symbol,mfr,fp
LNKS,3.386422976501305,up
LNKS,0.9921104536489151,up
LNKS,0.5803571428571428,up
LNKS,0.05769230769230771,down
LNKS,4.544554455445544,up
LNKS,0.4196242171189979,none
LNKS,0.23456790123456783,none
LNKS,0.061895551257253434,down
CNLTL,0.001389008051839502,both
CNLTL,0.06783165393971236,up
CNLTL,0.001389008051839502,both
CNLTL,0.001389008051839502,both
CNLTL,0.001389008051839502,both
CNLTL,0.001389008051839502,both
CNLTL,0.06783165393971236,up
CNLTL,0.024507561586863513,up
CNLTL,-0.022556257174550565,down
CNLTL,0.001389008051839502,both
CNLTL,0.001389008051839502,both
CNLTL,0.06783165393971236,up
BZYR,0.12500001940255356,none
BZYR,0.19999995529651704,down
BZYR,1.1500001210719373,up
BZYR,0.3513513540725275,none
BZYR,0.18181821260570508,down
BZYR,0.30769236941309597,none
BZYR,1.3888890728538499,up
BZYR,0.2857143363985082,up
BZYR,1.5901640245299982,up
BZYR,0.0,down
BZYR,1.0476191447638072,up
BZYR,0.18181821260570508,up
GREH,1.0000043705798785,up
GREH,0.3333480860111282,none
GREH,0.5555574849529687,none
GREH,0.3333480860111282,none
GREH,1.68372870465695,up
GREH,0.46666775563108653,down
GREH,0.49999449539902274,none
GREH,0.49999449539902274,down
GREH,1.0,none
GREH,0.3333480860111282,down
GREH,0.0,down
GREH,0.0,down
AUUD,0.6595091614753188,none
AUUD,0.4657142603072473,up
AUUD,0.6325582385270634,up
AUUD,0.6024691065512247,none
AUUD,0.007999896610299873,none
AUUD,0.8799999170036787,up
AUUD,0.9262294559197444,up
AUUD,2.8500000787353508,up
AUUD,0.2528735475536825,none
AUUD,0.05821916538502636,down
AUUD,1.447916518917277,up
AUUD,0.14864865913279623,none
AWX,0.018867905855434186,none
AWX,0.12083331263727692,none
AWX,0.10507245030981016,none
AWX,0.28030302277719166,up
AWX,0.04037263194635665,down
AWX,0.2227723029370101,up
AWX,0.11570246386874916,up
AWX,0.03272724151611328,none
AWX,0.20487809076258245,up
AWX,0.2171945750172719,none
AWX,0.020661136669406943,down
AWX,0.026470562248494645,down
RBOT,0.73722629430931,up
RBOT,0.09425289694833583,none
RBOT,0.22586208650435524,down
RBOT,0.009756072749936395,down
RBOT,0.40199629468985165,up
RBOT,0.026651237942226347,down
RBOT,0.19479839492521256,none
RBOT,0.011361264083664224,down
RBOT,0.14364639680762514,down
RBOT,0.5068492539240539,none
RBOT,1.4966665903727212,up
RBOT,0.14211432684765768,none
BBCP,0.07883819780880463,none
BBCP,0.07293128666686033,none
BBCP,0.06382984459418828,none
BBCP,0.12005855505852736,down
BBCP,0.4618706878663692,up
BBCP,0.16613417313545242,none
BBCP,0.016949164234584257,down
BBCP,0.07754442885886248,down
BBCP,0.0184396644094571,down
BBCP,0.09111354626001544,down
BBCP,0.029207237340155956,down
BBCP,0.1942674528809203,up
LUCY,0.49397582332253,up
LUCY,0.34624692220673303,down
LUCY,0.10787168465244035,down
LUCY,0.44186035680281366,up
LUCY,0.2784809658607994,up
LUCY,0.12531969278272825,down
LUCY,0.2698412883244057,none
LUCY,0.046728925107714536,down
LUCY,1.1839529463449967,up
LUCY,0.030150724870352308,down
LUCY,0.24223601380724924,down
LUCY,1.1925342854337777,up
GUT,0.038311552431593565,down
GUT,0.03660152430203212,none
GUT,0.06454742544304426,down
GUT,0.04877020293525325,none
GUT,0.07450491116924662,none
GUT,0.04903093292546834,none
GUT,0.026517879448525683,down
GUT,0.037071375189874134,none
GUT,0.11159081426643769,up
GUT,0.037312208025503946,none
GUT,0.15438653427119386,up
GUT,0.2683066488210635,up
HVT-A,2.220446049250313e-16,down
HVT-A,-0.022782928195367425,down
HVT-A,2.220446049250313e-16,down
HVT-A,0.0011112822543395406,down
HVT-A,0.09025640756514908,up
HVT-A,0.15248707027455466,up
HVT-A,0.007832055447666075,down
HVT-A,0.06115099703321092,up
HVT-A,0.0,down
HVT-A,0.05505110282309755,down
HVT-A,0.08761036225795582,up
HVT-A,0.0,down
HGLB,0.164680983007373,up
HGLB,0.05136690718234793,none
HGLB,0.09796718344924771,down
HGLB,0.021141628801125467,down
HGLB,0.05745453847526094,none
HGLB,0.008899352761824408,down
HGLB,0.09123554723192018,none
HGLB,0.03959933032249108,none
HGLB,0.054176719044690014,none
HGLB,0.020546158661444602,none
HGLB,0.11305061107199976,none
HGLB,0.25455929344202777,up
CLST,0.005788706618858663,none
CLST,0.01684985365116143,none
CLST,-0.0014815153899015998,down
CLST,0.038626676195224086,down
CLST,0.01595669863381377,none
CLST,0.004335221479832452,none
CLST,0.00042626723239957975,down
CLST,0.01815795959198141,down
CLST,0.03797466622607182,none
CLST,0.02900756867947263,up
CLST,0.018619066309217613,none
CLST,0.15545454892245214,up
NSSC,0.0045324082462467885,down
NSSC,0.31294065662162995,up
NSSC,0.004535745526223156,down
NSSC,0.31379377109131923,up
NSSC,0.26911319906104403,down
NSSC,0.07931029533086731,none
NSSC,0.188571517581416,up
NSSC,0.19020389671023508,up
NSSC,0.23566242190854458,up
NSSC,0.052617148649158674,down
NSSC,0.0649606579799551,down
NSSC,0.1396000516195972,up
PRPL,0.033783751129669026,down
PRPL,0.5348836306690115,none
PRPL,0.05555550036607193,none
PRPL,0.1736111188447791,down
PRPL,0.04895108742634546,down
PRPL,0.35199997367868385,none
PRPL,-0.004798459935837163,down
PRPL,0.05333336993901461,none
PRPL,0.19901719703816179,down
PRPL,0.42034613597828563,up
PRPL,0.02145048850847986,down
PRPL,0.1194029571909665,down
BTBT,0.0307262949325795,down
BTBT,0.042016764631988,none
BTBT,0.30477610075014305,none
BTBT,0.09999998410542799,none
BTBT,0.2101064367753558,down
BTBT,0.5664739932189897,up
BTBT,1.01428555732813,up
BTBT,0.23306236319199702,down
BTBT,0.7712551043265312,up
BTBT,0.048387129026447706,down
BTBT,0.27659570150863155,down
BTBT,0.22794113199913002,down
QNCX,0.2021276595744681,down
QNCX,0.0923076923076922,down
QNCX,1.106017099898938,up
QNCX,0.2767857142857142,none
QNCX,0.17788461538461542,none
QNCX,0.09677419354838701,none
QNCX,0.9494949494949494,up
QNCX,0.437632135306554,none
QNCX,0.24108419249278445,down
QNCX,0.24641828361365703,none
QNCX,0.05800000000000005,down
QNCX,0.4782608695652173,up
AIOS,0.028277594626552993,down
AIOS,0.134020618556701,none
AIOS,0.5517841601392515,up
AIOS,0.06694737484580582,down
AIOS,0.07942233916954455,down
AIOS,0.16963349248210058,none
AIOS,0.8938052440102291,up
AIOS,0.3786407766990292,none
AIOS,0.873180025865401,up
AIOS,0.5110169491525425,up
AIOS,0.3575526010655916,none
AIOS,0.21657251093151464,none
PSBD,0.04565201865714519,none
PSBD,0.03566638271609057,down
PSBD,0.020606141153561408,none
PSBD,0.051247714677853384,none
PSBD,0.014990599786404601,none
PSBD,0.006284497243868259,none
PSBD,0.07283138998787408,none
PSBD,0.03112848598856255,down
PSBD,0.03059981200214268,none
PSBD,0.0332155178360618,none
PSBD,0.04315308321611577,none
PSBD,0.03323289171478172,none
EML,0.16198835457657523,none
EML,0.04743327080657678,down
EML,0.06533517324464988,none
EML,0.08882921131283417,none
EML,0.10486183650524872,none
EML,0.05384584569511164,down
EML,0.09422251382294422,none
EML,0.03051537545600902,down
EML,0.054276642001134245,none
EML,0.21235809582155674,up
EML,0.22917737608395838,up
EML,0.23104182832804976,up
MKL,0.018968049951817667,none
MKL,0.09416964446523646,up
MKL,0.027674455957591215,none
MKL,0.11167021661740928,up
MKL,0.07880799401185534,none
MKL,0.039157502825935,none
MKL,0.03476768655855933,none
MKL,0.03856113622852009,down
MKL,0.1966830569096114,up
MKL,0.023470737340497427,down
MKL,0.004793185366949171,none
MKL,0.02932141938829025,down
TCRT,0.3322259136212624,down
TCRT,0.16783218065726668,none
TCRT,2.6666666666666665,up
TCRT,3.4000000000000004,up
TCRT,0.3999999999999999,none
TCRT,0.010752688172043001,down
TCRT,0.1923076923076923,none
TCRT,0.37254901960784315,none
TCRT,0.3270142180094786,down
TCRT,1.5918367346938775,up
TCRT,0.02459017995287449,down
TCRT,0.11386139665604955,none
FMCCM,0.4351852103951972,up
FMCCM,0.24000002543131504,down
FMCCM,0.2806818424423858,down
FMCCM,0.2675814688155038,down
FMCCM,0.003087980699948867,down
FMCCM,0.12236295960967758,none
FMCCM,0.5222481936954908,up
FMCCM,0.022222222222222143,down
FMCCM,0.10197366666760788,none
FMCCM,0.1975702769234784,up
FMCCM,0.30691403445980825,up
FMCCM,0.03514682359881505,down
LDP,0.012937288240685074,down
LDP,0.1430150277222486,up
LDP,0.04603265681940649,up
LDP,0.02576358073564866,down
LDP,0.0796885119343711,up
LDP,0.052958413613613864,up
LDP,0.015376049338638342,down
LDP,0.12871010606021072,up
LDP,0.037722996185904245,up
LDP,0.08130073881622502,up
LDP,0.042835455256959865,up
LDP,0.005112385781027795,none
FTLF,0.11953040546832994,none
FTLF,0.12168285680583057,up
FTLF,0.05263160381096532,down
FTLF,0.37401817639944657,up
FTLF,0.08142491801707341,none
FTLF,0.018227587574396686,down
FTLF,0.447963833448479,up
FTLF,0.19293084344277278,none
FTLF,0.11111111111111116,up
FTLF,0.13053611835876433,up
FTLF,0.057553972135968356,down
FTLF,0.07939034377642562,none
IBRX,0.09180327074337424,none
IBRX,0.36801538080040475,none
IBRX,0.5359712319679868,up
IBRX,0.11748247056597627,none
IBRX,0.004252950618390816,down
IBRX,0.4261083850875871,down
IBRX,0.1288659755805308,down
IBRX,0.12386709755843528,none
IBRX,0.13450617587983493,down
IBRX,1.1618496926605393,up
IBRX,0.08823527761809191,none
IBRX,0.1313560148211501,none
INTU,0.17317424788023295,up
INTU,0.05260572222911075,down
INTU,0.010490823814202743,none
INTU,0.29977446567643007,up
INTU,0.04728055236549311,none
INTU,0.0020693931351425388,down
INTU,0.20956159267066998,up
INTU,0.04734603026958584,none
INTU,0.17501322110396833,up
INTU,0.04310657554623676,down
INTU,0.2618306722616601,up
INTU,0.09196688515606133,none
BBD,0.13782965956354976,none
BBD,-0.001729619823971018,none
BBD,0.24132551948498704,up
BBD,0.1290925568043093,none
BBD,0.17720409914241086,up
BBD,0.13892718914638813,down
BBD,0.36151738756993956,up
BBD,0.06279917837457649,none
BBD,0.02356394900023906,down
BBD,0.034829598576954224,none
BBD,0.0153842730890974,none
BBD,0.038898502590024364,none
PRIM,0.30481275918966877,up
PRIM,-0.01564332053298989,down
PRIM,0.49808099174041875,up
PRIM,0.5587297215054039,up
PRIM,0.233023656140098,down
PRIM,0.10046685676104317,none
PRIM,0.36921192665910874,up
PRIM,0.10617435666839614,down
PRIM,0.11242611808170633,up
PRIM,0.06795267363499846,down
PRIM,0.20119821351679334,up
PRIM,0.18181783469056256,up
WES,0.09084638782202825,none
WES,0.162195866326434,up
WES,0.11596442316595379,none
WES,0.1295621589698559,none
WES,0.08464278953729121,up
WES,0.09585589103649017,none
WES,0.084925834924511,none
WES,0.09690504626058005,none
WES,0.11761210718374437,none
WES,0.043625941775389254,none
WES,0.10337718087064474,up
WES,0.012742980105414858,down
LOBO,0.11976629253548676,none
LOBO,0.3758865979756234,down
LOBO,0.10857146126883377,down
LOBO,0.18203307494086207,down
LOBO,2.795275782716943,up
LOBO,0.3143632257097939,down
LOBO,1.4329500861355604,up
LOBO,1.2477650161077176,up
LOBO,0.6183908313091504,down
LOBO,0.065306058897173,none
LOBO,0.14877588895782523,down
LOBO,0.7254902189944814,up
UNB,0.06086980300893097,none
UNB,0.11398307201798463,up
UNB,0.09996287516367364,none
UNB,0.12961990211884067,up
UNB,0.1734886835338718,up
UNB,0.0938691588895808,none
UNB,0.034661341171426274,down
UNB,0.20151827658572596,none
UNB,0.11505505007855366,down
UNB,0.012587739999308623,down
UNB,0.021161938647890954,down
UNB,0.16141621918357463,up
CHMI-PB,0.03179807216772912,down
CHMI-PB,0.02318844403145226,none
CHMI-PB,0.054295087798801545,up
CHMI-PB,0.009441857063251957,none
CHMI-PB,0.01465550570570473,down
CHMI-PB,0.01051519573268278,none
CHMI-PB,0.019012126246596983,down
CHMI-PB,0.02739890563284808,down
CHMI-PB,0.14347703130179412,up
CHMI-PB,0.08480054274441118,none
CHMI-PB,0.11736802495295162,up
CHMI-PB,0.015282574955886474,down
BEPC,0.04786178935571073,none
BEPC,0.11167352653342544,none
BEPC,0.03554409944963921,down
BEPC,0.15989479444793164,up
BEPC,0.07837743882505421,none
BEPC,0.020447277754160664,none
BEPC,0.12333039718517624,up
BEPC,0.011091395783529912,none
BEPC,0.33124979829031775,down
BEPC,0.07085796640302822,down
BEPC,0.004462743693924631,down
BEPC,0.034220408369244115,down
U,0.29382580501891375,up
U,0.5731239195435731,up
U,0.07679323359644008,down
U,0.33864953112036456,up
U,0.36882869774986404,up
U,0.20106330304653075,none
U,0.1678187397513624,down
U,0.36489032715334435,up
U,0.422764168808514,up
U,0.593663170708977,up
U,0.03164832146613161,down
U,0.01158050409150313,down
TLSI,0.0060422421045758234,none
TLSI,0.07042255412962395,none
TLSI,0.21748874033522725,none
TLSI,0.15427926440351603,none
TLSI,0.12510557819023194,down
TLSI,0.001002936302879398,none
TLSI,0.13468093606993237,down
TLSI,0.4324323488379007,up
TLSI,0.6689076678142281,up
TLSI,0.07091475503800782,none
TLSI,0.07228918315975852,up
TLSI,0.15127196541913568,none
ADXN,0.13661201806095824,none
ADXN,0.06267493916062428,down
ADXN,0.7078507709573154,up
ADXN,0.16654879785624632,none
ADXN,0.008888922797309018,down
ADXN,0.2568305455622779,none
ADXN,0.23461939147027344,none
ADXN,0.39827575689263983,none
ADXN,0.04807692484037407,down
ADXN,0.050359768500013,down
ADXN,-0.01054380648535802,down
ADXN,0.2956521811241912,none
BTAI,1.0510948416052255,up
BTAI,0.008928562875609058,down
BTAI,0.18937422801494752,none
BTAI,0.11780634510431276,down
BTAI,0.1379309806188722,none
BTAI,0.7973856545252394,up
BTAI,0.16508187795145313,down
BTAI,0.03794937932439235,down
BTAI,1.221343853404047,up
BTAI,0.35971223629083915,none
BTAI,-0.003142689579786251,down
BTAI,0.09620947381868294,down
LEVI,0.020953494265727457,none
LEVI,-0.06709155261574984,down
LEVI,0.28818457182218893,up
LEVI,0.0431300140060864,down
LEVI,0.0669455588297283,none
LEVI,0.11516798656142946,none
LEVI,0.2643630763824285,up
LEVI,0.1354670156434996,up
LEVI,0.12428308789102416,none
LEVI,0.16569323775873146,up
LEVI,0.08837351603775812,none
LEVI,0.14103189022154305,up
DAL,0.04156998864477912,down
DAL,0.17678792765040607,up
DAL,0.05578733167997285,none
DAL,0.11484303585534161,down
DAL,0.4011047952199229,up
DAL,0.018186305920016244,down
DAL,0.03420390874042356,down
DAL,0.14383790075590053,up
DAL,0.2625814796181629,up
DAL,0.24931699452994316,up
DAL,0.08354601850016175,none
DAL,0.10565121162530988,none
ENAKF,-0.019587604960740634,down
ENAKF,0.13489155609292203,up
ENAKF,0.0672170904569005,up
ENAKF,0.0,down
ENAKF,0.09871883265692794,up
ENAKF,0.08324073518925856,down
ENAKF,0.06900319743715122,down
ENAKF,0.05882059803608497,down
ENAKF,0.03858777935815816,up
ENAKF,0.0,down
ENAKF,0.038125576496972124,up
ENAKF,0.06358400255497187,up
DIBS,0.22961723544900914,none
DIBS,0.04738143878766832,none
DIBS,0.05592841425822104,down
DIBS,0.1026316078415872,down
DIBS,0.8402778265284916,up
DIBS,0.04773265072406985,down
DIBS,0.3196428557743831,none
DIBS,0.042016808069591516,none
DIBS,0.8661972081654132,up
DIBS,0.3072916909198593,up
DIBS,0.051224951179943634,down
DIBS,-0.025579587741313525,down
RGS,0.4688889185587566,none
RGS,0.4024041764713524,up
RGS,0.09487593605541056,down
RGS,0.5555555555555556,up
RGS,0.5092784155870893,none
RGS,0.6270660644069053,up
RGS,0.2727272727272727,up
RGS,0.8630137022093236,up
RGS,0.5833770122504032,up
RGS,0.32075466945019593,up
RGS,0.078500681027311,down
RGS,0.10497235240256897,none
NBTB,0.10101010411596612,none
NBTB,0.013789156989213902,down
NBTB,0.17805272573648034,up
NBTB,0.15109043799657984,up
NBTB,0.03720384070628979,down
NBTB,0.04549319772043936,none
NBTB,0.02290603786917944,down
NBTB,0.1851476345666676,up
NBTB,0.12934691684261646,up
NBTB,0.09485201050491221,none
NBTB,0.07890326006286652,none
NBTB,0.142538337592655,up
WNLV,0.6666666004392863,none
WNLV,-0.05660374838714255,down
WNLV,1.2388060033440875,up
WNLV,0.10941175546613136,down
WNLV,0.2999999523162842,down
WNLV,0.10526313725600911,down
WNLV,0.6666666004392863,none
WNLV,0.7923077604944679,down
WNLV,0.11358574373719788,down
WNLV,0.0958903986554498,down
WNLV,0.6666666666666667,none
WNLV,1.025316430864914,both
NFGC,0.43345826327190307,up
NFGC,0.07662837383998156,down
NFGC,0.2668918755648346,none
NFGC,0.055944114239958154,none
NFGC,0.7382198907131656,up
NFGC,0.04279280512879158,none
NFGC,0.14008942650916123,none
NFGC,0.21883662693309747,down
NFGC,0.16959061718342605,none
NFGC,0.08709175081334841,none
NFGC,0.018382335217044687,down
NFGC,0.7382198907131656,up
KEYS,0.033951684017440975,none
KEYS,0.03005497379133759,down
KEYS,0.04103425145128825,down
KEYS,0.2031898030454855,up
KEYS,0.10301242342416606,up
KEYS,0.19836928826516775,up
KEYS,0.00334930570757086,down
KEYS,0.03229341110087991,none
KEYS,0.05491851943595827,down
KEYS,0.12035155557561494,up
KEYS,0.27259277745641564,up
KEYS,0.04053115947917285,none
FNLC,0.03135187408241524,none
FNLC,0.09746582977548957,none
FNLC,0.19920651175616277,up
FNLC,0.04115519633305298,none
FNLC,0.04811221630768525,none
FNLC,0.03068676517411073,down
FNLC,0.08603390060648586,none
FNLC,0.0045696413834042104,down
FNLC,0.1326733658661723,up
FNLC,0.0987107826348812,none
FNLC,0.014660667149525075,down
FNLC,0.0713775900329423,none
HYFM,0.39024391189445073,down
HYFM,0.32486386342968965,none
HYFM,0.4155251388118715,up
HYFM,0.07070715049617071,none
HYFM,0.14184396779367514,down
HYFM,0.1335403922163294,down
HYFM,0.060975611174411526,none
HYFM,0.2971429007393973,none
HYFM,0.24473686274399076,none
HYFM,0.2401353034861582,none
HYFM,0.09218019790098975,none
HYFM,0.21390373458847067,none
ANNSF,0.06457086036112414,both
ANNSF,0.06050609988475264,none
ANNSF,0.013884023030524384,down
ANNSF,0.08599367128005819,up
ANNSF,0.13974840544126876,up
ANNSF,0.027249229771297845,none
ANNSF,0.07184647335694039,up
ANNSF,0.1972496173006899,down
ANNSF,0.04150467625528975,down
ANNSF,0.07434052334097463,up
ANNSF,0.11832955607471907,none
ANNSF,0.12044142660386425,up
TOYO,0.009830260453664419,up
TOYO,0.008600044250488326,down
TOYO,0.13888889256818815,down
TOYO,0.4985590104873254,up
TOYO,0.2727584491727806,up
TOYO,0.01330792619358867,up
TOYO,0.03415089610294508,up
TOYO,0.012126876045027268,down
TOYO,0.0010069763242914753,none
TOYO,0.6908664689560582,up
TOYO,0.03415089610294508,up
TOYO,0.7205479577326328,up
XXI,0.13904765295603916,down
XXI,0.009542021549400426,down
XXI,0.297569661200801,none
XXI,4.745192518424713,up
XXI,0.09610785836638769,down
XXI,0.09197529018188799,down
XXI,0.1351222641709071,none
XXI,0.06829266431854997,up
XXI,0.16169544103028644,down
XXI,0.08738829603870002,up
XXI,0.08909948468141438,down
XXI,4.594569128527434,down
TGLO,0.3714286882050237,none
TGLO,1.0,up
TGLO,0.476190533632596,none
TGLO,0.31034484884826874,down
TGLO,0.9444443340654771,up
TGLO,0.6666666903193041,none
TGLO,0.0017395776555690912,down
TGLO,0.7333332008785725,none
TGLO,1.4761904626746833,up
TGLO,1.0077219082047058,up
TGLO,0.3714286882050237,none
TGLO,0.1799999475479126,down
BVFL,0.015752652705853354,down
BVFL,0.11414634890672648,none
BVFL,0.17354842155210437,up
BVFL,0.44369581370032507,up
BVFL,0.06346161781683768,none
BVFL,0.09887796807719074,up
BVFL,0.020920525466012085,down
BVFL,0.04682485792760893,down
BVFL,0.05631067289964342,down
BVFL,0.2849462678006389,up
BVFL,0.005760280564821363,down
BVFL,0.1744262195024333,up
LEN,0.2785604401520969,up
LEN,0.27770395510494694,up
LEN,0.23583524969877834,up
LEN,0.030659028788999176,down
LEN,0.20865218134493757,up
LEN,0.04107265217342282,none
LEN,0.08260087828838802,down
LEN,0.11840698051436593,up
LEN,0.05890648258695497,down
LEN,0.06726292396431832,none
LEN,0.23858401696608666,up
LEN,0.05436146778715134,down
IPST,2.1294117647058823,up
IPST,0.39411761713962923,none
IPST,0.040000000000000036,down
IPST,0.15097157315032517,down
IPST,0.016877637130801704,down
IPST,2.2439024390243905,up
IPST,0.06075953230073172,down
IPST,0.2727272727272727,down
IPST,0.9090908115091232,up
IPST,0.26929675760543015,none
IPST,0.22611466457724916,down
IPST,0.33574003541195774,down
CYAN,0.03459116125365291,down
CYAN,0.10526313725600911,down
CYAN,0.036585403970846864,none
CYAN,0.0700000524520874,none
CYAN,0.30882349460801484,none
CYAN,0.0,down
CYAN,0.0,none
CYAN,0.18918916741977942,none
CYAN,0.47826084703037997,up
CYAN,0.727272636962663,down
CYAN,0.01123594452133525,down
CYAN,0.2417582715089801,none
BMEA,0.772009076482638,up
BMEA,0.08510641415865927,none
BMEA,0.5936507393473447,up
BMEA,0.08472224301026254,down
BMEA,0.0468085268710523,down
BMEA,0.18298969515604746,down
BMEA,0.12154698097525052,none
BMEA,0.72718980285481,up
BMEA,0.2001186996050519,none
BMEA,0.13043474505063335,down
BMEA,0.367262669389514,none
BMEA,0.35265695497606964,none
PCAR,0.16399885577864293,up
PCAR,0.013325049196869942,none
PCAR,0.005841158267001267,down
PCAR,0.08189213455486355,none
PCAR,0.10806478390358443,none
PCAR,0.05607274283350838,down
PCAR,0.10537068081830925,up
PCAR,0.18211094480478196,up
PCAR,0.10501630193131595,up
PCAR,0.24546217268370496,up
PCAR,0.07992918969472695,none
PCAR,0.05051771142695283,none
SIFY,0.23076923076923084,up
SIFY,0.2660944825232012,none
SIFY,0.3904841137333721,up
SIFY,0.2349397734563905,none
SIFY,0.06881713726049576,none
SIFY,1.3333334352216188,up
SIFY,0.9430603283264114,up
SIFY,1.2195121762110985,up
SIFY,0.39276915831385373,up
SIFY,0.5284474982050782,up
SIFY,0.21499999364217115,none
SIFY,0.022522537357972716,down
AGNC,0.23486214702121355,up
AGNC,0.1062325675215896,up
AGNC,0.17572776079857189,up
AGNC,0.22987614184969862,up
AGNC,0.08521563197041426,up
AGNC,0.094203007180935,up
AGNC,0.011356796401168046,down
AGNC,0.20081363611143432,up
AGNC,0.09346656859506641,up
AGNC,0.08466292467132752,none
AGNC,0.015317718914713119,down
AGNC,0.01677868122454429,down
POAHF,0.07397865066990805,none
POAHF,0.03592226398165255,none
POAHF,0.10000006131709593,none
POAHF,0.12114283970424111,none
POAHF,0.25769228812975764,up
POAHF,-0.019892398748741935,down
POAHF,0.18817204146965727,up
POAHF,0.14648883329249873,none
POAHF,0.04642158763161186,down
POAHF,0.051187136204098316,none
POAHF,0.10594616946922297,none
POAHF,0.0690623192971187,none
ENS,0.12880185366381292,up
ENS,-0.014128149585084238,down
ENS,0.03784187249777071,down
ENS,0.0027830375886666037,down
ENS,0.033758678465038106,down
ENS,0.013884721017856316,down
ENS,0.11994934602792107,none
ENS,0.295782316455234,up
ENS,0.08328992654708034,down
ENS,0.015962744390672023,down
ENS,0.016771394678813945,down
ENS,0.14317188931818725,up
PLRX,0.20382160672097394,none
PLRX,0.08053696601757498,none
PLRX,0.8756424315108906,up
PLRX,0.018585137653089223,down
PLRX,0.09466223941186858,down
PLRX,0.18492790813083082,none
PLRX,0.061728409597230804,down
PLRX,0.18902442969076017,down
PLRX,0.3175675828061544,up
PLRX,0.30014855401910645,none
PLRX,0.05053080987726388,down
PLRX,0.16253321916272134,down
ORKA,0.15744675555271792,none
ORKA,0.1986211234045836,none
ORKA,0.4693139647595723,up
ORKA,0.060085857648189744,none
ORKA,0.21606120656211814,down
ORKA,0.014347691525777861,down
ORKA,0.21536142426091498,none
ORKA,0.09372314203457677,down
ORKA,0.07594932890834127,none
ORKA,0.3043909370653666,none
ORKA,0.11111117581912766,down
ORKA,1.337349468451258,up
CCNEP,0.005434912372563883,down
CCNEP,0.08351789721335967,up
CCNEP,0.00039409022983338815,down
CCNEP,0.036022051201411776,up
CCNEP,0.07208009586732422,up
CCNEP,0.022329342687019915,none
CCNEP,0.11923833829127317,up
CCNEP,0.11541191656791905,up
CCNEP,0.13273485006657215,up
CCNEP,0.04320467594117505,up
CCNEP,0.02470109257599784,none
CCNEP,0.08407933319545169,down
BRQL,0.006711402952518153,down
BRQL,1.0596708342444403,down
BRQL,0.17647055523618382,down
BRQL,0.8952381903892785,up
BRQL,0.26315789473684204,up
BRQL,0.0,down
BRQL,0.07589888158914282,down
BRQL,-0.01846592544678083,down
BRQL,0.0,down
BRQL,0.971428598189841,up
BRQL,0.2767333189646404,up
BRQL,0.5624796178027414,down
QTEX,0.17056856153955402,down
QTEX,0.3882351934703605,none
QTEX,0.6564417518909482,down
QTEX,0.18584074250719507,none
QTEX,0.12385319846716536,down
QTEX,2.591760254141697,up
QTEX,0.8909090488738587,up
QTEX,0.8490567395762716,down
QTEX,0.0041840962444885665,down
QTEX,1.4583332790061818,up
QTEX,0.13281256257323681,down
QTEX,1.3271026985750924,up
ZS,0.07318224939001272,down
ZS,0.16491976651278417,up
ZS,0.16488637796160233,up
ZS,0.11390880364271516,down
ZS,0.026337029937215428,down
ZS,0.019065269277085406,down
ZS,0.16357485459138443,up
ZS,0.22506786229301312,up
ZS,0.7478242043874388,up
ZS,0.25134051635930277,up
ZS,0.25913449140873346,none
ZS,0.1675809575829632,none
RHI,-0.0024313317403062973,down
RHI,0.07620548644637037,down
RHI,0.05375651005538318,none
RHI,0.08730683317561017,down
RHI,0.0877429725450396,none
RHI,0.14336369809200833,up
RHI,0.037896743724946,down
RHI,0.20432578703665283,up
RHI,0.030832156914524678,down
RHI,0.15845175329188788,up
RHI,0.14555982443996363,up
RHI,-0.004545357206087175,down
VLTLF,0.38498792753345,none
VLTLF,427.57146088262107,up
VLTLF,1.0890908783854871,down
VLTLF,0.5878787414648856,up
VLTLF,0.3278008908081089,none
VLTLF,0.037464009616444915,down
VLTLF,2.4653463418338144,up
VLTLF,0.5714999799206857,both
VLTLF,0.6209385979183408,both
VLTLF,0.3238770495701384,none
VLTLF,0.692524770396012,up
VLTLF,0.3321688881616409,none
EXR,0.03055037429229679,none
EXR,0.04704035459031686,down
EXR,0.1566710377383147,up
EXR,0.08883525938122627,none
EXR,0.12275932372288456,up
EXR,0.14766643451553652,up
EXR,0.09676379787378919,none
EXR,0.16232200587947387,up
EXR,0.06580044673101626,down
EXR,0.025885397328717197,none
EXR,0.09605331709317366,up
EXR,0.1716120810440751,up
UMBF,0.028058078681215015,down
UMBF,0.09167960440656375,none
UMBF,0.04651354969889665,down
UMBF,0.007213512731798044,down
UMBF,0.024225471581205138,none
UMBF,0.1434324178865265,none
UMBF,0.0905162186214079,none
UMBF,0.12786049136249833,up
UMBF,0.1442608730649888,none
UMBF,0.04297899291418439,down
UMBF,0.08211010845690758,none
UMBF,0.07530171305689515,none
FC,0.1710028323315993,up
FC,0.3310973973980018,up
FC,0.0536873042154542,down
FC,0.4461373615285791,up
FC,0.3986467128000888,up
FC,0.3646795115094852,up
FC,0.04631132900249346,down
FC,0.06444443596733951,none
FC,0.04169422707487369,down
FC,0.15625000573121595,none
FC,0.04396042021194302,down
FC,0.11482258770667997,none
IMMP,0.5181817462621656,up
IMMP,0.094915243004698,none
IMMP,0.4808743030572362,down
IMMP,1.3493976950524336,up
IMMP,0.04147461336638236,none
IMMP,0.42499996088445235,up
IMMP,0.23076920053864258,up
