symbol,variant,dpk,tb_start,tb_end,date,mfr,fp_up,fp_down,fp_both,fp_none
BON,union_naive,4,1027,1034,2025-09-24,0.19345128344120632,0,0,0,8
BON,union_bybar,3,586,586,2023-12-19,-0.030303030303030276,0,0,0,1
BON,union_bybar,4,1027,1034,2025-09-24,0.19345128344120632,0,0,0,8
BON,union_nbhd,3,586,586,2023-12-19,-0.030303030303030276,0,0,0,1
BON,union_nbhd,3,1027,1034,2025-09-24,0.19345128344120632,0,0,0,8
NMG,base_high,3,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,base_high,4,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_high,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_close,3,853,868,2025-01-14,0.07055705488768646,0,14,0,2
NMG,base_close,4,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,base_close,5,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_close,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_close,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,wrap_high,3,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,wrap_high,4,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,wrap_high,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_naive,6,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_naive,7,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_naive,8,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_naive,10,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_naive,12,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_bybar,6,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_bybar,6,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_bybar,7,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_bybar,8,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_bybar,10,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_nbhd,4,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_nbhd,4,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,union_nbhd,5,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_nbhd,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,union_nbhd,7,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_high_nbhd,3,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
NMG,base_high_nbhd,4,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,base_high_nbhd,6,1044,1044,2025-10-17,0.05882347166332158,0,0,0,1
NMG,inter,6,1034,1034,2025-10-03,1.1565836534449279,1,0,0,0
QURT,base_high,3,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,base_close,5,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,wrap_high,3,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,union_naive,8,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,union_bybar,6,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,union_nbhd,6,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,base_high_nbhd,3,575,575,2023-12-04,0.6091953660745983,0,0,0,0
QURT,inter,6,575,575,2023-12-04,0.6091953660745983,0,0,0,0
ACUT,base_high,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,base_close,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,base_close,4,715,715,2025-01-07,0.07936506735104154,0,1,0,0
ACUT,wrap_high,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_naive,7,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_naive,8,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_naive,7,715,715,2025-01-07,0.07936506735104154,0,1,0,0
ACUT,union_bybar,5,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_bybar,5,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_bybar,4,715,715,2025-01-07,0.07936506735104154,0,1,0,0
ACUT,union_nbhd,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_nbhd,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
ACUT,union_nbhd,4,715,715,2025-01-07,0.07936506735104154,0,1,0,0
ACUT,base_high_nbhd,4,292,297,2023-05-02,0.140974179286126,0,6,0,0
SCTSF,base_high,3,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,base_high,3,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_close,3,1000,1004,2025-08-15,0.7511827018334232,5,0,0,0
SCTSF,base_close,4,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_close,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_close,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_close,6,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_close,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,wrap_high,3,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,wrap_high,3,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,wrap_high,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,wrap_high,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,wrap_high,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,wrap_high,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,7,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,union_naive,8,321,322,2022-11-29,0.29925785281020756,2,0,0,0
SCTSF,union_naive,9,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_naive,11,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_naive,11,329,329,2022-12-09,0.13065328088124617,0,0,0,1
SCTSF,union_naive,5,1000,1004,2025-08-15,0.7511827018334232,5,0,0,0
SCTSF,union_naive,6,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,10,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,13,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,13,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,15,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_naive,8,1117,1118,2026-02-03,,0,0,0,0
SCTSF,union_bybar,5,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,union_bybar,6,321,322,2022-11-29,0.29925785281020756,2,0,0,0
SCTSF,union_bybar,7,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_bybar,9,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_bybar,9,329,329,2022-12-09,0.13065328088124617,0,0,0,1
SCTSF,union_bybar,4,1000,1004,2025-08-15,0.7511827018334232,5,0,0,0
SCTSF,union_bybar,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,9,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,12,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,12,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,14,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_bybar,5,1117,1118,2026-02-03,,0,0,0,0
SCTSF,union_nbhd,4,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,union_nbhd,5,321,322,2022-11-29,0.29925785281020756,2,0,0,0
SCTSF,union_nbhd,5,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_nbhd,6,326,332,2022-12-06,0.15528744715138273,0,0,0,7
SCTSF,union_nbhd,6,329,329,2022-12-09,0.13065328088124617,0,0,0,1
SCTSF,union_nbhd,3,1000,1004,2025-08-15,0.7511827018334232,5,0,0,0
SCTSF,union_nbhd,4,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,6,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,6,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,9,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,9,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,11,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,union_nbhd,4,1117,1118,2026-02-03,,0,0,0,0
SCTSF,base_high_nbhd,3,313,314,2022-11-16,0.24999997240525818,0,0,0,2
SCTSF,base_high_nbhd,3,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high_nbhd,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high_nbhd,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high_nbhd,7,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,base_high_nbhd,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,inter,3,1000,1004,2025-08-15,0.7511827018334232,5,0,0,0
SCTSF,inter,5,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,inter,8,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
SCTSF,inter,10,1020,1021,2025-09-15,0.08322654329606283,0,0,0,2
EPOW,base_high,5,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
EPOW,wrap_high,5,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
EPOW,union_naive,13,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
EPOW,union_bybar,12,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
EPOW,union_nbhd,11,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
EPOW,base_high_nbhd,5,1034,1036,2025-10-03,0.10459972111313716,0,0,0,3
HMY,base_high,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,base_close,3,1029,1029,2025-09-26,0.22792490231611962,0,0,0,1
HMY,base_close,3,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,base_close,3,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,wrap_high,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,union_naive,5,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,union_naive,6,1029,1029,2025-09-26,0.22792490231611962,0,0,0,1
HMY,union_naive,6,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,union_naive,6,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,union_bybar,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,union_bybar,4,1029,1029,2025-09-26,0.22792490231611962,0,0,0,1
HMY,union_bybar,4,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,union_bybar,4,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,union_nbhd,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,union_nbhd,4,1029,1029,2025-09-26,0.22792490231611962,0,0,0,1
HMY,union_nbhd,4,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,union_nbhd,4,1032,1037,2025-10-01,0.20686295081512884,2,2,0,2
HMY,base_high_nbhd,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
HMY,inter,3,1026,1026,2025-09-23,0.23200444895876493,0,0,0,1
OSK,union_naive,3,496,496,2023-08-11,0.027881380644453113,0,1,0,0
OSK,union_bybar,3,496,496,2023-08-11,0.027881380644453113,0,1,0,0
CAMP,inter,5,231,231,2025-09-16,0.6606497965007039,1,0,0,0
SRI,base_high,3,1125,1127,2026-02-13,,0,0,0,0
SRI,base_high,4,1125,1127,2026-02-13,,0,0,0,0
SRI,base_close,3,1125,1127,2026-02-13,,0,0,0,0
SRI,wrap_high,3,1125,1127,2026-02-13,,0,0,0,0
SRI,wrap_high,4,1125,1127,2026-02-13,,0,0,0,0
SRI,union_naive,6,1125,1127,2026-02-13,,0,0,0,0
SRI,union_naive,7,1125,1127,2026-02-13,,0,0,0,0
SRI,union_bybar,5,1125,1127,2026-02-13,,0,0,0,0
SRI,union_bybar,6,1125,1127,2026-02-13,,0,0,0,0
SRI,union_nbhd,4,1125,1127,2026-02-13,,0,0,0,0
SRI,union_nbhd,4,1125,1127,2026-02-13,,0,0,0,0
SRI,base_high_nbhd,3,1125,1127,2026-02-13,,0,0,0,0
SRI,base_high_nbhd,4,1125,1127,2026-02-13,,0,0,0,0
SRI,inter,5,1125,1127,2026-02-13,,0,0,0,0
CGDCF,union_naive,4,1039,1040,2025-10-10,0.020199966834958616,0,0,0,0
NXPL,base_close,3,251,256,2022-08-19,0.10514735399446722,0,5,0,1
VRAX,base_high,3,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,base_high,5,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,base_high,8,526,526,2024-08-23,0.3999999999999999,0,1,0,0
VRAX,wrap_high,3,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,wrap_high,5,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,wrap_high,8,526,526,2024-08-23,0.3999999999999999,0,1,0,0
VRAX,union_naive,4,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_naive,5,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_naive,7,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,union_bybar,4,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_bybar,4,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_bybar,6,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,union_nbhd,3,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_nbhd,3,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,union_nbhd,5,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,base_high_nbhd,3,470,471,2024-06-04,1.6417445482866042,2,0,0,0
VRAX,base_high_nbhd,5,476,481,2024-06-12,0.13308539272386852,0,1,0,5
VRAX,base_high_nbhd,8,526,526,2024-08-23,0.3999999999999999,0,1,0,0
OKLO,base_high,3,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_high,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_high,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_close,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_close,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,wrap_high,3,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,wrap_high,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,wrap_high,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_naive,7,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_naive,8,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_naive,10,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_bybar,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_bybar,6,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_bybar,7,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_nbhd,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_nbhd,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,union_nbhd,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_high_nbhd,3,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_high_nbhd,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,base_high_nbhd,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,inter,4,800,800,2024-10-25,0.47148089697083906,0,0,0,1
OKLO,inter,5,800,800,2024-10-25,0.47148089697083906,0,0,0,1
VASO,base_close,3,479,480,2023-07-19,0.10344828294942299,0,0,0,2
VASO,union_naive,4,479,480,2023-07-19,0.10344828294942299,0,0,0,2
VASO,union_bybar,3,479,480,2023-07-19,0.10344828294942299,0,0,0,2
VASO,union_nbhd,3,479,480,2023-07-19,0.10344828294942299,0,0,0,2
VASO,inter,3,479,480,2023-07-19,0.10344828294942299,0,0,0,2
XLO,base_high,5,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,base_close,4,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,wrap_high,5,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,union_naive,9,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,union_bybar,9,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,union_nbhd,6,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,base_high_nbhd,5,761,761,2024-11-01,0.16666666666666674,0,1,0,0
XLO,inter,9,761,761,2024-11-01,0.16666666666666674,0,1,0,0
NXGL,base_high,3,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,base_high,7,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,base_high,7,360,363,2023-05-31,0.27364906399082023,0,0,0,4
NXGL,base_high,8,367,367,2023-06-09,0.19291339247866346,0,0,0,1
NXGL,base_high,3,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,base_high,4,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,base_close,3,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,wrap_high,3,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,wrap_high,7,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,wrap_high,7,360,363,2023-05-31,0.27364906399082023,0,0,0,4
NXGL,wrap_high,8,367,367,2023-06-09,0.19291339247866346,0,0,0,1
NXGL,wrap_high,3,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,wrap_high,4,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,union_naive,6,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,union_naive,7,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,union_bybar,5,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,union_bybar,6,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,union_nbhd,5,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,union_nbhd,5,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,base_high_nbhd,3,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,base_high_nbhd,7,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,base_high_nbhd,7,360,363,2023-05-31,0.27364906399082023,0,0,0,4
NXGL,base_high_nbhd,8,367,367,2023-06-09,0.19291339247866346,0,0,0,1
NXGL,base_high_nbhd,3,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
NXGL,base_high_nbhd,4,657,665,2024-08-06,0.10815815794396319,0,0,0,9
NXGL,inter,4,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,inter,7,357,357,2023-05-25,0.3800904523393718,1,0,0,0
NXGL,inter,8,360,363,2023-05-31,0.27364906399082023,0,0,0,4
NXGL,inter,4,652,653,2024-07-30,-0.0015424380763301992,0,0,0,2
ODD,base_high,4,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,base_close,4,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,wrap_high,4,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,union_naive,8,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,union_bybar,6,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,union_nbhd,4,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,base_high_nbhd,4,450,452,2025-05-05,0.20599272199298913,0,0,0,3
ODD,inter,6,450,452,2025-05-05,0.20599272199298913,0,0,0,3
GIGGF,base_close,5,1103,1108,2026-01-13,,0,0,0,0
GIGGF,union_naive,6,1103,1108,2026-01-13,,0,0,0,0
GIGGF,union_bybar,6,1103,1108,2026-01-13,,0,0,0,0
GIGGF,union_nbhd,5,1103,1108,2026-01-13,,0,0,0,0
OGG,inter,4,933,933,2025-05-09,0.21969693868139117,0,0,0,1
OGG,inter,6,1016,1016,2025-09-09,0.26298707833196167,0,0,0,1
RSSS,base_high,4,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,base_high,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,base_close,3,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,wrap_high,4,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,wrap_high,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_naive,3,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,union_naive,5,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,union_naive,7,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,union_naive,3,1011,1011,2025-09-02,0.2955974210907619,1,0,0,0
RSSS,union_naive,4,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_naive,5,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_bybar,3,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,union_bybar,5,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,union_bybar,7,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,union_bybar,3,1011,1011,2025-09-02,0.2955974210907619,1,0,0,0
RSSS,union_bybar,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_bybar,4,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_nbhd,4,824,824,2024-11-29,0.2219019412562735,1,0,0,0
RSSS,union_nbhd,4,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,union_nbhd,3,1011,1011,2025-09-02,0.2955974210907619,1,0,0,0
RSSS,union_nbhd,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,union_nbhd,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
RSSS,base_high_nbhd,4,828,829,2024-12-05,0.14810413790890353,0,0,0,2
RSSS,base_high_nbhd,3,1014,1014,2025-09-05,0.24096384590432418,1,0,0,0
SGA,union_naive,3,331,333,2022-12-13,0.03735250144336355,0,0,0,3
SGA,union_bybar,3,331,333,2022-12-13,0.03735250144336355,0,0,0,3
PPSI,base_high,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_high,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_close,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_close,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_close,5,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_close,6,423,440,2023-04-27,0.6986685290164989,18,0,0,0
PPSI,wrap_high,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,wrap_high,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,5,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,6,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,7,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,9,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_naive,10,423,440,2023-04-27,0.6986685290164989,18,0,0,0
PPSI,union_bybar,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_bybar,5,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_bybar,6,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_bybar,6,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_bybar,8,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_bybar,9,423,440,2023-04-27,0.6986685290164989,18,0,0,0
PPSI,union_nbhd,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_nbhd,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_nbhd,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_nbhd,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_nbhd,5,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,union_nbhd,6,423,440,2023-04-27,0.6986685290164989,18,0,0,0
PPSI,base_high_nbhd,3,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,base_high_nbhd,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
PPSI,inter,4,418,419,2023-04-20,0.6447233571130484,2,0,0,0
KAYS,base_high,5,759,759,2024-08-28,0.00934581326463757,0,0,0,1
KAYS,wrap_high,5,759,759,2024-08-28,0.00934581326463757,0,0,0,1
KAYS,base_high_nbhd,5,759,759,2024-08-28,0.00934581326463757,0,0,0,1
KAYS,inter,10,759,759,2024-08-28,0.00934581326463757,0,0,0,1
RYES,base_high,3,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,base_high,4,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,base_high,3,1102,1104,2026-01-12,,0,0,0,0
RYES,base_close,3,1102,1104,2026-01-12,,0,0,0,0
RYES,wrap_high,3,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,wrap_high,4,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,wrap_high,3,1102,1104,2026-01-12,,0,0,0,0
RYES,union_naive,5,1102,1104,2026-01-12,,0,0,0,0
RYES,union_naive,6,1102,1104,2026-01-12,,0,0,0,0
RYES,union_bybar,5,1102,1104,2026-01-12,,0,0,0,0
RYES,union_bybar,5,1102,1104,2026-01-12,,0,0,0,0
RYES,union_nbhd,4,1102,1104,2026-01-12,,0,0,0,0
RYES,union_nbhd,4,1102,1104,2026-01-12,,0,0,0,0
RYES,base_high_nbhd,3,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,base_high_nbhd,4,342,349,2022-12-29,0.8474988390225459,8,0,0,0
RYES,base_high_nbhd,3,1102,1104,2026-01-12,,0,0,0,0
