symbol,match_id,tb_id,bo_id,burst_id,group,n_burst_variants,is_rep,own_burst_exists,own_burst_qualified,burst_count,bo_rank_in_burst,bars_bo_to_burst_end,first_bo_idx,last_bo_idx,tb_start,tb_end,tb_date,first_drought,distinct_pk,max_bar_vol_ratio,peak_age_max,fr,dd,fp_up,fp_down,fp_both,fp_none,n_buy_bars,fp4_up,fp4_down,fp6_up,fp6_down,atr_pct,close_at_buy
IMMX,bb_v1@301-310#bo:bo_306#0|burst:burst_301_307#0|tb:tb_310#0,tb_310#0,bo_306#0,burst_301_307#0,原有,2,0,1,1,4,3,1,301,307,310,310,2024-12-11,133,4,5.664466587908984,108,0.0732758970627756,-0.21120685535647943,0,0,0,1,1,0,0,0,0,0.11512897338515912,2.319999933242798
IMMX,bb_v1@301-310#bo:bo_307#0|burst:burst_301_307#0|tb:tb_310#1,tb_310#1,bo_307#0,burst_301_307#0,原有,1,1,1,1,4,4,0,301,307,310,310,2024-12-11,133,4,5.664466587908984,108,0.0732758970627756,-0.21120685535647943,0,0,0,1,1,0,0,0,0,0.11512897338515912,2.319999933242798
KPTI,bb_v1@94-103#bo:bo_94#0|burst:burst_94_96#0|tb:tb_102_103#0,tb_102_103#0,bo_94#0,burst_94_96#0,新增,1,1,1,0,2,1,2,94,96,102,103,2024-02-14,74,3,11.726620205378568,88,0.2788461655333393,-0.18755651539912582,0,0,0,2,2,0,0,0,0,0.13313988789424694,20.399999618530273
KPTI,bb_v1@94-103#bo:bo_96#0|burst:burst_94_96#0|tb:tb_102_103#1,tb_102_103#1,bo_96#0,burst_94_96#0,原有,1,1,1,1,2,2,0,94,96,102,103,2024-02-14,74,3,11.726620205378568,88,0.2788461655333393,-0.18755651539912582,0,0,0,2,2,0,0,0,0,0.13313988789424694,20.399999618530273
KGEI,bb_v1@292-309#bo:bo_295#0|burst:burst_292_295#0|tb:tb_308_309#0,tb_308_309#0,bo_295#0,burst_292_295#0,原有,2,1,1,1,2,2,0,292,295,308,309,2024-12-09,272,3,8.714657980456026,157,0.7521878014594845,-0.038775208936468186,2,0,0,0,2,2,0,2,0,0.04344240271787761,4.619999885559082
KGEI,bb_v1@292-309#bo:bo_295#0|burst:burst_292_296#0|tb:tb_308_309#0,tb_308_309#0,bo_295#0,burst_292_296#0,原有,2,0,1,1,3,2,1,292,296,308,309,2024-12-09,272,6,8.714657980456026,225,0.7521878014594845,-0.038775208936468186,2,0,0,0,2,2,0,2,0,0.04344240271787761,4.619999885559082
KGEI,bb_v1@292-309#bo:bo_296#0|burst:burst_292_296#0|tb:tb_308_309#1,tb_308_309#1,bo_296#0,burst_292_296#0,原有,1,1,1,1,3,3,0,292,296,308,309,2024-12-09,272,6,8.714657980456026,225,0.7521878014594845,-0.038775208936468186,2,0,0,0,2,2,0,2,0,0.04344240271787761,4.619999885559082
LDI,bb_v1@220-227#bo:bo_224#0|burst:burst_220_226#0|tb:tb_226_227#0,tb_226_227#0,bo_224#0,burst_220_226#0,新增,3,1,1,0,3,2,2,220,226,226,227,2024-08-13,150,3,3.2535311115912284,69,0.29842271950701105,-0.17652541107895925,0,0,0,2,2,1,0,0,0,0.07873437310701106,2.430000066757202
LDI,bb_v1@220-227#bo:bo_224#0|burst:burst_220_227#0|tb:tb_226_227#0,tb_226_227#0,bo_224#0,burst_220_227#0,新增,3,0,1,0,4,2,3,220,227,226,227,2024-08-13,150,4,3.2535311115912284,77,0.29842271950701105,-0.17652541107895925,0,0,0,2,2,1,0,0,0,0.07873437310701106,2.430000066757202
LDI,bb_v1@220-229#bo:bo_224#0|burst:burst_220_229#0|tb:tb_226_227#0,tb_226_227#0,bo_224#0,burst_220_229#0,新增,3,0,1,0,5,2,5,220,229,226,227,2024-08-13,150,7,4.984509228477883,116,0.29842271950701105,-0.17652541107895925,0,0,0,2,2,1,0,0,0,0.07873437310701106,2.430000066757202
LDI,bb_v1@220-233#bo:bo_226#0|burst:burst_220_226#0|tb:tb_231_233#0,tb_231_233#0,bo_226#0,burst_220_226#0,原有,3,1,1,1,3,3,0,220,226,231,233,2024-08-20,150,3,3.2535311115912284,69,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LDI,bb_v1@220-233#bo:bo_226#0|burst:burst_220_227#0|tb:tb_231_233#0,tb_231_233#0,bo_226#0,burst_220_227#0,原有,3,0,1,1,4,3,1,220,227,231,233,2024-08-20,150,4,3.2535311115912284,77,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LDI,bb_v1@220-233#bo:bo_226#0|burst:burst_220_229#0|tb:tb_231_233#0,tb_231_233#0,bo_226#0,burst_220_229#0,原有,3,0,1,1,5,3,3,220,229,231,233,2024-08-20,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LDI,bb_v1@220-233#bo:bo_227#0|burst:burst_220_227#0|tb:tb_231_233#1,tb_231_233#1,bo_227#0,burst_220_227#0,原有,2,1,1,1,4,4,0,220,227,231,233,2024-08-20,150,4,3.2535311115912284,77,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LDI,bb_v1@220-233#bo:bo_227#0|burst:burst_220_229#0|tb:tb_231_233#1,tb_231_233#1,bo_227#0,burst_220_229#0,原有,2,0,1,1,5,4,2,220,229,231,233,2024-08-20,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LDI,bb_v1@220-233#bo:bo_229#0|burst:burst_220_229#0|tb:tb_231_233#2,tb_231_233#2,bo_229#0,burst_220_229#0,原有,1,1,1,1,5,5,0,220,229,231,233,2024-08-20,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,3,0,3,0,0,0.08260805980823302,2.759999990463257
LEE,bb_v1@265-273#bo:bo_265#0|burst:burst_265_266#0|tb:tb_272_273#0,tb_272_273#0,bo_265#0,burst_265_266#0,新增,2,1,1,0,2,1,1,265,266,272,273,2024-10-17,141,4,42.0356900067981,95,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,2,0,2,0,0.053363554649509835,14.0
LEE,bb_v1@265-273#bo:bo_265#0|burst:burst_265_268#0|tb:tb_272_273#0,tb_272_273#0,bo_265#0,burst_265_268#0,新增,2,0,1,0,3,1,3,265,268,272,273,2024-10-17,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,2,0,2,0,0.053363554649509835,14.0
LEE,bb_v1@265-273#bo:bo_266#0|burst:burst_265_266#0|tb:tb_272_273#1,tb_272_273#1,bo_266#0,burst_265_266#0,原有,2,1,1,1,2,2,0,265,266,272,273,2024-10-17,141,4,42.0356900067981,95,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,2,0,2,0,0.053363554649509835,14.0
LEE,bb_v1@265-273#bo:bo_266#0|burst:burst_265_268#0|tb:tb_272_273#1,tb_272_273#1,bo_266#0,burst_265_268#0,原有,2,0,1,1,3,2,2,265,268,272,273,2024-10-17,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,2,0,2,0,0.053363554649509835,14.0
LEE,bb_v1@265-273#bo:bo_268#0|burst:burst_265_268#0|tb:tb_272_273#2,tb_272_273#2,bo_268#0,burst_265_268#0,原有,1,1,1,1,3,3,0,265,268,272,273,2024-10-17,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,2,0,2,0,0.053363554649509835,14.0
KOD,bb_v1@269-284#bo:bo_271#0|burst:burst_269_273#0|tb:tb_280_284#0,tb_280_284#0,bo_271#0,burst_269_273#0,新增,1,1,1,0,3,2,2,269,273,280,284,2024-10-29,139,4,3.0329136017952876,96,1.9872374260209462,-0.02391899497275367,5,0,0,0,5,5,0,5,0,0.05589227178836445,3.930000066757202
KOD,bb_v1@269-284#bo:bo_273#0|burst:burst_269_273#0|tb:tb_280_284#1,tb_280_284#1,bo_273#0,burst_269_273#0,原有,1,1,1,1,3,3,0,269,273,280,284,2024-10-29,139,4,3.0329136017952876,96,1.9872374260209462,-0.02391899497275367,5,0,0,0,5,5,0,5,0,0.05589227178836445,3.930000066757202
KODK,bb_v1@299-303#bo:bo_299#0|burst:burst_299#0|tb:tb_302_303#0,tb_302_303#0,bo_299#0,burst_299#0,原有,1,1,1,1,1,1,0,299,299,302,303,2024-11-29,117,3,12.925716115366617,115,0.07809728152869011,-0.18589837320706332,0,0,0,2,2,0,0,0,0,0.07380689631052659,7.25
KOPN,bb_v1@291-302#bo:bo_297#0|burst:burst_291_302#0|tb:tb_301#0,tb_301#0,bo_297#0,burst_291_302#0,新增,1,1,1,0,3,2,5,291,302,301,301,2024-11-27,92,3,4.490407178616655,69,0.9727272993276921,-0.06363640994079744,1,0,0,0,1,1,0,1,0,0.10746703912703226,1.100000023841858
KOPN,bb_v1@291-307#bo:bo_302#0|burst:burst_291_302#0|tb:tb_304_307#0,tb_304_307#0,bo_302#0,burst_291_302#0,原有,1,1,1,1,3,3,0,291,302,304,307,2024-12-03,92,3,4.490407178616655,69,0.7973697066152333,-0.1468706537779139,4,0,0,0,4,4,0,4,0,0.10050503737512217,1.2300000190734863
LSPD,bb_v1@252-263#bo:bo_256#0|burst:burst_252_257#0|tb:tb_263#0,tb_263#0,bo_256#0,burst_252_257#0,新增,1,1,1,0,3,2,1,252,257,263,263,2024-10-04,191,4,11.95734415029889,90,0.17763966678501708,-0.08385095338404513,1,0,0,0,1,1,0,0,0,0.03127735444648369,16.100000381469727
LSPD,bb_v1@252-263#bo:bo_257#0|burst:burst_252_257#0|tb:tb_263#1,tb_263#1,bo_257#0,burst_252_257#0,原有,1,1,1,1,3,3,0,252,257,263,263,2024-10-04,191,4,11.95734415029889,90,0.17763966678501708,-0.08385095338404513,1,0,0,0,1,1,0,0,0,0.03127735444648369,16.100000381469727
LAC,bb_v1@255-267#bo:bo_262#0|burst:burst_255_262#0|tb:tb_266_267#0,tb_266_267#0,bo_262#0,burst_255_262#0,原有,2,1,1,1,2,2,0,255,262,266,267,2024-10-22,235,3,11.034230569173516,65,0.5983907857698292,-0.10858969207885544,2,0,0,0,2,2,0,2,0,0.07671343449440751,3.3299999237060547
LAC,bb_v1@255-269#bo:bo_262#0|burst:burst_255_269#0|tb:tb_266_267#0,tb_266_267#0,bo_262#0,burst_255_269#0,原有,2,0,1,1,3,2,7,255,269,266,267,2024-10-22,235,3,11.034230569173516,72,0.5983907857698292,-0.10858969207885544,2,0,0,0,2,2,0,2,0,0.07671343449440751,3.3299999237060547
LAC,bb_v1@255-276#bo:bo_269#0|burst:burst_255_269#0|tb:tb_274_276#0,tb_274_276#0,bo_269#0,burst_255_269#0,原有,1,1,1,1,3,3,0,255,269,274,276,2024-11-01,235,3,11.034230569173516,72,0.06814315477161677,-0.3163883537818801,0,1,0,2,3,0,3,0,0,0.09456106934704597,4.269999980926514
LAKE,bb_v1@179-187#bo:bo_179#0|burst:burst_179#0|tb:tb_185_187#0,tb_185_187#0,bo_179#0,burst_179#0,原有,1,1,1,1,1,1,0,179,179,185,187,2024-06-13,159,3,6.2745301573426575,115,0.08020474769502191,-0.0822615074616528,0,0,0,3,3,0,0,0,0,0.05371202408210628,22.652145385742188
LIND,bb_v1@285-291#bo:bo_285#0|burst:burst_285#0|tb:tb_290_291#0,tb_290_291#0,bo_285#0,burst_285#0,原有,1,1,1,1,1,1,0,285,285,290,291,2024-11-12,80,4,6.597363465160075,214,0.05573724213144071,-0.16542215289138734,0,0,0,2,2,0,1,0,0,0.04553643481548257,13.5
LINK,bb_v1@278-283#bo:bo_278#0|burst:burst_278_279#0|tb:tb_282_283#0,tb_282_283#0,bo_278#0,burst_278_279#0,新增,2,1,1,0,2,1,1,278,279,282,283,2024-10-31,194,3,459.4535686876439,71,0.4679976996873255,-0.23468375576366035,0,2,0,0,2,0,2,2,0,0.05768084613446988,3.4066669940948486
LINK,bb_v1@278-284#bo:bo_278#0|burst:burst_278_284#0|tb:tb_282_283#0,tb_282_283#0,bo_278#0,burst_278_284#0,新增,2,0,1,0,3,1,6,278,284,282,283,2024-10-31,194,4,459.4535686876439,114,0.4679976996873255,-0.23468375576366035,0,2,0,0,2,0,2,2,0,0.05768084613446988,3.4066669940948486
LINK,bb_v1@278-283#bo:bo_279#0|burst:burst_278_279#0|tb:tb_282_283#1,tb_282_283#1,bo_279#0,burst_278_279#0,原有,2,1,1,1,2,2,0,278,279,282,283,2024-10-31,194,3,459.4535686876439,71,0.4679976996873255,-0.23468375576366035,0,2,0,0,2,0,2,2,0,0.05768084613446988,3.4066669940948486
LINK,bb_v1@278-284#bo:bo_279#0|burst:burst_278_284#0|tb:tb_282_283#1,tb_282_283#1,bo_279#0,burst_278_284#0,原有,2,0,1,1,3,2,5,278,284,282,283,2024-10-31,194,4,459.4535686876439,114,0.4679976996873255,-0.23468375576366035,0,2,0,0,2,0,2,2,0,0.05768084613446988,3.4066669940948486
LINK,bb_v1@278-296#bo:bo_284#0|burst:burst_278_284#0|tb:tb_295_296#0,tb_295_296#0,bo_284#0,burst_278_284#0,原有,1,1,1,1,3,3,0,278,284,295,296,2024-11-19,194,4,459.4535686876439,114,0.9915965345035258,-0.2370143081677727,2,0,0,0,2,2,0,2,0,0.11156534168123042,3.446666955947876
LFVN,bb_v1@165-176#bo:bo_170#0|burst:burst_165_170#0|tb:tb_172_176#0,tb_172_176#0,bo_170#0,burst_165_170#0,原有,1,1,1,1,2,2,0,165,170,172,176,2024-05-24,145,3,3.5425063392499667,66,0.1061907764284776,-0.31326325634109586,0,5,0,0,5,0,5,0,5,0.04350636494175037,7.2030110359191895
KRNT,bb_v1@222-234#bo:bo_230#0|burst:burst_222_231#0|tb:tb_234#0,tb_234#0,bo_230#0,burst_222_231#0,新增,1,1,1,0,3,2,1,222,231,234,234,2024-08-23,119,4,3.9796272789409812,161,0.32669320173640926,-0.133466151163269,1,0,0,0,1,1,0,1,0,0.046339999712000826,20.079999923706055
KRNT,bb_v1@222-234#bo:bo_231#0|burst:burst_222_231#0|tb:tb_234#1,tb_234#1,bo_231#0,burst_222_231#0,原有,1,1,1,1,3,3,0,222,231,234,234,2024-08-23,119,4,3.9796272789409812,161,0.32669320173640926,-0.133466151163269,1,0,0,0,1,1,0,1,0,0.046339999712000826,20.079999923706055
KSCP,bb_v1@273-280#bo:bo_273#0|burst:burst_273_280#0|tb:tb_278_279#0,tb_278_279#0,bo_273#0,burst_273_280#0,新增,2,1,1,0,3,1,7,273,280,278,279,2024-10-25,143,6,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,2,0,0,0,0.1716210750626954,14.979999542236328
KSCP,bb_v1@273-287#bo:bo_273#0|burst:burst_273_287#0|tb:tb_278_279#0,tb_278_279#0,bo_273#0,burst_273_287#0,新增,2,0,1,0,4,1,14,273,287,278,279,2024-10-25,143,7,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,2,0,0,0,0.1716210750626954,14.979999542236328
KSCP,bb_v1@273-280#bo:bo_275#0|burst:burst_273_280#0|tb:tb_278_279#1,tb_278_279#1,bo_275#0,burst_273_280#0,新增,2,1,1,0,3,2,5,273,280,278,279,2024-10-25,143,6,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,2,0,0,0,0.1716210750626954,14.979999542236328
KSCP,bb_v1@273-287#bo:bo_275#0|burst:burst_273_287#0|tb:tb_278_279#1,tb_278_279#1,bo_275#0,burst_273_287#0,新增,2,0,1,0,4,2,12,273,287,278,279,2024-10-25,143,7,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,2,0,0,0,0.1716210750626954,14.979999542236328
KSCP,bb_v1@273-286#bo:bo_280#0|burst:burst_273_280#0|tb:tb_284_286#0,tb_284_286#0,bo_280#0,burst_273_280#0,原有,2,1,1,1,3,3,0,273,280,284,286,2024-11-04,143,6,22.59649330390561,86,0.5270262782442865,-0.37200100430539346,0,0,0,3,3,0,1,0,0,0.15319497009130295,18.600000381469727
KSCP,bb_v1@273-287#bo:bo_280#0|burst:burst_273_287#0|tb:tb_284_286#0,tb_284_286#0,bo_280#0,burst_273_287#0,原有,2,0,1,1,4,3,7,273,287,284,286,2024-11-04,143,7,22.59649330390561,86,0.5270262782442865,-0.37200100430539346,0,0,0,3,3,0,1,0,0,0.15319497009130295,18.600000381469727
LTBR,bb_v1@256-271#bo:bo_262#0|burst:burst_256_271#0|tb:tb_265#0,tb_265#0,bo_262#0,burst_256_271#0,新增,2,1,1,0,4,2,9,256,271,265,265,2024-10-08,63,3,20.690778688524592,71,3.6710526274512016,-0.039473647060816464,1,0,0,0,1,1,0,1,0,0.0879933311393481,3.0399999618530273
LTBR,bb_v1@256-273#bo:bo_262#0|burst:burst_256_273#0|tb:tb_265#0,tb_265#0,bo_262#0,burst_256_273#0,新增,2,0,1,0,5,2,11,256,273,265,265,2024-10-08,63,4,33.45834480290685,253,3.6710526274512016,-0.039473647060816464,1,0,0,0,1,1,0,1,0,0.0879933311393481,3.0399999618530273
MDAI,bb_v1@302-310#bo:bo_302#0|burst:burst_302#0|tb:tb_307_310#0,tb_307_310#0,bo_302#0,burst_302#0,原有,2,1,1,1,1,1,0,302,302,307,310,2024-12-06,106,3,8.589615667108271,76,0.5664571874280528,-0.17339257577684306,0,0,0,4,4,1,0,0,0,0.1330672885042939,2.0899999141693115
MDAI,bb_v1@302-310#bo:bo_302#0|burst:burst_302_303#0|tb:tb_307_310#0,tb_307_310#0,bo_302#0,burst_302_303#0,原有,2,0,1,1,2,1,1,302,303,307,310,2024-12-06,106,5,12.363449513243737,134,0.5664571874280528,-0.17339257577684306,0,0,0,4,4,1,0,0,0,0.1330672885042939,2.0899999141693115
MDAI,bb_v1@302-310#bo:bo_303#0|burst:burst_302_303#0|tb:tb_307_310#1,tb_307_310#1,bo_303#0,burst_302_303#0,原有,1,1,1,1,2,2,0,302,303,307,310,2024-12-06,106,5,12.363449513243737,134,0.5664571874280528,-0.17339257577684306,0,0,0,4,4,1,0,0,0,0.1330672885042939,2.0899999141693115
LKNCY,bb_v1@257-264#bo:bo_259#0|burst:burst_257_259#0|tb:tb_263_264#0,tb_263_264#0,bo_259#0,burst_257_259#0,原有,2,1,1,1,2,2,0,257,259,263,264,2024-10-04,70,5,5.81822659153272,133,0.006048190508573192,-0.25060618901509685,0,2,0,0,2,0,2,0,2,0.0410466454902131,28.31999969482422
LKNCY,bb_v1@257-264#bo:bo_259#0|burst:burst_257_261#0|tb:tb_263_264#0,tb_263_264#0,bo_259#0,burst_257_261#0,原有,2,0,1,1,3,2,2,257,261,263,264,2024-10-04,70,7,5.81822659153272,190,0.006048190508573192,-0.25060618901509685,0,2,0,0,2,0,2,0,2,0.0410466454902131,28.31999969482422
LKNCY,bb_v1@257-264#bo:bo_261#0|burst:burst_257_261#0|tb:tb_263_264#1,tb_263_264#1,bo_261#0,burst_257_261#0,原有,1,1,1,1,3,3,0,257,261,263,264,2024-10-04,70,7,5.81822659153272,190,0.006048190508573192,-0.25060618901509685,0,2,0,0,2,0,2,0,2,0.0410466454902131,28.31999969482422
KULR,bb_v1@126-133#bo:bo_126#0|burst:burst_126_130#0|tb:tb_133#0,tb_133#0,bo_126#0,burst_126_130#0,新增,2,1,1,0,4,1,4,126,130,133,133,2024-04-01,106,5,39.83228532280176,81,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-134#bo:bo_126#0|burst:burst_126_134#0|tb:tb_133#0,tb_133#0,bo_126#0,burst_126_134#0,新增,2,0,1,0,5,1,8,126,134,133,133,2024-04-01,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-133#bo:bo_127#0|burst:burst_126_130#0|tb:tb_133#1,tb_133#1,bo_127#0,burst_126_130#0,新增,2,1,1,0,4,2,3,126,130,133,133,2024-04-01,106,5,39.83228532280176,81,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-134#bo:bo_127#0|burst:burst_126_134#0|tb:tb_133#1,tb_133#1,bo_127#0,burst_126_134#0,新增,2,0,1,0,5,2,7,126,134,133,133,2024-04-01,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-133#bo:bo_129#0|burst:burst_126_130#0|tb:tb_133#2,tb_133#2,bo_129#0,burst_126_130#0,新增,2,1,1,0,4,3,1,126,130,133,133,2024-04-01,106,5,39.83228532280176,81,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-134#bo:bo_129#0|burst:burst_126_134#0|tb:tb_133#2,tb_133#2,bo_129#0,burst_126_134#0,新增,2,0,1,0,5,3,5,126,134,133,133,2024-04-01,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-133#bo:bo_130#0|burst:burst_126_130#0|tb:tb_133#3,tb_133#3,bo_130#0,burst_126_130#0,原有,2,1,1,1,4,4,0,126,130,133,133,2024-04-01,106,5,39.83228532280176,81,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-134#bo:bo_130#0|burst:burst_126_134#0|tb:tb_133#3,tb_133#3,bo_130#0,burst_126_134#0,原有,2,0,1,1,5,4,4,126,134,133,133,2024-04-01,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,1,0,1,0,0.15679445512225798,3.2799999713897705
KULR,bb_v1@126-138#bo:bo_134#0|burst:burst_126_134#0|tb:tb_138#0,tb_138#0,bo_134#0,burst_126_134#0,原有,1,1,1,1,5,5,0,126,134,138,138,2024-04-08,106,6,39.83228532280176,113,0.26760563853240593,-0.5915492951834492,0,1,0,0,1,0,1,0,1,0.20526317646959175,5.679999828338623
MAPS,bb_v1@292-302#bo:bo_294#0|burst:burst_292_295#0|tb:tb_298_302#0,tb_298_302#0,bo_294#0,burst_292_295#0,新增,1,1,1,0,3,2,1,292,295,298,302,2024-11-22,161,6,6.371272262548554,107,0.33622857109147164,-0.13347596253612398,1,0,0,4,5,3,0,0,0,0.06833439205414339,1.2000000476837158
MAPS,bb_v1@292-302#bo:bo_295#0|burst:burst_292_295#0|tb:tb_298_302#1,tb_298_302#1,bo_295#0,burst_292_295#0,原有,1,1,1,1,3,3,0,292,295,298,302,2024-11-22,161,6,6.371272262548554,107,0.33622857109147164,-0.13347596253612398,1,0,0,4,5,3,0,0,0,0.06833439205414339,1.2000000476837158
LUMN,bb_v1@208-224#bo:bo_208#0|burst:burst_208_215#0|tb:tb_224#0,tb_224#0,bo_208#0,burst_208_215#0,新增,2,1,1,0,4,1,7,208,215,224,224,2024-08-09,90,4,4.104803417137118,96,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_208#0|burst:burst_208_216#0|tb:tb_224#0,tb_224#0,bo_208#0,burst_208_216#0,新增,2,0,1,0,5,1,8,208,216,224,224,2024-08-09,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_210#0|burst:burst_208_215#0|tb:tb_224#1,tb_224#1,bo_210#0,burst_208_215#0,新增,2,1,1,0,4,2,5,208,215,224,224,2024-08-09,90,4,4.104803417137118,96,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_210#0|burst:burst_208_216#0|tb:tb_224#1,tb_224#1,bo_210#0,burst_208_216#0,新增,2,0,1,0,5,2,6,208,216,224,224,2024-08-09,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_211#0|burst:burst_208_215#0|tb:tb_224#2,tb_224#2,bo_211#0,burst_208_215#0,新增,2,1,1,0,4,3,4,208,215,224,224,2024-08-09,90,4,4.104803417137118,96,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_211#0|burst:burst_208_216#0|tb:tb_224#2,tb_224#2,bo_211#0,burst_208_216#0,新增,2,0,1,0,5,3,5,208,216,224,224,2024-08-09,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_215#0|burst:burst_208_215#0|tb:tb_224#3,tb_224#3,bo_215#0,burst_208_215#0,原有,2,1,1,1,4,4,0,208,215,224,224,2024-08-09,90,4,4.104803417137118,96,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_215#0|burst:burst_208_216#0|tb:tb_224#3,tb_224#3,bo_215#0,burst_208_216#0,原有,2,0,1,1,5,4,1,208,216,224,224,2024-08-09,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUMN,bb_v1@208-224#bo:bo_216#0|burst:burst_208_216#0|tb:tb_224#4,tb_224#4,bo_216#0,burst_208_216#0,原有,1,1,1,1,5,5,0,208,216,224,224,2024-08-09,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,1,0,0,0,0,0.127002228659519,5.570000171661377
LUNR,bb_v1@91-99#bo:bo_91#0|burst:burst_91_99#0|tb:tb_94#0,tb_94#0,bo_91#0,burst_91_99#0,新增,1,1,1,0,3,1,8,91,99,94,94,2024-02-02,71,4,8.488183111193708,85,2.542780739629254,-0.10160430841495827,1,0,0,0,1,1,0,1,0,0.10715937755720076,3.740000009536743
LUNR,bb_v1@91-99#bo:bo_92#0|burst:burst_91_99#0|tb:tb_94#1,tb_94#1,bo_92#0,burst_91_99#0,新增,1,1,1,0,3,2,7,91,99,94,94,2024-02-02,71,4,8.488183111193708,85,2.542780739629254,-0.10160430841495827,1,0,0,0,1,1,0,1,0,0.10715937755720076,3.740000009536743
LUNR,bb_v1@91-108#bo:bo_99#0|burst:burst_91_99#0|tb:tb_108#0,tb_108#0,bo_99#0,burst_91_99#0,原有,1,1,1,1,3,3,0,91,99,108,108,2024-02-23,71,4,8.488183111193708,85,-0.2023983267839079,-0.5349322244855828,0,1,0,0,1,0,1,0,1,0.18989074345086238,9.59000015258789
LUXE,bb_v1@111-122#bo:bo_111#0|burst:burst_111_120#0|tb:tb_122#0,tb_122#0,bo_111#0,burst_111_120#0,新增,1,1,1,0,4,1,9,111,120,122,122,2024-03-14,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,1,0,0,0,0.06360834795800607,3.809999942779541
LUXE,bb_v1@111-122#bo:bo_114#0|burst:burst_111_120#0|tb:tb_122#1,tb_122#1,bo_114#0,burst_111_120#0,新增,1,1,1,0,4,2,6,111,120,122,122,2024-03-14,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,1,0,0,0,0.06360834795800607,3.809999942779541
