symbol,match_id,tb_id,bo_id,burst_id,group,n_burst_variants,is_rep,own_burst_exists,own_burst_qualified,burst_count,bo_rank_in_burst,bars_bo_to_burst_end,first_bo_idx,last_bo_idx,tb_start,tb_end,tb_date,first_drought,distinct_pk,max_bar_vol_ratio,peak_age_max,fr,dd,fp_up,fp_down,fp_both,fp_none,n_buy_bars,fp4_up,fp4_down,fp6_up,fp6_down,atr_pct,close_at_buy
LITB,bb_v1@129-135#bo:bo_132#0|burst:burst_129_132#0|tb:tb_135#2,tb_135#2,bo_132#0,burst_129_132#0,原有,1,1,1,1,3,3,0,129,132,135,135,2025-04-04,109,4,21.22971961540676,84,-0.0134529018534425,-0.5246637068550579,0,1,0,0,1,0,1,0,1,0.09500411066127815,2.2300000190734863
LU,bb_v1@250-258#bo:bo_250#0|burst:burst_250_258#0|tb:tb_254#0,tb_254#0,bo_250#0,burst_250_258#0,新增,1,1,1,0,4,1,8,250,258,254,254,2025-09-25,40,4,3.3247546922142273,249,0.33625733032544836,-0.307017592781076,1,0,0,0,1,1,0,1,0,0.03844430505896233,3.4200000762939453
LU,bb_v1@250-258#bo:bo_251#0|burst:burst_250_258#0|tb:tb_254#1,tb_254#1,bo_251#0,burst_250_258#0,新增,1,1,1,0,4,2,7,250,258,254,254,2025-09-25,40,4,3.3247546922142273,249,0.33625733032544836,-0.307017592781076,1,0,0,0,1,1,0,1,0,0.03844430505896233,3.4200000762939453
LU,bb_v1@250-261#bo:bo_255#0|burst:burst_250_258#0|tb:tb_261#0,tb_261#0,bo_255#0,burst_250_258#0,新增,1,1,1,0,4,3,3,250,258,261,261,2025-10-06,40,4,3.3247546922142273,249,0.0024449270590736205,-0.4205379469094891,0,1,0,0,1,0,1,0,1,0.05423453496769745,4.090000152587891
LU,bb_v1@250-261#bo:bo_258#0|burst:burst_250_258#0|tb:tb_261#1,tb_261#1,bo_258#0,burst_250_258#0,原有,1,1,1,1,4,4,0,250,258,261,261,2025-10-06,40,4,3.3247546922142273,249,0.0024449270590736205,-0.4205379469094891,0,1,0,0,1,0,1,0,1,0.05423453496769745,4.090000152587891
LPSN,bb_v1@70-77#bo:bo_70#0|burst:burst_70_71#0|tb:tb_77#0,tb_77#0,bo_70#0,burst_70_71#0,新增,1,1,1,0,2,1,1,70,71,77,77,2025-01-10,50,3,23.424226270680837,65,0.10563380660057264,-0.40845066512741535,0,1,0,0,1,0,1,0,1,0.09464570218455004,21.299999237060547
LPSN,bb_v1@70-77#bo:bo_71#0|burst:burst_70_71#0|tb:tb_77#1,tb_77#1,bo_71#0,burst_70_71#0,原有,1,1,1,1,2,2,0,70,71,77,77,2025-01-10,50,3,23.424226270680837,65,0.10563380660057264,-0.40845066512741535,0,1,0,0,1,0,1,0,1,0.09464570218455004,21.299999237060547
LPSN,bb_v1@190-198#bo:bo_190#0|burst:burst_190_196#0|tb:tb_198#0,tb_198#0,bo_190#0,burst_190_196#0,新增,1,1,1,0,3,1,6,190,196,198,198,2025-07-08,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,1,0,1,0,0,0.07241156284696687,16.350000381469727
LPSN,bb_v1@190-198#bo:bo_193#0|burst:burst_190_196#0|tb:tb_198#1,tb_198#1,bo_193#0,burst_190_196#0,新增,1,1,1,0,3,2,3,190,196,198,198,2025-07-08,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,1,0,1,0,0,0.07241156284696687,16.350000381469727
LPSN,bb_v1@190-198#bo:bo_196#0|burst:burst_190_196#0|tb:tb_198#2,tb_198#2,bo_196#0,burst_190_196#0,原有,1,1,1,1,3,3,0,190,196,198,198,2025-07-08,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,1,0,1,0,0,0.07241156284696687,16.350000381469727
LRDC,bb_v1@283-297#bo:bo_283#0|burst:burst_283_286#0|tb:tb_295_297#0,tb_295_297#0,bo_283#0,burst_283_286#0,新增,2,1,1,0,2,1,3,283,286,295,297,2025-11-21,57,5,12.96733110012935,233,0.4765225849192467,-0.005296465100138,0,0,0,3,3,3,0,0,0,0.10167308125255572,0.6100000143051147
LRDC,bb_v1@283-297#bo:bo_283#0|burst:burst_283_288#0|tb:tb_295_297#0,tb_295_297#0,bo_283#0,burst_283_288#0,新增,2,0,1,0,3,1,5,283,288,295,297,2025-11-21,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,3,0,0,0,0.10167308125255572,0.6100000143051147
LRDC,bb_v1@283-297#bo:bo_286#0|burst:burst_283_286#0|tb:tb_295_297#1,tb_295_297#1,bo_286#0,burst_283_286#0,原有,2,1,1,1,2,2,0,283,286,295,297,2025-11-21,57,5,12.96733110012935,233,0.4765225849192467,-0.005296465100138,0,0,0,3,3,3,0,0,0,0.10167308125255572,0.6100000143051147
LRDC,bb_v1@283-297#bo:bo_286#0|burst:burst_283_288#0|tb:tb_295_297#1,tb_295_297#1,bo_286#0,burst_283_288#0,原有,2,0,1,1,3,2,2,283,288,295,297,2025-11-21,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,3,0,0,0,0.10167308125255572,0.6100000143051147
LRDC,bb_v1@283-297#bo:bo_288#0|burst:burst_283_288#0|tb:tb_295_297#2,tb_295_297#2,bo_288#0,burst_283_288#0,原有,1,1,1,1,3,3,0,283,288,295,297,2025-11-21,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,3,0,0,0,0.10167308125255572,0.6100000143051147
MATH,bb_v1@158-167#bo:bo_158#0|burst:burst_158_167#0|tb:tb_164_166#0,tb_164_166#0,bo_158#0,burst_158_167#0,新增,1,1,1,0,3,1,9,158,167,164,166,2025-05-16,61,3,5.362982557658924,65,0.7033153629505243,-0.05593567784196485,3,0,0,0,3,3,0,3,0,0.09640327283027571,2.4600000381469727
MATH,bb_v1@158-167#bo:bo_159#0|burst:burst_158_167#0|tb:tb_164_166#1,tb_164_166#1,bo_159#0,burst_158_167#0,新增,1,1,1,0,3,2,8,158,167,164,166,2025-05-16,61,3,5.362982557658924,65,0.7033153629505243,-0.05593567784196485,3,0,0,0,3,3,0,3,0,0.09640327283027571,2.4600000381469727
MATH,bb_v1@158-172#bo:bo_167#0|burst:burst_158_167#0|tb:tb_169_172#0,tb_169_172#0,bo_167#0,burst_158_167#0,原有,1,1,1,1,3,3,0,158,167,169,172,2025-05-23,61,3,5.362982557658924,65,0.43242492669642607,-0.06743984450567941,0,0,0,4,4,3,0,0,0,0.10133929517178857,2.809999942779541
MCFT,bb_v1@234-244#bo:bo_240#0|burst:burst_234_241#0|tb:tb_244#0,tb_244#0,bo_240#0,burst_234_241#0,新增,1,1,1,0,3,2,1,234,241,244,244,2025-09-11,55,3,6.916789862724393,207,-4.3161982728245896e-05,-0.16228453332688786,0,1,0,0,1,0,1,0,0,0.034585496543036984,23.200000762939453
MCFT,bb_v1@234-244#bo:bo_241#0|burst:burst_234_241#0|tb:tb_244#1,tb_244#1,bo_241#0,burst_234_241#0,原有,1,1,1,1,3,3,0,234,241,244,244,2025-09-11,55,3,6.916789862724393,207,-4.3161982728245896e-05,-0.16228453332688786,0,1,0,0,1,0,1,0,0,0.034585496543036984,23.200000762939453
MBAI,bb_v1@246-256#bo:bo_246#0|burst:burst_246#0|tb:tb_254_256#0,tb_254_256#0,bo_246#0,burst_246#0,原有,1,1,1,1,1,1,0,246,246,254,256,2025-09-25,90,4,257.2883624641969,171,0.075484519344499,-0.46666545946078886,0,3,0,0,3,0,3,0,3,0.12011602896989149,2.259999990463257
MIR,bb_v1@154-169#bo:bo_161#0|burst:burst_154_169#0|tb:tb_164_166#0,tb_164_166#0,bo_161#0,burst_154_169#0,新增,2,1,1,0,3,2,8,154,169,164,166,2025-05-16,111,4,8.688854326714797,115,0.27626276020898693,-0.03301649332281731,3,0,0,0,3,3,0,3,0,0.033997173633039585,17.229999542236328
MIR,bb_v1@154-170#bo:bo_161#0|burst:burst_154_170#0|tb:tb_164_166#0,tb_164_166#0,bo_161#0,burst_154_170#0,新增,2,0,1,0,4,2,9,154,170,164,166,2025-05-16,111,4,8.688854326714797,116,0.27626276020898693,-0.03301649332281731,3,0,0,0,3,3,0,3,0,0.033997173633039585,17.229999542236328
MIR,bb_v1@154-178#bo:bo_169#0|burst:burst_154_169#0|tb:tb_174_178#0,tb_174_178#0,bo_169#0,burst_154_169#0,原有,2,1,1,1,3,3,0,154,169,174,178,2025-06-02,111,4,8.688854326714797,115,0.16401982129025078,-0.04868259913626023,4,0,0,1,5,5,0,0,0,0.03170243919174791,19.270000457763672
MIR,bb_v1@154-178#bo:bo_169#0|burst:burst_154_170#0|tb:tb_174_178#0,tb_174_178#0,bo_169#0,burst_154_170#0,原有,2,0,1,1,4,3,1,154,170,174,178,2025-06-02,111,4,8.688854326714797,116,0.16401982129025078,-0.04868259913626023,4,0,0,1,5,5,0,0,0,0.03170243919174791,19.270000457763672
MIR,bb_v1@154-178#bo:bo_170#0|burst:burst_154_170#0|tb:tb_174_178#1,tb_174_178#1,bo_170#0,burst_154_170#0,原有,1,1,1,1,4,4,0,154,170,174,178,2025-06-02,111,4,8.688854326714797,116,0.16401982129025078,-0.04868259913626023,4,0,0,1,5,5,0,0,0,0.03170243919174791,19.270000457763672
MOB,bb_v1@176-187#bo:bo_176#0|burst:burst_176_187#0|tb:tb_182_183#0,tb_182_183#0,bo_176#0,burst_176_187#0,新增,1,1,1,0,3,1,11,176,187,182,183,2025-06-12,126,3,4.9153611974376865,85,0.7942241749608155,-0.0430804019963314,2,0,0,0,2,2,0,0,0,0.14145232073362846,2.440000057220459
MOB,bb_v1@176-187#bo:bo_179#0|burst:burst_176_187#0|tb:tb_182_183#1,tb_182_183#1,bo_179#0,burst_176_187#0,新增,1,1,1,0,3,2,8,176,187,182,183,2025-06-12,126,3,4.9153611974376865,85,0.7942241749608155,-0.0430804019963314,2,0,0,0,2,2,0,0,0,0.14145232073362846,2.440000057220459
MOB,bb_v1@176-191#bo:bo_187#0|burst:burst_176_187#0|tb:tb_191#0,tb_191#0,bo_187#0,burst_176_187#0,原有,1,1,1,1,3,3,0,176,187,191,191,2025-06-26,126,3,4.9153611974376865,85,0.6901409633101498,-0.15140839483595414,0,0,0,1,1,1,0,0,0,0.1423872331059745,2.8399999141693115
MNKD,bb_v1@234-252#bo:bo_237#0|burst:burst_234_237#0|tb:tb_240_252#0,tb_240_252#0,bo_237#0,burst_234_237#0,原有,1,1,1,1,2,2,0,234,237,240,252,2025-09-05,214,3,8.482215771480533,113,0.12419606754268596,-0.12616345044620525,0,0,0,13,13,0,1,0,0,0.045454532113285234,5.539999961853027
METCB,bb_v1@200-213#bo:bo_200#0|burst:burst_200#0|tb:tb_213#0,tb_213#0,bo_200#0,burst_200#0,原有,2,1,1,1,1,1,0,200,200,213,213,2025-07-29,180,3,8.564596503925351,83,0.49389812361630314,-0.10588662362083978,1,0,0,0,1,1,0,0,0,0.09597350517316178,13.45361328125
METCB,bb_v1@200-213#bo:bo_200#0|burst:burst_200_201#0|tb:tb_213#0,tb_213#0,bo_200#0,burst_200_201#0,原有,2,0,1,1,2,1,1,200,201,213,213,2025-07-29,180,4,8.564596503925351,167,0.49389812361630314,-0.10588662362083978,1,0,0,0,1,1,0,0,0,0.09597350517316178,13.45361328125
METCB,bb_v1@200-213#bo:bo_201#0|burst:burst_200_201#0|tb:tb_213#1,tb_213#1,bo_201#0,burst_200_201#0,原有,1,1,1,1,2,2,0,200,201,213,213,2025-07-29,180,4,8.564596503925351,167,0.49389812361630314,-0.10588662362083978,1,0,0,0,1,1,0,0,0,0.09597350517316178,13.45361328125
MDWD,bb_v1@160-166#bo:bo_160#0|burst:burst_160_166#0|tb:tb_163_165#0,tb_163_165#0,bo_160#0,burst_160_166#0,新增,2,1,1,0,3,1,6,160,166,163,165,2025-05-15,81,3,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,3,0,0,0,0,0.04196458528806453,19.989999771118164
MDWD,bb_v1@160-170#bo:bo_160#0|burst:burst_160_170#0|tb:tb_163_165#0,tb_163_165#0,bo_160#0,burst_160_170#0,新增,2,0,1,0,4,1,10,160,170,163,165,2025-05-15,81,4,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,3,0,0,0,0,0.04196458528806453,19.989999771118164
MDWD,bb_v1@160-166#bo:bo_161#0|burst:burst_160_166#0|tb:tb_163_165#1,tb_163_165#1,bo_161#0,burst_160_166#0,新增,2,1,1,0,3,2,5,160,166,163,165,2025-05-15,81,3,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,3,0,0,0,0,0.04196458528806453,19.989999771118164
MDWD,bb_v1@160-170#bo:bo_161#0|burst:burst_160_170#0|tb:tb_163_165#1,tb_163_165#1,bo_161#0,burst_160_170#0,新增,2,0,1,0,4,2,9,160,170,163,165,2025-05-15,81,4,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,3,0,0,0,0,0.04196458528806453,19.989999771118164
MDWD,bb_v1@160-169#bo:bo_166#0|burst:burst_160_166#0|tb:tb_168_169#0,tb_168_169#0,bo_166#0,burst_160_166#0,原有,2,1,1,1,3,3,0,160,166,168,169,2025-05-22,81,3,5.532119476268412,78,0.10562568579680864,-0.09113192846063534,0,0,0,2,2,0,0,0,0,0.04196458528806453,20.34000015258789
MDWD,bb_v1@160-170#bo:bo_166#0|burst:burst_160_170#0|tb:tb_168_169#0,tb_168_169#0,bo_166#0,burst_160_170#0,原有,2,0,1,1,4,3,4,160,170,168,169,2025-05-22,81,4,5.532119476268412,78,0.10562568579680864,-0.09113192846063534,0,0,0,2,2,0,0,0,0,0.04196458528806453,20.34000015258789
MDWD,bb_v1@160-180#bo:bo_170#0|burst:burst_160_170#0|tb:tb_172_180#0,tb_172_180#0,bo_170#0,burst_160_170#0,原有,1,1,1,1,4,4,0,160,170,172,180,2025-05-29,81,4,5.532119476268412,78,0.019343022388578237,-0.17559829528697718,0,4,0,5,9,0,7,0,3,0.04401308039277722,21.34000015258789
MGIH,bb_v1@233-247#bo:bo_241#0|burst:burst_233_241#0|tb:tb_247#0,tb_247#0,bo_241#0,burst_233_241#0,原有,1,1,1,1,3,3,0,233,241,247,247,2025-09-16,165,4,1370.7202122527738,148,0.12635375705508123,-0.46570396055437746,0,1,0,0,1,0,1,0,1,0.11722741078028284,2.7699999809265137
MLYS,bb_v1@116-125#bo:bo_122#0|burst:burst_116_122#0|tb:tb_125#0,tb_125#0,bo_122#0,burst_116_122#0,原有,1,1,1,1,2,2,0,116,122,125,125,2025-03-21,82,4,55.720032521269495,88,0.028452846375681684,-0.38115002602111836,0,1,0,0,1,0,1,0,1,0.08574439608946549,16.8700008392334
MTC,bb_v1@283-289#bo:bo_283#0|burst:burst_283#0|tb:tb_287_289#0,tb_287_289#0,bo_283#0,burst_283#0,原有,2,1,1,1,1,1,0,283,283,287,289,2025-11-11,61,3,959.1338804706221,209,0.48437247901862485,-0.23753546775024056,0,0,0,3,3,0,0,0,0,0.1401106714624492,2.4100000858306885
MTC,bb_v1@283-289#bo:bo_283#0|burst:burst_283_284#0|tb:tb_287_289#0,tb_287_289#0,bo_283#0,burst_283_284#0,原有,2,0,1,1,2,1,1,283,284,287,289,2025-11-11,61,4,959.1338804706221,228,0.48437247901862485,-0.23753546775024056,0,0,0,3,3,0,0,0,0,0.1401106714624492,2.4100000858306885
MTC,bb_v1@283-289#bo:bo_284#0|burst:burst_283_284#0|tb:tb_287_289#1,tb_287_289#1,bo_284#0,burst_283_284#0,原有,1,1,1,1,2,2,0,283,284,287,289,2025-11-11,61,4,959.1338804706221,228,0.48437247901862485,-0.23753546775024056,0,0,0,3,3,0,0,0,0,0.1401106714624492,2.4100000858306885
MXC,bb_v1@181-196#bo:bo_181#0|burst:burst_181_185#0|tb:tb_194_196#0,tb_194_196#0,bo_181#0,burst_181_185#0,新增,1,1,1,0,3,1,4,181,185,194,196,2025-07-01,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,3,0,0,0,0,0.09867486418595726,9.100357055664062
MXC,bb_v1@181-196#bo:bo_183#0|burst:burst_181_185#0|tb:tb_194_196#1,tb_194_196#1,bo_183#0,burst_181_185#0,新增,1,1,1,0,3,2,2,181,185,194,196,2025-07-01,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,3,0,0,0,0,0.09867486418595726,9.100357055664062
MXC,bb_v1@181-196#bo:bo_185#0|burst:burst_181_185#0|tb:tb_194_196#2,tb_194_196#2,bo_185#0,burst_181_185#0,原有,1,1,1,1,3,3,0,181,185,194,196,2025-07-01,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,3,0,0,0,0,0.09867486418595726,9.100357055664062
MPU,bb_v1@193-208#bo:bo_193#0|burst:burst_193_196#0|tb:tb_202_208#0,tb_202_208#0,bo_193#0,burst_193_196#0,新增,2,1,1,0,3,1,3,193,196,202,208,2025-07-14,52,3,53.21295202079886,116,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_193#0|burst:burst_193_198#0|tb:tb_202_208#0,tb_202_208#0,bo_193#0,burst_193_198#0,新增,2,0,1,0,4,1,5,193,198,202,208,2025-07-14,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_194#0|burst:burst_193_196#0|tb:tb_202_208#1,tb_202_208#1,bo_194#0,burst_193_196#0,新增,2,1,1,0,3,2,2,193,196,202,208,2025-07-14,52,3,53.21295202079886,116,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_194#0|burst:burst_193_198#0|tb:tb_202_208#1,tb_202_208#1,bo_194#0,burst_193_198#0,新增,2,0,1,0,4,2,4,193,198,202,208,2025-07-14,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_196#0|burst:burst_193_196#0|tb:tb_202_208#2,tb_202_208#2,bo_196#0,burst_193_196#0,原有,2,1,1,1,3,3,0,193,196,202,208,2025-07-14,52,3,53.21295202079886,116,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_196#0|burst:burst_193_198#0|tb:tb_202_208#2,tb_202_208#2,bo_196#0,burst_193_198#0,原有,2,0,1,1,4,3,2,193,198,202,208,2025-07-14,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
MPU,bb_v1@193-208#bo:bo_198#0|burst:burst_193_198#0|tb:tb_202_208#3,tb_202_208#3,bo_198#0,burst_193_198#0,原有,1,1,1,1,4,4,0,193,198,202,208,2025-07-14,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,7,0,5,0,0.14963601895642292,2.180000066757202
NIU,bb_v1@223-234#bo:bo_223#0|burst:burst_223_224#0|tb:tb_228_234#0,tb_228_234#0,bo_223#0,burst_223_224#0,新增,1,1,1,0,2,1,1,223,224,228,234,2025-08-19,59,3,3.2973754440894356,95,0.22958942633032917,-0.12389044645016556,0,0,0,7,7,6,1,0,0,0.05435807820122211,4.579999923706055
NIU,bb_v1@223-234#bo:bo_224#0|burst:burst_223_224#0|tb:tb_228_234#1,tb_228_234#1,bo_224#0,burst_223_224#0,原有,1,1,1,1,2,2,0,223,224,228,234,2025-08-19,59,3,3.2973754440894356,95,0.22958942633032917,-0.12389044645016556,0,0,0,7,7,6,1,0,0,0.05435807820122211,4.579999923706055
NDLS,bb_v1@82-91#bo:bo_82#0|burst:burst_82_87#0|tb:tb_90_91#0,tb_90_91#0,bo_82#0,burst_82_87#0,新增,1,1,1,0,3,1,5,82,87,90,91,2025-01-30,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,2,0,0,0,0,0.15368943191997908,11.680000305175781
NDLS,bb_v1@82-91#bo:bo_86#0|burst:burst_82_87#0|tb:tb_90_91#1,tb_90_91#1,bo_86#0,burst_82_87#0,新增,1,1,1,0,3,2,1,82,87,90,91,2025-01-30,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,2,0,0,0,0,0.15368943191997908,11.680000305175781
NDLS,bb_v1@82-91#bo:bo_87#0|burst:burst_82_87#0|tb:tb_90_91#2,tb_90_91#2,bo_87#0,burst_82_87#0,原有,1,1,1,1,3,3,0,82,87,90,91,2025-01-30,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,2,0,0,0,0,0.15368943191997908,11.680000305175781
NOV,bb_v1@277-290#bo:bo_284#0|burst:burst_277_284#0|tb:tb_290#0,tb_290#0,bo_284#0,burst_277_284#0,原有,3,1,1,1,2,2,0,277,284,290,290,2025-11-14,65,3,3.673281804888239,156,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NOV,bb_v1@277-290#bo:bo_284#0|burst:burst_277_286#0|tb:tb_290#0,tb_290#0,bo_284#0,burst_277_286#0,原有,3,0,1,1,3,2,2,277,286,290,290,2025-11-14,65,3,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NOV,bb_v1@277-290#bo:bo_284#0|burst:burst_277_287#0|tb:tb_290#0,tb_290#0,bo_284#0,burst_277_287#0,原有,3,0,1,1,4,2,3,277,287,290,290,2025-11-14,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NOV,bb_v1@277-290#bo:bo_286#0|burst:burst_277_286#0|tb:tb_290#1,tb_290#1,bo_286#0,burst_277_286#0,原有,2,1,1,1,3,3,0,277,286,290,290,2025-11-14,65,3,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NOV,bb_v1@277-290#bo:bo_286#0|burst:burst_277_287#0|tb:tb_290#1,tb_290#1,bo_286#0,burst_277_287#0,原有,2,0,1,1,4,3,1,277,287,290,290,2025-11-14,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NOV,bb_v1@277-290#bo:bo_287#0|burst:burst_277_287#0|tb:tb_290#2,tb_290#2,bo_287#0,burst_277_287#0,原有,1,1,1,1,4,4,0,277,287,290,290,2025-11-14,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,1,0,0,0,0.03219916357882633,15.436162948608398
NPCE,bb_v1@162-169#bo:bo_162#0|burst:burst_162#0|tb:tb_166_169#0,tb_166_169#0,bo_162#0,burst_162#0,原有,1,1,1,1,1,1,0,162,162,166,169,2025-05-20,79,3,3.512389763752466,76,-0.01908922361890497,-0.4993853404794037,0,4,0,0,4,0,4,0,4,0.06027316126999392,17.989999771118164
NBTX,bb_v1@172-182#bo:bo_176#0|burst:burst_172_182#0|tb:tb_178_180#0,tb_178_180#0,bo_176#0,burst_172_182#0,新增,1,1,1,0,5,2,6,172,182,178,180,2025-06-06,76,5,5.126190848039982,158,0.5675572375974491,-0.1189148525753166,3,0,0,0,3,3,0,3,0,0.0468874064470807,4.710000038146973
NBTX,bb_v1@172-182#bo:bo_177#0|burst:burst_172_182#0|tb:tb_180#0,tb_180#0,bo_177#0,burst_172_182#0,新增,1,1,1,0,5,3,5,172,182,180,180,2025-06-10,76,5,5.126190848039982,158,0.5958762728479969,-0.13814434834400346,1,0,0,0,1,1,0,1,0,0.0468874064470807,4.849999904632568
NBTX,bb_v1@172-200#bo:bo_180#0|burst:burst_172_182#0|tb:tb_187_200#0,tb_187_200#0,bo_180#0,burst_172_182#0,新增,1,1,1,0,5,4,2,172,182,187,200,2025-06-20,76,5,5.126190848039982,158,1.1437130995746194,-0.0188894772082494,14,0,0,0,14,14,0,14,0,0.05904436298321805,4.46999979019165
NBTX,bb_v1@172-202#bo:bo_182#0|burst:burst_172_182#0|tb:tb_187_202#0,tb_187_202#0,bo_182#0,burst_172_182#0,原有,1,1,1,1,5,5,0,172,182,187,202,2025-06-20,76,5,5.126190848039982,158,1.1322906227445328,-0.022099555580933218,16,0,0,0,16,16,0,16,0,0.05904436298321805,4.46999979019165
NCL,bb_v1@146-159#bo:bo_146#0|burst:burst_146_149#0|tb:tb_153_159#0,tb_153_159#0,bo_146#0,burst_146_149#0,新增,1,1,1,0,2,1,3,146,149,153,159,2025-05-01,74,6,18.281109489433277,94,2.8097050680829128,-0.602510694191189,7,0,0,0,7,7,0,7,0,0.08365727913928969,24.895999908447266
NCL,bb_v1@146-159#bo:bo_149#0|burst:burst_146_149#0|tb:tb_153_159#1,tb_153_159#1,bo_149#0,burst_146_149#0,原有,1,1,1,1,2,2,0,146,149,153,159,2025-05-01,74,6,18.281109489433277,94,2.8097050680829128,-0.602510694191189,7,0,0,0,7,7,0,7,0,0.08365727913928969,24.895999908447266
NTWK,bb_v1@193-203#bo:bo_193#0|burst:burst_193_198#0|tb:tb_202_203#0,tb_202_203#0,bo_193#0,burst_193_198#0,新增,1,1,1,0,3,1,5,193,198,202,203,2025-07-14,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,2,0,1,0,0.04328652320034058,3.640000104904175
NTWK,bb_v1@193-203#bo:bo_196#0|burst:burst_193_198#0|tb:tb_202_203#1,tb_202_203#1,bo_196#0,burst_193_198#0,新增,1,1,1,0,3,2,2,193,198,202,203,2025-07-14,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,2,0,1,0,0.04328652320034058,3.640000104904175
NTWK,bb_v1@193-203#bo:bo_198#0|burst:burst_193_198#0|tb:tb_202_203#2,tb_202_203#2,bo_198#0,burst_193_198#0,原有,1,1,1,1,3,3,0,193,198,202,203,2025-07-14,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,2,0,1,0,0.04328652320034058,3.640000104904175
NGXXF,bb_v1@167-173#bo:bo_167#0|burst:burst_167_171#0|tb:tb_173#0,tb_173#0,bo_167#0,burst_167_171#0,新增,1,1,1,0,3,1,4,167,171,173,173,2025-05-30,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,1,0,1,0,0.028161177050616194,11.430000305175781
NGXXF,bb_v1@167-173#bo:bo_169#0|burst:burst_167_171#0|tb:tb_173#1,tb_173#1,bo_169#0,burst_167_171#0,新增,1,1,1,0,3,2,2,167,171,173,173,2025-05-30,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,1,0,1,0,0.028161177050616194,11.430000305175781
NGXXF,bb_v1@167-173#bo:bo_171#0|burst:burst_167_171#0|tb:tb_173#2,tb_173#2,bo_171#0,burst_167_171#0,原有,1,1,1,1,3,3,0,167,171,173,173,2025-05-30,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,1,0,1,0,0.028161177050616194,11.430000305175781
NMG,bb_v1@249-260#bo:bo_253#0|burst:burst_249_256#0|tb:tb_260#0,tb_260#0,bo_253#0,burst_249_256#0,新增,1,1,1,0,3,2,3,249,256,260,260,2025-10-03,44,3,5.501756627275631,181,1.1565836534449279,-0.18149466222365296,1,0,0,0,1,1,0,1,0,0.05749878115835956,2.809999942779541
