symbol,tb_id,group,causal,n_burst,tb_start,tb_date,anchor_idx,burst_end_max,burst_end_min,n_bo_after,pos_from_end,first_drought,distinct_pk,vol_spike,peak_age,fr,dd,fp_up,fp_down,fp_both,fp_none,up4,dn4,up6,dn6,n_buy_bars,atr_pct
EPOW,tb_260_262#0,原有,True,1,260,2025-10-03,257,257,257,0,0,54,5,281.14487617777036,240,0.10459972111313716,-0.2685758555347069,0,0,0,3,0,0,0,0,3,0.11309017218773854
EQ,tb_224_225#0,原有,True,2,224,2025-08-13,222,230,222,1,1,121,5,183.40356490498021,201,1.4624203190696703,-0.10615538956463222,2,0,0,0,2,0,2,0,2,0.16442307255669908
EQ,tb_233_234#0,原有,True,1,233,2025-08-26,230,230,230,0,0,121,5,183.40356490498021,201,0.2177472952350672,-0.3937173017086774,0,0,0,2,0,0,0,0,2,0.24954508710127443
EU,tb_259_265#0,新增,False,1,259,2025-10-02,257,268,268,3,3,43,5,3.5690955368023447,194,0.23880786233173495,-0.32725025374406663,0,7,0,0,2,5,0,7,7,0.056726828215792446
EU,tb_261_265#0,新增,False,1,261,2025-10-06,259,268,268,2,2,43,5,3.5690955368023447,194,0.22453227877272988,-0.33500278382480025,0,5,0,0,0,5,0,5,5,0.0638839919658804
EU,tb_266_267#0,新增,False,1,266,2025-10-13,262,268,268,1,1,43,5,3.5690955368023447,194,0.1420764290473817,-0.3797814405211126,0,2,0,0,0,2,0,2,2,0.06752115090243235
EU,tb_271#0,原有,True,1,271,2025-10-20,268,268,268,0,0,43,5,3.5690955368023447,194,0.0338461215679462,-0.30153846740722656,0,1,0,0,0,1,0,0,1,0.0815978043155583
ERAS,tb_262_272#0,原有,True,1,262,2025-10-07,257,257,257,0,0,40,4,4.207816356467303,171,0.4550287091176821,-0.13767480085866263,8,0,0,3,11,0,4,0,11,0.08405065753504509
ELA,tb_227_231#0,新增,False,1,227,2025-08-18,224,232,232,2,2,69,3,3.286595722555375,148,0.17304707971806232,-0.03332823478144509,0,0,0,5,0,0,0,0,5,0.05596740907175528
ELA,tb_229_238#0,新增,False,1,229,2025-08-20,227,232,232,1,1,69,3,3.286595722555375,148,0.17742871920760653,-0.05671858482479375,1,0,0,9,2,0,0,0,10,0.05596740907175528
ELA,tb_236_237#0,原有,True,1,236,2025-08-29,232,232,232,0,0,69,3,3.286595722555375,148,0.21256603923184525,-0.07331853165376695,0,0,0,2,1,0,0,0,2,0.05203427341847597
FMCC,tb_173_174#0,原有,True,1,173,2025-05-30,168,168,168,0,0,93,4,9.319620002667484,88,0.07789623720151562,-0.2901965154850271,0,2,0,0,0,2,0,2,2,0.038738486639074074
FKWL,tb_270_285#0,新增,True,2,270,2025-10-17,265,268,267,0,2,178,3,4.228578629032258,112,0.04918519881755268,-0.1792779685678786,0,9,0,7,0,15,0,1,16,0.042142500832750195
FKWL,tb_270_287#0,原有,True,2,270,2025-10-17,267,268,267,0,1,178,3,4.228578629032258,112,0.04568010388947492,-0.18206433594357496,0,11,0,7,0,17,0,3,18,0.042142500832750195
FKWL,tb_270_288#0,原有,True,1,270,2025-10-17,268,268,268,0,0,178,3,4.228578629032258,112,0.04451749196822828,-0.18299265309237858,0,12,0,7,0,18,0,4,19,0.042142500832750195
FBIO,tb_243_245#0,原有,True,1,243,2025-09-10,235,235,235,0,0,47,4,4.544160942100098,184,0.08812667881419271,-0.41448419156638844,0,3,0,0,0,3,0,3,3,0.08564196034854356
FBRX,tb_296_299#0,新增,True,1,296,2025-11-24,292,294,294,0,1,41,4,3.271056974192341,106,0.8550962323821043,-0.09545577867097049,4,0,0,0,4,0,4,0,4,0.11180722691200344
FBRX,tb_296_299#1,原有,True,1,296,2025-11-24,294,294,294,0,0,41,4,3.271056974192341,106,0.8550962323821043,-0.09545577867097049,4,0,0,0,4,0,4,0,4,0.11180722691200344
EH,tb_98#0,新增,False,1,98,2025-02-11,95,99,99,1,2,75,5,4.360062763020483,87,0.4369870373965601,-0.3073394060271114,1,0,0,0,1,0,1,0,1,0.04338314143889822
EH,tb_98#1,新增,False,1,98,2025-02-11,96,99,99,1,1,75,5,4.360062763020483,87,0.4369870373965601,-0.3073394060271114,1,0,0,0,1,0,1,0,1,0.04338314143889822
EH,tb_102_104#0,原有,True,1,102,2025-02-18,99,99,99,0,0,75,5,4.360062763020483,87,0.08766386944259434,-0.4666300151769018,0,3,0,0,0,3,0,3,3,0.04998547911499511
FLUX,tb_199_200#0,新增,True,1,199,2025-07-09,195,197,197,0,1,70,4,12.442938400096818,122,0.030683281163704557,-0.3301737970946932,0,1,0,1,0,2,0,0,2,0.09794521155431846
FLUX,tb_199_200#1,原有,True,1,199,2025-07-09,197,197,197,0,0,70,4,12.442938400096818,122,0.030683281163704557,-0.3301737970946932,0,1,0,1,0,2,0,0,2,0.09794521155431846
FLUX,tb_250_252#0,新增,False,1,250,2025-09-19,246,253,253,1,2,49,3,58.9730124719783,230,1.6949358934292178,-0.44557486479854475,3,0,0,0,3,0,3,0,3,0.07933830631370983
FLUX,tb_250_252#1,新增,False,1,250,2025-09-19,247,253,253,1,1,49,3,58.9730124719783,230,1.6949358934292178,-0.44557486479854475,3,0,0,0,3,0,3,0,3,0.07933830631370983
FLUX,tb_258_259#0,原有,True,1,258,2025-10-01,253,253,253,0,0,49,3,58.9730124719783,230,0.9249444781768937,-0.6379574824705425,2,0,0,0,2,0,2,0,2,0.13809564284073228
FLYX,tb_229_230#0,新增,True,1,229,2025-08-20,226,227,227,0,1,50,4,5.768222442899702,102,0.7935404194778882,-0.0897054014627946,2,0,0,0,2,0,1,0,2,0.1353614224059377
FLYX,tb_229_230#1,原有,True,1,229,2025-08-20,227,227,227,0,0,50,4,5.768222442899702,102,0.7935404194778882,-0.0897054014627946,2,0,0,0,2,0,1,0,2,0.1353614224059377
FEAM,tb_270_271#0,新增,True,1,270,2025-10-17,262,266,266,0,2,40,4,17.602998514667657,144,0.02925768438118459,-0.45391703696433405,0,2,0,0,0,2,0,1,2,0.1427496908699079
FEAM,tb_270_271#1,新增,True,1,270,2025-10-17,265,266,266,0,1,40,4,17.602998514667657,144,0.02925768438118459,-0.45391703696433405,0,2,0,0,0,2,0,1,2,0.1427496908699079
FEAM,tb_270_271#2,原有,True,1,270,2025-10-17,266,266,266,0,0,40,4,17.602998514667657,144,0.02925768438118459,-0.45391703696433405,0,2,0,0,0,2,0,1,2,0.1427496908699079
FOXX,tb_216#0,原有,True,1,216,2025-08-01,212,212,212,0,0,56,3,5.576086956521739,61,0.10909093160978367,-0.4155844011079962,0,1,0,0,0,1,0,1,1,0.10275550680794886
FCCN,tb_319_332#0,原有,True,3,319,2025-12-29,312,315,312,0,2,47,7,6.564377682403434,171,0.05558417350994945,-0.3864567893221101,0,3,0,0,0,3,0,3,3,0.07371868599479253
FCCN,tb_319_333#0,原有,True,2,319,2025-12-29,313,315,313,0,1,47,7,6.564377682403434,171,0.05558417350994945,-0.3864567893221101,0,3,0,0,0,3,0,3,3,0.07371868599479253
FCCN,tb_319_335#0,原有,True,1,319,2025-12-29,315,315,315,0,0,47,7,6.564377682403434,171,0.05558417350994945,-0.3864567893221101,0,3,0,0,0,3,0,3,3,0.07371868599479253
FCEL,tb_247#0,新增,False,2,247,2025-09-16,244,251,249,2,2,65,4,3.8612377931719086,148,0.7658320822502669,-0.005891010615280079,1,0,0,0,1,0,1,0,1,0.061892947191088274
FCEL,tb_255#0,原有,True,2,255,2025-09-26,249,251,249,0,1,65,4,3.8612377931719086,148,0.5177214716932867,-0.26582276952933337,1,0,0,0,1,0,0,0,1,0.09273121981325744
FCEL,tb_255#1,原有,True,1,255,2025-09-26,251,251,251,0,0,65,4,3.8612377931719086,148,0.5177214716932867,-0.26582276952933337,1,0,0,0,1,0,0,0,1,0.09273121981325744
EVGO,tb_158#0,原有,True,1,158,2025-05-08,156,156,156,0,0,136,4,6.003551594931673,63,0.2532637823371544,-0.14621408718924034,0,0,0,1,1,0,0,0,1,0.0621289991053318
FOCL,tb_240_244#0,新增,True,1,240,2025-09-05,235,237,237,0,1,78,3,14.183584943352074,108,0.055581775110772114,-0.34269531672750403,0,2,0,3,0,5,0,0,5,0.10214624940258091
FOCL,tb_240_244#1,原有,True,1,240,2025-09-05,237,237,237,0,0,78,3,14.183584943352074,108,0.055581775110772114,-0.34269531672750403,0,2,0,3,0,5,0,0,5,0.10214624940258091
FNMA,tb_171_172#0,新增,True,1,171,2025-05-28,165,168,168,0,2,55,3,8.741156144856324,64,0.04299507186108187,-0.3202323822635992,0,2,0,0,0,2,0,2,2,0.04543755465228501
FNMA,tb_171_172#1,新增,True,1,171,2025-05-28,166,168,168,0,1,55,3,8.741156144856324,64,0.04299507186108187,-0.3202323822635992,0,2,0,0,0,2,0,2,2,0.04543755465228501
FNMA,tb_171_172#2,原有,True,1,171,2025-05-28,168,168,168,0,0,55,3,8.741156144856324,64,0.04299507186108187,-0.3202323822635992,0,2,0,0,0,2,0,2,2,0.04543755465228501
FNMAT,tb_163_164#0,新增,False,1,163,2025-05-15,160,168,168,1,1,121,3,16.927545084121096,86,0.305528037901063,-0.022889621611173305,2,0,0,0,2,0,2,0,2,0.027805391027515086
FNMAT,tb_170#0,原有,True,1,170,2025-05-27,168,168,168,0,0,121,3,16.927545084121096,86,0.14888533623282707,-0.07165609411914775,0,0,0,1,1,0,0,0,1,0.03251122689941211
FNUC,tb_258_260#0,新增,False,1,258,2025-10-01,255,267,267,3,3,46,5,21.54700780314673,117,0.5935962899997439,-0.498113692062661,3,0,0,0,3,0,2,1,3,0.08090698837738217
FNUC,tb_263#0,新增,False,1,263,2025-10-08,260,267,267,2,2,46,5,21.54700780314673,117,0.5194274092441857,-0.5214723971248181,1,0,0,0,1,0,0,1,1,0.09901964810573297
FNUC,tb_274_275#0,新增,True,1,274,2025-10-23,266,267,267,0,1,46,5,21.54700780314673,117,0.02578610420737637,-0.46379864610254834,0,2,0,0,0,2,0,2,2,0.12744734451608844
FNUC,tb_274_275#1,原有,True,1,274,2025-10-23,267,267,267,0,0,46,5,21.54700780314673,117,0.02578610420737637,-0.46379864610254834,0,2,0,0,0,2,0,2,2,0.12744734451608844
FULC,tb_149_152#0,新增,False,1,149,2025-04-25,145,154,154,2,2,87,4,10.399000572794248,80,1.0655945747671562,-0.022408080635726524,4,0,0,0,4,0,4,0,4,0.08451169497499358
FULC,tb_158_160#0,新增,True,1,158,2025-05-08,153,154,154,0,1,87,4,10.399000572794248,80,0.476407525060817,-0.017986338801299406,1,0,0,2,3,0,0,0,3,0.10359826701144242
FULC,tb_158_160#1,原有,True,1,158,2025-05-08,154,154,154,0,0,87,4,10.399000572794248,80,0.476407525060817,-0.017986338801299406,1,0,0,2,3,0,0,0,3,0.10359826701144242
FURY,tb_181#0,原有,True,1,181,2025-06-11,179,179,179,0,0,154,3,10.034384249131385,156,0.10586010575374138,-0.11153116675137886,0,0,0,1,0,0,0,0,1,0.05790102150897283
FSLY,tb_248#0,原有,True,1,248,2025-09-17,246,246,246,0,0,86,3,3.5115209706574917,84,0.453070659972455,-0.10370799177961487,1,0,0,0,1,0,1,0,1,0.04208825013524534
GEOS,tb_191_192#0,原有,True,2,191,2025-06-26,187,188,187,0,1,165,4,46.51999733368884,148,0.25455878183607483,-0.3576356877018981,0,2,0,0,0,2,0,2,2,0.056958245561896395
GEOS,tb_191_192#1,原有,True,1,191,2025-06-26,188,188,188,0,0,165,4,46.51999733368884,148,0.25455878183607483,-0.3576356877018981,0,2,0,0,0,2,0,2,2,0.056958245561896395
GAU,tb_230_232#0,新增,True,1,230,2025-08-21,222,225,225,0,3,66,4,4.2979510588755705,199,0.48102010293694164,-0.020597288179495615,3,0,0,0,3,0,3,0,3,0.05228981019003755
GAU,tb_230_232#1,新增,True,1,230,2025-08-21,223,225,225,0,2,66,4,4.2979510588755705,199,0.48102010293694164,-0.020597288179495615,3,0,0,0,3,0,3,0,3,0.05228981019003755
GAU,tb_230_232#2,新增,True,1,230,2025-08-21,224,225,225,0,1,66,4,4.2979510588755705,199,0.48102010293694164,-0.020597288179495615,3,0,0,0,3,0,3,0,3,0.05228981019003755
GAU,tb_230_232#3,原有,True,1,230,2025-08-21,225,225,225,0,0,66,4,4.2979510588755705,199,0.48102010293694164,-0.020597288179495615,3,0,0,0,3,0,3,0,3,0.05228981019003755
GPRK,tb_287#0,原有,True,1,287,2025-11-11,284,284,284,0,0,104,3,4.444824936918353,156,0.03850773249504913,-0.17689529884849942,0,0,0,1,0,1,0,0,1,0.0476375380394351
GPUS,tb_161#0,原有,True,1,161,2025-05-13,158,158,158,0,0,135,5,3425.2481267433595,101,0.48511902586706834,-0.830357139689379,0,1,0,0,0,1,0,1,1,0.1432867204670119
GSKRF,tb_255#0,新增,False,1,255,2025-09-26,252,256,256,1,1,155,4,3.9979872453618794,111,0.1539682019724402,-0.15154493093570076,0,0,0,1,0,0,0,0,1,0.04497522976170303
GSKRF,tb_258_262#0,原有,True,1,258,2025-10-01,256,256,256,0,0,155,4,3.9979872453618794,111,0.06807579646932985,-0.21469731825337215,0,3,0,2,0,5,0,0,5,0.053489648554651936
GTBIF,tb_224_225#0,原有,True,2,224,2025-08-13,222,224,222,1,1,197,4,5.446950294651516,152,0.10609452834459054,-0.20311168945045782,0,0,0,2,0,0,0,0,2,0.07068255860111455
GTBIF,tb_227#0,原有,True,1,227,2025-08-18,224,224,224,0,0,197,4,5.446950294651516,152,0.17654159657295376,-0.1523579394362643,0,0,0,1,0,0,0,0,1,0.0905871372828225
HCWC,tb_253_261#0,新增,True,1,253,2025-09-24,246,247,247,0,1,40,3,58.73272108304965,123,0.117928237242979,-0.2423089410469611,0,0,0,9,0,0,0,0,9,0.09751468779280717
HCWC,tb_253_261#1,原有,True,1,253,2025-09-24,247,247,247,0,0,40,3,58.73272108304965,123,0.117928237242979,-0.2423089410469611,0,0,0,9,0,0,0,0,9,0.09751468779280717
GNLX,tb_88_91#0,新增,True,1,88,2025-01-28,83,86,86,0,2,63,4,9.594868925831202,67,0.4827516361125241,-0.26870416583801926,4,0,0,0,4,0,0,0,4,0.0855690811118729
GNLX,tb_88_91#1,新增,True,1,88,2025-01-28,84,86,86,0,1,63,4,9.594868925831202,67,0.4827516361125241,-0.26870416583801926,4,0,0,0,4,0,0,0,4,0.0855690811118729
GNLX,tb_88_91#2,原有,True,1,88,2025-01-28,86,86,86,0,0,63,4,9.594868925831202,67,0.4827516361125241,-0.26870416583801926,4,0,0,0,4,0,0,0,4,0.0855690811118729
HMY,tb_252#0,原有,True,1,252,2025-09-23,250,250,250,0,0,127,3,5.793229425677724,94,0.23200444895876493,-0.1622370019742302,0,0,0,1,1,0,0,0,1,0.05164816308984159
HOWL,tb_247#0,新增,False,2,247,2025-09-16,243,256,251,2,3,68,7,11.11993476698546,209,0.6413793352923118,-0.26206895361048754,1,0,0,0,1,0,1,0,1,0.05742287516918683
HOWL,tb_247#1,新增,False,2,247,2025-09-16,244,256,251,2,2,68,7,11.11993476698546,209,0.6413793352923118,-0.26206895361048754,1,0,0,0,1,0,1,0,1,0.05742287516918683
HOWL,tb_255#0,原有,True,2,255,2025-09-26,251,256,251,1,1,68,7,11.11993476698546,209,0.1497585464712956,-0.6135265518256932,0,1,0,0,0,1,0,1,1,0.060231589100786714
HOWL,tb_260_262#0,原有,True,1,260,2025-10-03,256,256,256,0,0,68,7,11.11993476698546,209,0.06722291530725914,-0.6003865372762788,0,3,0,0,0,3,0,3,3,0.088650101364436
HPP-PC,tb_191_194#0,原有,True,2,191,2025-06-26,186,187,186,0,1,162,3,7.677158975150909,159,0.10692897320397127,-0.030499001743985704,4,0,0,0,4,0,1,0,4,0.01761079825477388
HPP-PC,tb_191_194#1,原有,True,1,191,2025-06-26,187,187,187,0,0,162,3,7.677158975150909,159,0.10692897320397127,-0.030499001743985704,4,0,0,0,4,0,1,0,4,0.01761079825477388
HOVR,tb_258_260#0,新增,True,1,258,2025-10-01,249,256,256,0,1,66,4,3.9770973623308032,69,0.5795399340789078,-0.5616587688863736,3,0,0,0,3,0,2,1,3,0.08469113766185413
HOVR,tb_258_260#1,原有,True,1,258,2025-10-01,256,256,256,0,0,66,4,3.9770973623308032,69,0.5795399340789078,-0.5616587688863736,3,0,0,0,3,0,2,1,3,0.08469113766185413
GVHGF,tb_120_123#0,原有,True,1,120,2025-03-14,113,113,113,0,0,52,4,695.2074973445926,77,0.014595515041107093,-0.7207982423034255,0,4,0,0,0,4,0,4,4,0.17398410442689363
HTCR,tb_235#0,新增,True,1,235,2025-08-28,230,232,232,0,1,56,4,25.944457583641093,107,0.024000039252825678,-0.455999981782403,0,1,0,0,0,1,0,1,1,0.1221850944734245
HTCR,tb_235#1,原有,True,1,235,2025-08-28,232,232,232,0,0,56,4,25.944457583641093,107,0.024000039252825678,-0.455999981782403,0,1,0,0,0,1,0,1,1,0.1221850944734245
GRWG,tb_229_230#0,新增,False,1,229,2025-08-20,222,230,230,1,2,202,3,7.048364903789526,135,0.3070668932740541,-0.08067538305521144,1,0,0,1,2,0,0,0,2,0.06436742718225097
GRWG,tb_229_230#1,新增,False,1,229,2025-08-20,223,230,230,1,1,202,3,7.048364903789526,135,0.3070668932740541,-0.08067538305521144,1,0,0,1,2,0,0,0,2,0.06436742718225097
GRWG,tb_235_236#0,原有,True,1,235,2025-08-28,230,230,230,0,0,202,3,7.048364903789526,135,0.20510130220870837,-0.1523928126910361,0,0,0,2,0,0,0,0,2,0.07808715845256739
ILPT,tb_191_199#0,原有,True,1,191,2025-06-26,184,184,184,0,0,94,4,5.582660807031562,94,0.37568790945342073,-0.013140014255495405,9,0,0,0,9,0,9,0,9,0.04032231699585784
HRTX,tb_115#0,原有,True,2,115,2025-03-07,109,110,109,0,1,89,4,3.850859863593734,101,0.07112963615630563,-0.30962347124068534,0,1,0,0,0,1,0,1,1,0.06497174180460791
HRTX,tb_115#1,原有,True,1,115,2025-03-07,110,110,110,0,0,89,4,3.850859863593734,101,0.07112963615630563,-0.30962347124068534,0,1,0,0,0,1,0,1,1,0.06497174180460791
IOBTQ,tb_177_182#0,原有,True,1,177,2025-06-05,173,173,173,0,0,65,3,3.1443758080735527,143,0.6291702731527921,-0.23525147217530876,6,0,0,0,6,0,6,0,6,0.08570249714882983
IVA,tb_106_107#0,新增,False,2,106,2025-02-24,103,107,106,2,3,83,3,3.762780496035094,89,0.342862762596701,-0.10779553226076827,2,0,0,0,2,0,1,0,2,0.0566770372517406
IVA,tb_109_110#0,新增,True,2,109,2025-02-27,105,107,106,0,2,83,3,3.762780496035094,89,0.2599669517824116,-0.1693551360607521,0,0,0,2,2,0,0,0,2,0.05851937716290885
IVA,tb_109_110#1,原有,True,2,109,2025-02-27,106,107,106,0,1,83,3,3.762780496035094,89,0.2599669517824116,-0.1693551360607521,0,0,0,2,2,0,0,0,2,0.05851937716290885
IVA,tb_109_110#2,原有,True,1,109,2025-02-27,107,107,107,0,0,83,3,3.762780496035094,89,0.2599669517824116,-0.1693551360607521,0,0,0,2,2,0,0,0,2,0.05851937716290885
IVA,tb_229#0,新增,True,2,229,2025-08-20,223,225,224,0,2,80,5,4.046701428247563,78,0.42947599135279746,-0.101965068866531,0,0,0,1,1,0,0,0,1,0.08939151496832087
IVA,tb_229#1,原有,True,2,229,2025-08-20,224,225,224,0,1,80,5,4.046701428247563,78,0.42947599135279746,-0.101965068866531,0,0,0,1,1,0,0,0,1,0.08939151496832087
IVA,tb_229#2,原有,True,1,229,2025-08-20,225,225,225,0,0,80,5,4.046701428247563,78,0.42947599135279746,-0.101965068866531,0,0,0,1,1,0,0,0,1,0.08939151496832087
IXHL,tb_208#0,新增,False,1,208,2025-07-22,203,210,210,1,1,133,3,8.841046320161285,73,0.9761903860851957,-0.5952381150612569,1,0,0,0,1,0,1,0,1,0.08149352006626673
JETMF,tb_93_96#0,新增,True,2,93,2025-02-04,85,94,91,1,2,56,3,5.753351206434316,70,0.08522664383146233,-0.2711563893948728,0,4,0,0,0,4,0,3,4,0.058390037093731
JETMF,tb_93_96#1,原有,True,2,93,2025-02-04,91,94,91,1,1,56,3,5.753351206434316,70,0.08522664383146233,-0.2711563893948728,0,4,0,0,0,4,0,3,4,0.058390037093731
JETMF,tb_96_97#0,原有,True,1,96,2025-02-07,94,94,94,0,0,56,3,5.753351206434316,70,0.04856739414089806,-0.2957769237859315,0,2,0,0,0,2,0,2,2,0.056573583487219685
JETMF,tb_280_281#0,原有,True,1,280,2025-10-31,277,277,277,0,0,41,4,4.7035907010633204,174,0.009174310851576162,-0.353874680595834,0,2,0,0,0,2,0,2,2,0.046656799874173545
IMRX,tb_173_174#0,新增,False,3,173,2025-05-30,171,186,178,4,4,91,5,92.80404875754488,98,1.6247959859072894,-0.07076964630557098,2,0,0,0,2,0,2,0,2,0.09057328523192593
IMRX,tb_177_182#0,新增,False,3,177,2025-06-05,175,186,178,3,3,91,5,92.80404875754488,98,1.2357540214207867,-0.20849829424725422,6,0,0,0,6,0,6,0,6,0.09433908438829783
IMRX,tb_180#0,原有,True,3,180,2025-06-10,178,186,178,2,2,91,5,92.80404875754488,98,1.1608294768854845,-0.23502308375193925,1,0,0,0,1,0,1,0,1,0.08125955651376035
IMRX,tb_194_196#1,原有,True,1,194,2025-07-01,186,186,186,0,0,91,5,92.80404875754488,98,0.7697547609134278,-0.16953250518040444,3,0,0,0,3,0,3,0,3,0.11145031883228651
IMVT,tb_282#0,新增,True,1,282,2025-11-04,276,279,279,0,2,70,4,3.5785854451142107,184,0.1446878843624777,-0.11409674113053336,0,0,0,1,0,0,0,0,1,0.04653851960181353
IMVT,tb_282#1,新增,True,1,282,2025-11-04,277,279,279,0,1,70,4,3.5785854451142107,184,0.1446878843624777,-0.11409674113053336,0,0,0,1,0,0,0,0,1,0.04653851960181353
IMVT,tb_282#2,原有,True,1,282,2025-11-04,279,279,279,0,0,70,4,3.5785854451142107,184,0.1446878843624777,-0.11409674113053336,0,0,0,1,0,0,0,0,1,0.04653851960181353
HTZ,tb_148#0,原有,True,1,148,2025-04-24,143,143,143,0,0,46,3,13.10614014322069,93,-0.0011559856241032396,-0.36300572579469736,0,1,0,0,0,1,0,0,1,0.11107337783239492
IMNM,tb_263_267#0,新增,True,2,263,2025-10-08,260,268,261,1,2,48,5,5.347533370351408,212,0.4489107577476238,-0.03652704645612068,5,0,0,0,5,0,1,0,5,0.07936802072327273
IMNM,tb_263_267#1,原有,True,2,263,2025-10-08,261,268,261,1,1,48,5,5.347533370351408,212,0.4489107577476238,-0.03652704645612068,5,0,0,0,5,0,1,0,5,0.07936802072327273
IMNM,tb_271_281#0,原有,True,1,271,2025-10-20,268,268,268,0,0,48,5,5.347533370351408,212,0.5605617551810731,-0.09697133120223449,11,0,0,0,11,0,11,0,11,0.08290238406176798
INSG,tb_230#0,新增,False,1,230,2025-08-21,228,230,230,1,1,59,3,7.766335000532085,109,0.7651072325877757,-0.0155945266903319,1,0,0,0,1,0,1,0,1,0.06703613611878648
INSG,tb_236_243#0,原有,True,1,236,2025-08-29,230,230,230,0,0,59,3,7.766335000532085,109,0.40274790291648666,-0.028761015941041787,5,0,0,3,8,0,3,0,8,0.07550416866687157
HYPD,tb_171_174#0,原有,True,1,171,2025-05-28,168,168,168,0,0,95,3,164.40680073126143,60,9.08849749156721,-0.035225095937617634,4,0,0,0,4,0,4,0,4,0.10341217596669658
HZEN,tb_267_268#0,新增,True,1,267,2025-10-14,264,265,265,0,1,207,3,3.294546389984565,85,1.1589209759828782,-0.3794017164669424,2,0,0,0,2,0,2,0,2,0.10072368857993154
HZEN,tb_267_268#1,原有,True,1,267,2025-10-14,265,265,265,0,0,207,3,3.294546389984565,85,1.1589209759828782,-0.3794017164669424,2,0,0,0,2,0,2,0,2,0.10072368857993154
ITMSF,tb_208_211#0,原有,True,1,208,2025-07-22,203,203,203,0,0,42,3,5.652637216264092,106,0.1231782564671473,-0.13601669410378328,0,0,0,4,0,0,0,0,4,0.06428962333056103
ITOC,tb_171_176#0,新增,True,2,171,2025-05-28,168,177,169,1,2,141,6,10.906081239727637,160,4.1104024861053015,-0.6031361362216876,6,0,0,0,6,0,6,0,6,0.15372185002416247
ITOC,tb_171_176#1,原有,True,2,171,2025-05-28,169,177,169,1,1,141,6,10.906081239727637,160,4.1104024861053015,-0.6031361362216876,6,0,0,0,6,0,6,0,6,0.15372185002416247
ITOC,tb_186#0,原有,True,1,186,2025-06-18,177,177,177,0,0,141,6,10.906081239727637,160,0.7679557638441104,-0.9668508281106932,1,0,0,0,1,0,1,0,1,0.09817275129100493
ITRG,tb_229_231#0,新增,False,1,229,2025-08-20,226,231,231,1,2,70,3,3.675868411190196,75,0.8185307076238173,-0.003516282743603901,3,0,0,0,3,0,3,0,3,0.04631485443629747
ITRG,tb_229_231#1,新增,False,1,229,2025-08-20,227,231,231,1,1,70,3,3.675868411190196,75,0.8185307076238173,-0.003516282743603901,3,0,0,0,3,0,3,0,3,0.04631485443629747
ITRG,tb_235#0,原有,True,1,235,2025-08-28,231,231,231,0,0,70,3,3.675868411190196,75,0.6157406809521333,-0.004629625030506013,1,0,0,0,1,0,1,0,1,0.04827121535989297
KRMD,tb_302_303#0,原有,True,1,302,2025-12-03,297,297,297,0,0,60,3,3.528127570714421,204,0.15931252243321747,-0.09998886935756135,0,0,0,2,0,0,0,0,2,0.06125759657753256
KODK,tb_288#0,新增,True,1,288,2025-11-12,285,286,286,0,1,83,3,6.376261584988359,191,0.18712748874601837,-0.19547083149143862,0,1,0,0,0,1,0,0,1,0.047210451602937395
KODK,tb_288#1,原有,True,1,288,2025-11-12,286,286,286,0,0,83,3,6.376261584988359,191,0.18712748874601837,-0.19547083149143862,0,1,0,0,0,1,0,0,1,0.047210451602937395
KZIA,tb_178#0,新增,False,1,178,2025-06-06,175,181,181,1,2,143,3,1729.2901193633952,66,1.276106095506346,-0.10973449116707712,1,0,0,0,1,0,1,0,1,0.09294058970664236
KZIA,tb_178#1,新增,False,1,178,2025-06-06,176,181,181,1,1,143,3,1729.2901193633952,66,1.276106095506346,-0.10973449116707712,1,0,0,0,1,0,1,0,1,0.09294058970664236
KZIA,tb_185#0,原有,True,1,185,2025-06-17,181,181,181,0,0,143,3,1729.2901193633952,66,0.2861736439579059,-0.37513397948772254,0,1,0,0,0,1,0,0,1,0.11580436236438188
LAC,tb_250_251#0,新增,False,1,250,2025-09-19,246,253,253,2,3,41,8,32.52669340742417,225,2.21240109521605,-0.09613051800149502,2,0,0,0,2,0,2,0,2,0.04324446563857499
LAC,tb_250_251#1,新增,False,1,250,2025-09-19,247,253,253,2,2,41,8,32.52669340742417,225,2.21240109521605,-0.09613051800149502,2,0,0,0,2,0,2,0,2,0.04324446563857499
LAC,tb_264#0,原有,True,1,264,2025-10-09,253,253,253,0,0,41,8,32.52669340742417,225,0.30845777458673806,-0.4613184239084729,0,1,0,0,0,1,0,1,1,0.1084996031092913
LI,tb_112_120#0,新增,True,1,112,2025-03-04,107,108,108,0,1,85,3,4.856750881921598,96,0.04140067637021901,-0.32747714639904835,0,9,0,0,0,9,0,9,9,0.05566919562724576
LI,tb_112_120#1,原有,True,1,112,2025-03-04,108,108,108,0,0,85,3,4.856750881921598,96,0.04140067637021901,-0.32747714639904835,0,9,0,0,0,9,0,9,9,0.05566919562724576
LU,tb_254#0,新增,False,1,254,2025-09-25,250,258,258,2,3,40,4,3.3247546922142273,249,0.33625733032544836,-0.307017592781076,1,0,0,0,1,0,1,0,1,0.03844430505896233
LU,tb_254#1,新增,False,1,254,2025-09-25,251,258,258,2,2,40,4,3.3247546922142273,249,0.33625733032544836,-0.307017592781076,1,0,0,0,1,0,1,0,1,0.03844430505896233
