symbol,tb_id,group,causal,n_burst,tb_start,tb_date,anchor_idx,burst_end_max,burst_end_min,n_bo_after,pos_from_end,first_drought,distinct_pk,vol_spike,peak_age,fr,dd,fp_up,fp_down,fp_both,fp_none,up4,dn4,up6,dn6,n_buy_bars,atr_pct
GWSO,tb_104_110#0,新增,True,1,104,2024-02-16,95,96,96,0,1,72,3,31.960460100647015,77,0.07295748382297738,-0.603753011580518,0,7,0,0,0,7,0,7,7,0.17789289628097654
GWSO,tb_104_110#1,原有,True,1,104,2024-02-16,96,96,96,0,0,72,3,31.960460100647015,77,0.07295748382297738,-0.603753011580518,0,7,0,0,0,7,0,7,7,0.17789289628097654
HANNF,tb_310#0,原有,True,1,310,2024-12-11,307,307,307,0,0,107,4,5.037061034080601,95,0.5465517941255511,-0.2241379292626443,0,0,0,1,1,0,0,0,1,0.10934383112047744
HTZ,tb_294#0,新增,False,2,294,2024-11-18,290,302,299,2,3,84,4,3.2442597170850576,95,0.27764429138786206,-0.24278841083924263,0,0,0,1,1,0,0,0,1,0.06459494521697165
HTZ,tb_294#1,新增,False,2,294,2024-11-18,292,302,299,2,2,84,4,3.2442597170850576,95,0.27764429138786206,-0.24278841083924263,0,0,0,1,1,0,0,0,1,0.06459494521697165
HTZ,tb_301_303#0,原有,True,2,301,2024-11-27,299,302,299,1,1,84,4,3.2442597170850576,95,0.08640815103949977,-0.33685497917655716,0,3,0,0,0,3,0,2,3,0.0783986913377151
HTZ,tb_306_310#0,原有,True,1,306,2024-12-05,302,302,302,0,0,84,4,3.2442597170850576,95,0.052125348013843206,-0.31281993481786247,0,5,0,0,0,5,0,1,5,0.07980830074680768
HIPO,tb_287#0,原有,True,2,287,2024-11-07,285,288,285,1,1,75,5,4.66976519587131,150,0.4496189865325202,0.005503774604049605,1,0,0,0,1,0,1,0,1,0.050333345385565276
HIPO,tb_293_296#0,原有,True,1,293,2024-11-15,288,288,288,0,0,75,5,4.66976519587131,150,0.205391646503656,-0.19628826376428393,0,1,0,3,1,3,0,0,4,0.0517463518715479
HIMX,tb_317_323#0,新增,True,1,317,2024-12-20,307,311,311,0,1,124,4,25.178381405210654,122,0.736441316879028,-0.11492670517556351,7,0,0,0,7,0,7,0,7,0.05213626642136384
HIMX,tb_317_323#1,原有,True,1,317,2024-12-20,311,311,311,0,0,124,4,25.178381405210654,122,0.736441316879028,-0.11492670517556351,7,0,0,0,7,0,7,0,7,0.05213626642136384
HNST,tb_297#0,新增,True,1,297,2024-11-21,286,291,291,0,2,58,3,10.088908739377962,174,0.1725490398961853,-0.26405228179667006,0,1,0,0,0,1,0,0,1,0.05980602092210913
HNST,tb_297#1,新增,True,1,297,2024-11-21,289,291,291,0,1,58,3,10.088908739377962,174,0.1725490398961853,-0.26405228179667006,0,1,0,0,0,1,0,0,1,0.05980602092210913
HNST,tb_297#2,原有,True,1,297,2024-11-21,291,291,291,0,0,58,3,10.088908739377962,174,0.1725490398961853,-0.26405228179667006,0,1,0,0,0,1,0,0,1,0.05980602092210913
HOUR,tb_227_229#0,新增,True,1,227,2024-08-14,224,225,225,0,1,95,3,85.08060109289617,85,0.21278790093224695,-0.0644425993453015,0,0,0,3,0,0,0,0,3,0.07751029131910214
HOUR,tb_227_229#1,原有,True,1,227,2024-08-14,225,225,225,0,0,95,3,85.08060109289617,85,0.21278790093224695,-0.0644425993453015,0,0,0,3,0,0,0,0,3,0.07751029131910214
IDN,tb_131#0,原有,True,1,131,2024-03-27,128,128,128,0,0,66,3,489.00599300815713,118,0.059490096274503745,-0.2521246101130138,0,1,0,0,0,1,0,1,1,0.05489840418922511
IONQ,tb_265_267#0,原有,True,1,265,2024-10-08,258,258,258,0,0,44,4,9.741351351997897,93,2.922841762638211,-0.037606537150739396,3,0,0,0,3,0,3,0,3,0.0659570997882401
IBIO,tb_262#0,新增,False,1,262,2024-10-03,259,266,266,2,2,90,3,19.102080922331155,82,0.3938053578140688,-0.0884955966936618,1,0,0,0,1,0,0,0,1,0.06878499239485639
IBIO,tb_266#0,新增,False,1,266,2024-10-09,264,266,266,1,1,90,3,19.102080922331155,82,0.10915499667851014,-0.2746478855503478,0,1,0,0,0,1,0,0,1,0.07251230209058514
IBIO,tb_268#0,原有,True,1,268,2024-10-11,266,266,266,0,0,90,3,19.102080922331155,82,0.19771861532297108,-0.21673009386258024,0,0,0,1,0,0,0,0,1,0.0879619821053362
HRTG,tb_232_237#0,新增,True,2,232,2024-08-21,224,226,225,0,2,97,4,3.8497345687153786,93,0.11468471609145574,-0.4261682227049775,0,6,0,0,0,6,0,6,6,0.08882541097942467
HRTG,tb_232_237#1,原有,True,2,232,2024-08-21,225,226,225,0,1,97,4,3.8497345687153786,93,0.11468471609145574,-0.4261682227049775,0,6,0,0,0,6,0,6,6,0.08882541097942467
HRTG,tb_232_237#2,原有,True,1,232,2024-08-21,226,226,226,0,0,97,4,3.8497345687153786,93,0.11468471609145574,-0.4261682227049775,0,6,0,0,0,6,0,6,6,0.08882541097942467
INDO,tb_267_268#0,原有,True,1,267,2024-10-10,264,264,264,0,0,118,3,45.17852352715907,110,-0.00015782848332568378,-0.44602271815619876,0,2,0,0,0,2,0,2,2,0.06999885869872864
IMMX,tb_304_305#0,新增,False,2,304,2024-12-03,301,307,306,2,3,133,4,5.664466587908984,108,0.19149082959231456,-0.19541393409791435,0,0,0,2,0,0,0,0,2,0.10887618070503613
IMMX,tb_304_305#1,新增,False,2,304,2024-12-03,302,307,306,2,2,133,4,5.664466587908984,108,0.19149082959231456,-0.19541393409791435,0,0,0,2,0,0,0,0,2,0.10887618070503613
IMMX,tb_310#0,原有,True,2,310,2024-12-11,306,307,306,0,1,133,4,5.664466587908984,108,0.0732758970627756,-0.21120685535647943,0,0,0,1,0,0,0,0,1,0.11512897338515912
IMMX,tb_310#1,原有,True,1,310,2024-12-11,307,307,307,0,0,133,4,5.664466587908984,108,0.0732758970627756,-0.21120685535647943,0,0,0,1,0,0,0,0,1,0.11512897338515912
IPI,tb_166#0,新增,False,1,166,2024-05-16,161,172,172,2,2,100,3,3.6403322878697977,104,0.11687276987804229,-0.10809729228006904,0,0,0,1,1,0,0,0,1,0.027192600347824433
IPI,tb_175_177#0,新增,True,1,175,2024-05-30,169,172,172,0,1,100,3,3.6403322878697977,104,0.025636086226220083,-0.15779022626330133,0,2,0,1,0,3,0,0,3,0.03650786780524644
IPI,tb_175_177#1,原有,True,1,175,2024-05-30,172,172,172,0,0,100,3,3.6403322878697977,104,0.025636086226220083,-0.15779022626330133,0,2,0,1,0,3,0,0,3,0.03650786780524644
IPI,tb_289#0,原有,True,1,289,2024-11-11,285,285,285,0,0,107,3,5.342336683417086,112,0.045421782237853536,-0.24621485148017885,0,1,0,0,0,1,0,1,1,0.029395335358885114
IMRX,tb_252#0,新增,False,1,252,2024-09-19,248,253,253,1,2,202,3,76.29121599359463,120,0.45041317347335275,-0.3045454894752979,1,0,0,0,1,0,0,0,1,0.08986571554409714
IMRX,tb_252#1,新增,False,1,252,2024-09-19,249,253,253,1,1,202,3,76.29121599359463,120,0.45041317347335275,-0.3045454894752979,1,0,0,0,1,0,0,0,1,0.08986571554409714
IMRX,tb_255_256#0,原有,True,1,255,2024-09-24,253,253,253,0,0,202,3,76.29121599359463,120,0.08871839887197164,-0.425590602538826,0,2,0,0,0,2,0,0,2,0.13411571711971546
IMUX,tb_206_218#0,新增,False,1,206,2024-07-16,203,206,206,1,1,91,3,6.557893375697344,64,0.35361041860011366,-0.2292238624881628,8,0,0,5,5,6,5,0,13,0.07977024498721899
IMUX,tb_209_218#0,原有,True,1,209,2024-07-19,206,206,206,0,0,91,3,6.557893375697344,64,0.41684594772012495,-0.2279497803067187,8,0,0,2,5,4,5,0,10,0.07977024498721899
INO,tb_79#0,原有,True,1,79,2024-01-11,75,75,75,0,0,47,3,4.692009720703438,60,0.197565505279498,-0.5571161157381974,0,1,0,0,0,1,0,1,1,0.09003543979703305
JETMF,tb_285#0,原有,True,1,285,2024-11-05,281,281,281,0,0,61,5,9.358560850406578,163,0.03787875024959453,-0.39393940899107127,0,1,0,0,0,1,0,1,1,0.05764791396923945
HYFM,tb_134#0,新增,False,1,134,2024-04-02,130,135,135,1,2,40,4,4.392482564985055,102,0.18811876700679786,-0.24752479033801422,0,0,0,1,0,1,0,0,1,0.06638563094135755
HYFM,tb_134#1,新增,False,1,134,2024-04-02,132,135,135,1,1,40,4,4.392482564985055,102,0.18811876700679786,-0.24752479033801422,0,0,0,1,0,1,0,0,1,0.06638563094135755
HYFM,tb_138_140#0,原有,True,1,138,2024-04-08,135,135,135,0,0,40,4,4.392482564985055,102,0.03018199177751864,-0.2519982577633131,0,1,0,2,0,3,0,0,3,0.0694996271072708
HYPR,tb_204_205#0,新增,False,1,204,2024-07-12,202,206,206,1,1,83,3,7.31166169895678,66,0.20002704452687037,-0.19239888352162987,0,0,0,2,0,0,0,0,2,0.08364108733397681
HYPR,tb_208_209#0,原有,True,1,208,2024-07-18,206,206,206,0,0,83,3,7.31166169895678,66,0.03088606256244486,-0.3029246587422441,0,1,0,1,0,2,0,0,2,0.0838414047949485
INUV,tb_320#0,新增,False,2,320,2024-12-26,317,323,322,2,2,106,4,5.613027818972964,248,0.7954545282135328,-0.11363636117336184,1,0,0,0,1,0,0,0,1,0.1403941028446577
INVZ,tb_317#0,新增,True,4,317,2024-12-20,311,326,313,3,5,63,7,22.773698087526334,215,1.7304349304372315,-0.3217391412515047,1,0,0,0,1,0,1,0,1,0.1206806423877792
INVZ,tb_317#1,新增,True,4,317,2024-12-20,312,326,313,3,4,63,7,22.773698087526334,215,1.7304349304372315,-0.3217391412515047,1,0,0,0,1,0,1,0,1,0.1206806423877792
INVZ,tb_317#2,原有,True,4,317,2024-12-20,313,326,313,3,3,63,7,22.773698087526334,215,1.7304349304372315,-0.3217391412515047,1,0,0,0,1,0,1,0,1,0.1206806423877792
INVZ,tb_322#0,原有,True,3,322,2024-12-30,318,326,318,1,2,63,7,22.773698087526334,215,0.70652176518634,-0.6353260914986998,0,1,0,0,1,0,0,1,1,0.16251148087093034
INVZ,tb_322#1,原有,True,2,322,2024-12-30,319,326,319,1,1,63,7,22.773698087526334,215,0.70652176518634,-0.6353260914986998,0,1,0,0,1,0,0,1,1,0.16251148087093034
KULR,tb_133#0,新增,True,2,133,2024-04-01,126,134,130,1,4,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,0,1,0,1,0.15679445512225798
KULR,tb_133#1,新增,True,2,133,2024-04-01,127,134,130,1,3,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,0,1,0,1,0.15679445512225798
KULR,tb_133#2,新增,True,2,133,2024-04-01,129,134,130,1,2,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,0,1,0,1,0.15679445512225798
KULR,tb_133#3,原有,True,2,133,2024-04-01,130,134,130,1,1,106,6,39.83228532280176,113,1.1951219122158774,-0.1951219122158776,1,0,0,0,1,0,1,0,1,0.15679445512225798
KULR,tb_138#0,原有,True,1,138,2024-04-08,134,134,134,0,0,106,6,39.83228532280176,113,0.26760563853240593,-0.5915492951834492,0,1,0,0,0,1,0,1,1,0.20526317646959175
JOBY,tb_211#0,新增,True,1,211,2024-07-23,203,206,206,0,2,142,3,4.178753016807541,137,0.02544911387164306,-0.30239521449642104,0,1,0,0,0,1,0,1,1,0.061253633571709515
JOBY,tb_211#1,新增,True,1,211,2024-07-23,204,206,206,0,1,142,3,4.178753016807541,137,0.02544911387164306,-0.30239521449642104,0,1,0,0,0,1,0,1,1,0.061253633571709515
JOBY,tb_211#2,原有,True,1,211,2024-07-23,206,206,206,0,0,142,3,4.178753016807541,137,0.02544911387164306,-0.30239521449642104,0,1,0,0,0,1,0,1,1,0.061253633571709515
JUSH,tb_96#0,新增,True,2,96,2024-02-06,93,96,94,1,2,73,4,3.183607527047845,90,0.13541672681458428,-0.41562499786571905,0,1,0,0,0,1,0,1,1,0.11414494338406042
JUSH,tb_96#1,原有,True,2,96,2024-02-06,94,96,94,1,1,73,4,3.183607527047845,90,0.13541672681458428,-0.41562499786571905,0,1,0,0,0,1,0,1,1,0.11414494338406042
JVA,tb_304#0,原有,True,1,304,2024-12-03,302,302,302,0,0,46,4,3.099100389640156,91,0.26682686359436003,-0.20192310033873284,0,0,0,1,0,0,0,0,1,0.09044798050814119
JWEL,tb_184#0,原有,True,1,184,2024-06-12,182,182,182,0,0,69,6,3650.429555084746,105,-0.01702126105374524,-0.476595715323741,0,1,0,0,0,1,0,1,1,0.0714513394574686
KC,tb_263_264#0,新增,True,2,263,2024-10-04,257,261,260,0,3,131,6,9.10545637415137,135,0.9325321133065448,-0.3613701643966704,0,2,0,0,0,2,0,2,2,0.05483480865387837
KC,tb_263_264#1,新增,True,2,263,2024-10-04,258,261,260,0,2,131,6,9.10545637415137,135,0.9325321133065448,-0.3613701643966704,0,2,0,0,0,2,0,2,2,0.05483480865387837
KC,tb_263_264#2,原有,True,2,263,2024-10-04,260,261,260,0,1,131,6,9.10545637415137,135,0.9325321133065448,-0.3613701643966704,0,2,0,0,0,2,0,2,2,0.05483480865387837
KC,tb_263_264#3,原有,True,1,263,2024-10-04,261,261,261,0,0,131,6,9.10545637415137,135,0.9325321133065448,-0.3613701643966704,0,2,0,0,0,2,0,2,2,0.05483480865387837
LFVN,tb_172_176#0,原有,True,1,172,2024-05-24,170,170,170,0,0,145,3,3.5425063392499667,66,0.1061907764284776,-0.31326325634109586,0,5,0,0,0,5,0,5,5,0.04350636494175037
KGEI,tb_308_309#0,原有,True,2,308,2024-12-09,295,296,295,0,1,272,6,8.714657980456026,225,0.7521878014594845,-0.038775208936468186,2,0,0,0,2,0,2,0,2,0.04344240271787761
KGEI,tb_308_309#1,原有,True,1,308,2024-12-09,296,296,296,0,0,272,6,8.714657980456026,225,0.7521878014594845,-0.038775208936468186,2,0,0,0,2,0,2,0,2,0.04344240271787761
KRNT,tb_234#0,新增,True,1,234,2024-08-23,230,231,231,0,1,119,4,3.9796272789409812,161,0.32669320173640926,-0.133466151163269,1,0,0,0,1,0,1,0,1,0.046339999712000826
KRNT,tb_234#1,原有,True,1,234,2024-08-23,231,231,231,0,0,119,4,3.9796272789409812,161,0.32669320173640926,-0.133466151163269,1,0,0,0,1,0,1,0,1,0.046339999712000826
KSCP,tb_278_279#0,新增,False,2,278,2024-10-25,273,287,280,2,3,143,7,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,0,0,0,2,0.1716210750626954
KSCP,tb_278_279#1,新增,False,2,278,2024-10-25,275,287,280,2,2,143,7,22.59649330390561,86,0.8543632720031749,-0.23738164230552894,2,0,0,0,2,0,0,0,2,0.1716210750626954
KSCP,tb_284_286#0,原有,True,2,284,2024-11-04,280,287,280,1,1,143,7,22.59649330390561,86,0.5270262782442865,-0.37200100430539346,0,0,0,3,0,1,0,0,3,0.15319497009130295
KPTI,tb_102_103#0,新增,True,1,102,2024-02-14,94,96,96,0,1,74,3,11.726620205378568,88,0.2788461655333393,-0.18755651539912582,0,0,0,2,0,0,0,0,2,0.13313988789424694
KPTI,tb_102_103#1,原有,True,1,102,2024-02-14,96,96,96,0,0,74,3,11.726620205378568,88,0.2788461655333393,-0.18755651539912582,0,0,0,2,0,0,0,0,2,0.13313988789424694
KLTR,tb_293#0,新增,True,3,293,2024-11-15,285,297,288,1,3,46,5,10.462552926714523,218,0.3823529343016556,-0.053921576648068514,1,0,0,0,1,0,1,0,1,0.03759616292165838
KLTR,tb_293#1,原有,True,3,293,2024-11-15,288,297,288,1,2,46,5,10.462552926714523,218,0.3823529343016556,-0.053921576648068514,1,0,0,0,1,0,1,0,1,0.03759616292165838
KLTR,tb_293#2,原有,True,2,293,2024-11-15,289,297,289,1,1,46,5,10.462552926714523,218,0.3823529343016556,-0.053921576648068514,1,0,0,0,1,0,1,0,1,0.03759616292165838
KLTR,tb_299_303#0,原有,True,1,299,2024-11-25,297,297,297,0,0,46,5,10.462552926714523,218,0.27865440891927873,-0.12489255299083693,4,0,0,1,5,0,0,0,5,0.05236941262202195
LIND,tb_290_291#0,原有,True,1,290,2024-11-12,285,285,285,0,0,80,4,6.597363465160075,214,0.05573724213144071,-0.16542215289138734,0,0,0,2,0,1,0,0,2,0.04553643481548257
LINK,tb_282_283#0,新增,True,2,282,2024-10-31,278,284,279,1,2,194,4,459.4535686876439,114,0.4679976996873255,-0.23468375576366035,0,2,0,0,0,2,2,0,2,0.05768084613446988
LINK,tb_282_283#1,原有,True,2,282,2024-10-31,279,284,279,1,1,194,4,459.4535686876439,114,0.4679976996873255,-0.23468375576366035,0,2,0,0,0,2,2,0,2,0.05768084613446988
LINK,tb_295_296#0,原有,True,1,295,2024-11-19,284,284,284,0,0,194,4,459.4535686876439,114,0.9915965345035258,-0.2370143081677727,2,0,0,0,2,0,2,0,2,0.11156534168123042
KOD,tb_280_284#0,新增,True,1,280,2024-10-29,271,273,273,0,1,139,4,3.0329136017952876,96,1.9872374260209462,-0.02391899497275367,5,0,0,0,5,0,5,0,5,0.05589227178836445
KOD,tb_280_284#1,原有,True,1,280,2024-10-29,273,273,273,0,0,139,4,3.0329136017952876,96,1.9872374260209462,-0.02391899497275367,5,0,0,0,5,0,5,0,5,0.05589227178836445
KODK,tb_302_303#0,原有,True,1,302,2024-11-29,299,299,299,0,0,117,3,12.925716115366617,115,0.07809728152869011,-0.18589837320706332,0,0,0,2,0,0,0,0,2,0.07380689631052659
KOPN,tb_301#0,新增,False,1,301,2024-11-27,297,302,302,1,1,92,3,4.490407178616655,69,0.9727272993276921,-0.06363640994079744,1,0,0,0,1,0,1,0,1,0.10746703912703226
KOPN,tb_304_307#0,原有,True,1,304,2024-12-03,302,302,302,0,0,92,3,4.490407178616655,69,0.7973697066152333,-0.1468706537779139,4,0,0,0,4,0,4,0,4,0.10050503737512217
LAC,tb_266_267#0,原有,True,2,266,2024-10-22,262,269,262,1,1,235,3,11.034230569173516,72,0.5983907857698292,-0.10858969207885544,2,0,0,0,2,0,2,0,2,0.07671343449440751
LAC,tb_274_276#0,原有,True,1,274,2024-11-01,269,269,269,0,0,235,3,11.034230569173516,72,0.06814315477161677,-0.3163883537818801,0,1,0,2,0,3,0,0,3,0.09456106934704597
LAKE,tb_185_187#0,原有,True,1,185,2024-06-13,179,179,179,0,0,159,3,6.2745301573426575,115,0.08020474769502191,-0.0822615074616528,0,0,0,3,0,0,0,0,3,0.05371202408210628
LDI,tb_226_227#0,新增,False,3,226,2024-08-13,224,229,226,3,3,150,7,4.984509228477883,116,0.29842271950701105,-0.17652541107895925,0,0,0,2,1,0,0,0,2,0.07873437310701106
LDI,tb_231_233#0,原有,True,3,231,2024-08-20,226,229,226,0,2,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,0,3,0,0,3,0.08260805980823302
LDI,tb_231_233#1,原有,True,2,231,2024-08-20,227,229,227,0,1,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,0,3,0,0,3,0.08260805980823302
LDI,tb_231_233#2,原有,True,1,231,2024-08-20,229,229,229,0,0,150,7,4.984509228477883,116,0.15055707121303477,-0.28826002157113123,0,2,0,1,0,3,0,0,3,0.08260805980823302
LEE,tb_272_273#0,新增,True,2,272,2024-10-17,265,268,266,0,2,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,0,2,0,2,0.053363554649509835
LEE,tb_272_273#1,原有,True,2,272,2024-10-17,266,268,266,0,1,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,0,2,0,2,0.053363554649509835
LEE,tb_272_273#2,原有,True,1,272,2024-10-17,268,268,268,0,0,141,5,42.0356900067981,138,0.38552045549871394,-0.04644001675152948,2,0,0,0,2,0,2,0,2,0.053363554649509835
LKNCY,tb_263_264#0,原有,True,2,263,2024-10-04,259,261,259,0,1,70,7,5.81822659153272,190,0.006048190508573192,-0.25060618901509685,0,2,0,0,0,2,0,2,2,0.0410466454902131
LKNCY,tb_263_264#1,原有,True,1,263,2024-10-04,261,261,261,0,0,70,7,5.81822659153272,190,0.006048190508573192,-0.25060618901509685,0,2,0,0,0,2,0,2,2,0.0410466454902131
LSPD,tb_263#0,新增,True,1,263,2024-10-04,256,257,257,0,1,191,4,11.95734415029889,90,0.17763966678501708,-0.08385095338404513,1,0,0,0,1,0,0,0,1,0.03127735444648369
LSPD,tb_263#1,原有,True,1,263,2024-10-04,257,257,257,0,0,191,4,11.95734415029889,90,0.17763966678501708,-0.08385095338404513,1,0,0,0,1,0,0,0,1,0.03127735444648369
LTBR,tb_265#0,新增,False,2,265,2024-10-08,262,273,271,3,3,63,4,33.45834480290685,253,3.6710526274512016,-0.039473647060816464,1,0,0,0,1,0,1,0,1,0.0879933311393481
LWAY,tb_133_136#0,新增,True,1,133,2024-04-01,126,129,129,0,2,86,3,4.650139134834303,82,0.528742378138203,-0.21788170018772754,4,0,0,0,4,0,4,0,4,0.07942994127260788
LWAY,tb_133_136#1,新增,True,1,133,2024-04-01,128,129,129,0,1,86,3,4.650139134834303,82,0.528742378138203,-0.21788170018772754,4,0,0,0,4,0,4,0,4,0.07942994127260788
LWAY,tb_133_136#2,原有,True,1,133,2024-04-01,129,129,129,0,0,86,3,4.650139134834303,82,0.528742378138203,-0.21788170018772754,4,0,0,0,4,0,4,0,4,0.07942994127260788
LX,tb_262#0,原有,True,2,262,2024-10-03,257,258,257,0,1,131,6,10.765538055267378,243,0.49999980317444903,-0.22794115604831977,1,0,0,0,1,0,1,0,1,0.03830350254714321
LX,tb_262#1,原有,True,1,262,2024-10-03,258,258,258,0,0,131,6,10.765538055267378,243,0.49999980317444903,-0.22794115604831977,1,0,0,0,1,0,1,0,1,0.03830350254714321
LUMN,tb_224#0,新增,True,2,224,2024-08-09,208,216,215,0,4,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,0,0,0,0,1,0.127002228659519
LUMN,tb_224#1,新增,True,2,224,2024-08-09,210,216,215,0,3,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,0,0,0,0,1,0.127002228659519
LUMN,tb_224#2,新增,True,2,224,2024-08-09,211,216,215,0,2,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,0,0,0,0,1,0.127002228659519
LUMN,tb_224#3,原有,True,2,224,2024-08-09,215,216,215,0,1,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,0,0,0,0,1,0.127002228659519
LUMN,tb_224#4,原有,True,1,224,2024-08-09,216,216,216,0,0,90,5,14.628244568476951,144,0.36086170378791027,-0.19569122423613383,0,0,0,1,0,0,0,0,1,0.127002228659519
LUNR,tb_94#0,新增,False,1,94,2024-02-02,91,99,99,1,2,71,4,8.488183111193708,85,2.542780739629254,-0.10160430841495827,1,0,0,0,1,0,1,0,1,0.10715937755720076
LUNR,tb_94#1,新增,False,1,94,2024-02-02,92,99,99,1,1,71,4,8.488183111193708,85,2.542780739629254,-0.10160430841495827,1,0,0,0,1,0,1,0,1,0.10715937755720076
LUNR,tb_108#0,原有,True,1,108,2024-02-23,99,99,99,0,0,71,4,8.488183111193708,85,-0.2023983267839079,-0.5349322244855828,0,1,0,0,0,1,0,1,1,0.18989074345086238
LUXE,tb_122#0,新增,True,1,122,2024-03-14,111,120,120,0,3,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,0,0,0,1,0.06360834795800607
LUXE,tb_122#1,新增,True,1,122,2024-03-14,114,120,120,0,2,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,0,0,0,1,0.06360834795800607
LUXE,tb_122#2,新增,True,1,122,2024-03-14,117,120,120,0,1,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,0,0,0,1,0.06360834795800607
LUXE,tb_122#3,原有,True,1,122,2024-03-14,120,120,120,0,0,91,4,3.709571314189262,86,0.3438320111427209,-0.1784776479136997,1,0,0,0,1,0,0,0,1,0.06360834795800607
LUXE,tb_267_269#0,新增,True,1,267,2024-10-10,263,264,264,0,1,91,4,376.2019853853578,82,0.04653516216441034,-0.2253507501134249,0,0,0,3,0,2,0,0,3,0.07457463828940336
LUXE,tb_267_269#1,原有,True,1,267,2024-10-10,264,264,264,0,0,91,4,376.2019853853578,82,0.04653516216441034,-0.2253507501134249,0,0,0,3,0,2,0,0,3,0.07457463828940336
MDAI,tb_307_310#0,原有,True,2,307,2024-12-06,302,303,302,0,1,106,5,12.363449513243737,134,0.5664571874280528,-0.17339257577684306,0,0,0,4,1,0,0,0,4,0.1330672885042939
MDAI,tb_307_310#1,原有,True,1,307,2024-12-06,303,303,303,0,0,106,5,12.363449513243737,134,0.5664571874280528,-0.17339257577684306,0,0,0,4,1,0,0,0,4,0.1330672885042939
MAPS,tb_298_302#0,新增,True,1,298,2024-11-22,294,295,295,0,1,161,6,6.371272262548554,107,0.33622857109147164,-0.13347596253612398,1,0,0,4,3,0,0,0,5,0.06833439205414339
MAPS,tb_298_302#1,原有,True,1,298,2024-11-22,295,295,295,0,0,161,6,6.371272262548554,107,0.33622857109147164,-0.13347596253612398,1,0,0,4,3,0,0,0,5,0.06833439205414339
MDNAF,tb_105_107#0,新增,True,1,105,2024-02-20,99,100,100,0,1,65,3,4.794388305207994,62,1.0173741342910994,-0.05665481286787607,3,0,0,0,3,0,3,0,3,0.06936038458728708
MDNAF,tb_105_107#1,原有,True,1,105,2024-02-20,100,100,100,0,0,65,3,4.794388305207994,62,1.0173741342910994,-0.05665481286787607,3,0,0,0,3,0,3,0,3,0.06936038458728708
MHH,tb_231_233#0,新增,True,1,231,2024-08-20,226,229,229,0,1,202,3,5.292407108239096,190,0.04050796817538201,-0.1677856054908504,0,0,0,3,0,3,0,0,3,0.041083630122629174
MHH,tb_231_233#1,原有,True,1,231,2024-08-20,229,229,229,0,0,202,3,5.292407108239096,190,0.04050796817538201,-0.1677856054908504,0,0,0,3,0,3,0,0,3,0.041083630122629174
MOB,tb_271_278#0,新增,True,1,271,2024-10-16,267,268,268,0,1,247,4,3.8838920142471958,62,1.8488369913085658,-0.054525030233269,8,0,0,0,8,0,8,0,8,0.06356420668133586
MOB,tb_271_278#1,原有,True,1,271,2024-10-16,268,268,268,0,0,247,4,3.8838920142471958,62,1.8488369913085658,-0.054525030233269,8,0,0,0,8,0,8,0,8,0.06356420668133586
MOBQ,tb_293_296#0,新增,True,1,293,2024-11-15,290,291,291,0,1,62,3,3.106548279689234,62,0.23278693842549658,-0.33423443072105496,0,3,0,1,0,4,0,2,4,0.08516097109003828
MOBQ,tb_293_296#1,原有,True,1,293,2024-11-15,291,291,291,0,0,62,3,3.106548279689234,62,0.23278693842549658,-0.33423443072105496,0,3,0,1,0,4,0,2,4,0.08516097109003828
MIND,tb_312#0,新增,True,4,312,2024-12-13,308,322,310,3,4,254,8,59.01928460342147,298,0.6525285359419308,0.0,1,0,0,0,1,0,1,0,1,0.03398841059433502
MIND,tb_312#1,原有,True,4,312,2024-12-13,310,322,310,3,3,254,8,59.01928460342147,298,0.6525285359419308,0.0,1,0,0,0,1,0,1,0,1,0.03398841059433502
MIND,tb_321_325#0,原有,True,3,321,2024-12-27,313,322,313,1,2,254,8,59.01928460342147,298,0.3867460387018536,-0.18794153677600645,1,0,0,2,2,0,0,0,3,0.08256964164592184
MIND,tb_321_325#1,原有,True,2,321,2024-12-27,314,322,314,1,1,254,8,59.01928460342147,298,0.3867460387018536,-0.18794153677600645,1,0,0,2,2,0,0,0,3,0.08256964164592184
