symbol,tb_id,bo_id,bo_idx,tb_end,first_bo_idx,burst_count,bo_drought,bo_vol_ratio,atr,m2_depth_rel,m2_depth_atr,m1_burst_runup,entry_idx,entry_date,c0_atr_pct,label,v_median20,v_median10,v_wilder20,tr_median_raw_20,tr_median_raw_10,atr_wilder_raw_20,c_close_t
EPOW,tb_260_262#0,bo_257#0,257,262,254,3,2.0,83.20813689896171,0.1626130479252163,0.18867928630674408,1.8448708474091204,0.7283950272065769,260,2025-10-03,0.14753397590147813,0.10459972111313716,0.11309017218773854,0.12882026017437906,0.12011933024404675,0.09549999237060547,0.17500001192092896,0.1597587143795446,1.3300000429153442
EQ,tb_224_225#0,bo_222#0,222,225,216,2,6.0,73.08214393459758,0.1289410637460196,0.27199997901916506,2.6368634157049295,1.2820513290766447,224,2025-08-13,0.191469385770082,1.4624203190696703,0.16442307255669908,0.24721407348483349,0.1570458506889017,0.07500003278255463,0.16499999165534973,0.14605264226395803,0.9300000071525574
EQ,tb_233_234#0,bo_230#0,230,234,216,3,8.0,0.6258901109495647,0.20316022340803808,0.22123893898668096,2.4611116861974143,3.0,233,2025-08-26,0.13512985862933485,0.2177472952350672,0.24954508710127443,0.25316587867886653,0.11752058981490543,0.25,0.29499998688697815,0.22916515574288399,1.9500000476837158
ERAS,tb_262_272#0,bo_257#0,257,272,249,2,8.0,4.207816356467303,0.13445431354343967,0.16446122718956144,3.2352992724104808,0.30538929507690615,262,2025-10-07,0.07661543988860202,0.4550287091176821,0.08405065753504509,0.10233571475377956,0.06886051711751213,0.14749997854232788,0.22249996662139893,0.17077408376484024,2.4800000190734863
EU,tb_271#0,bo_268#0,268,271,252,5,6.0,3.5690955368023447,0.23799885924870146,0.25598085578584306,4.495819587625338,0.4034482889027995,271,2025-10-20,0.08937355978097415,0.0338461215679462,0.0815978043155583,0.0924296414978889,0.08120375997928284,0.26999998092651367,0.32000017166137695,0.2639122199326692,3.25
EVGO,tb_158#0,bo_156#0,156,158,156,1,,6.003551594931673,0.17338577041457762,0.12124847074372172,2.91257970486764,0.32490978395833725,158,2025-05-08,0.07191819112176735,0.2532637823371544,0.0621289991053318,0.06477735226484596,0.06557013369617046,0.1625000238418579,0.18000006675720215,0.25113360705372867,3.8299999237060547
FBIO,tb_243_245#0,bo_235#0,235,245,226,3,8.0,3.4310068349907628,0.13145375291560213,0.1202046082590755,3.5754021333417985,0.23469389244597516,243,2025-09-10,0.06900177156231813,0.08812667881419271,0.08564196034854356,0.09580336345951246,0.058515408867898376,0.21000003814697266,0.29499995708465576,0.22586947209157704,3.859999895095825
FBRX,tb_296_299#1,bo_294#0,294,299,292,2,2.0,3.271056974192341,1.4766938308212134,0.16984996131092012,2.5292992578390256,0.4120082406939749,296,2025-11-24,0.09437770799712437,0.8550962323821043,0.11180722691200344,0.0908397570589436,0.08282308207670824,1.3410000801086426,1.326000690460205,1.5786079001497613,19.059999465942383
FCCN,tb_319_332#0,bo_312#0,312,332,312,1,47.0,3.9438705662725573,0.11349442521734762,0.11264368282282342,4.317392758264277,0.45581394214124704,319,2025-12-29,0.0883297224102623,0.05558417350994945,0.07371868599479253,0.15071532760516212,0.072614839789491,0.19749993085861206,0.6099997758865356,0.299173131622594,4.119999885559082
FCCN,tb_319_333#0,bo_313#0,313,333,312,2,1.0,6.564377682403434,0.1761019669544473,0.11264368282282342,2.782478912705686,0.6976743876579468,319,2025-12-29,0.0883297224102623,0.05558417350994945,0.07371868599479253,0.15071532760516212,0.072614839789491,0.19749993085861206,0.6099997758865356,0.299173131622594,4.119999885559082
FCCN,tb_319_335#0,bo_315#0,315,335,312,3,2.0,4.100343718815833,0.28659303962506705,0.11264368282282342,1.7097414863172586,0.9116278842824943,319,2025-12-29,0.0883297224102623,0.05558417350994945,0.07371868599479253,0.15071532760516212,0.072614839789491,0.19749993085861206,0.6099997758865356,0.299173131622594,4.119999885559082
FCEL,tb_255#0,bo_249#0,249,255,244,2,5.0,2.7708701426625897,0.5114581557306427,0.24090464776034698,4.790226255366583,0.46140354428888775,255,2025-09-26,0.09069521720287418,0.5177214716932867,0.09273121981325744,0.11856741888932229,0.07872058298125975,0.7350001335144043,0.8799998760223389,0.6218926130593319,7.900000095367432
FCEL,tb_255#1,bo_251#0,251,255,244,3,2.0,3.067429355598053,0.532685852831612,0.24090464776034698,4.599334247528379,0.684210649597792,255,2025-09-26,0.09069521720287418,0.5177214716932867,0.09273121981325744,0.11856741888932229,0.07872058298125975,0.7350001335144043,0.8799998760223389,0.6218926130593319,7.900000095367432
FEAM,tb_270_271#2,bo_266#0,266,271,262,3,1.0,5.144242409568544,0.60431157692689,0.2828418395073518,3.4915765543404005,0.5427927514309141,270,2025-10-17,0.13197518117848847,0.02925768438118459,0.1427496908699079,0.1794484172436988,0.10889944934123193,0.6345000267028809,1.1449999809265137,0.7013124599888101,6.440000057220459
FKWL,tb_270_287#0,bo_267#0,267,287,265,2,2.0,0.356897789834836,0.173701811506499,0.06923067546816128,2.056510358614707,0.09606993588986268,270,2025-10-17,0.039008263049031926,0.04568010388947492,0.042142500832750195,0.04659084134147082,0.035266110547313385,0.19845540931209182,0.20837840465452073,0.1746189839053062,4.951467037200928
FKWL,tb_270_288#0,bo_268#0,268,288,265,3,1.0,3.2402866242038217,0.17546992563224487,0.06923067546816128,2.0357880325425453,0.10262018263761252,270,2025-10-17,0.039008263049031926,0.04451749196822828,0.042142500832750195,0.04659084134147082,0.035266110547313385,0.19845540931209182,0.20837840465452073,0.1746189839053062,4.951467037200928
FLUX,tb_199_200#1,bo_197#0,197,200,195,2,2.0,12.442938400096818,0.1452684403793804,0.1897233298424958,3.304227799375605,0.45121959463462247,199,2025-07-09,0.09157038017267519,0.030683281163704557,0.09794521155431846,0.10027936155430638,0.08385743988661039,0.1524999737739563,0.18750005960464478,0.17861635655520253,2.130000114440918
FLUX,tb_258_259#0,bo_253#0,253,259,246,3,6.0,1.5249600561162853,0.3010574977684722,0.24791671840680765,3.952734293148899,0.8287293079670008,258,2025-10-01,0.11694069702085136,0.9249444781768937,0.13809564284073228,0.15791301904602695,0.09532779596591873,0.3429999351501465,0.5350000858306885,0.38417103774322003,4.03000020980835
FLYX,tb_229_230#1,bo_227#0,227,230,224,3,1.0,3.7863201094391243,0.3303789172685785,0.18699997663497925,2.2640667047523415,0.6008064508376088,229,2025-08-20,0.10167407181297052,0.7935404194778882,0.1353614224059377,0.16758176033644084,0.09046887423824915,0.3679999113082886,0.4449998140335083,0.3609708090733925,3.990000009536743
FMCC,tb_173_174#0,bo_168#0,168,174,166,2,2.0,9.319620002667484,0.2667146643163506,0.1269662568581509,4.236736065863502,0.4636363983154297,173,2025-05-30,0.06457062513557565,0.07789623720151562,0.038738486639074074,0.06735387051222705,0.0582719200564134,0.2349998950958252,0.49000000953674316,0.4626790485822684,7.940000057220459
FNMA,tb_171_172#2,bo_168#0,168,172,158,4,2.0,8.741156144856324,0.3571369466815452,0.1318219743861172,4.39607189738386,0.7449456557649428,171,2025-05-28,0.06481524824610835,0.04299507186108187,0.04543755465228501,0.08189825568963997,0.06181283444908804,0.2999999523162842,0.7149999141693115,0.6663423388553615,10.779999732971191
FNMAT,tb_170#0,bo_168#0,168,170,155,3,8.0,16.927545084121096,0.3641006302761451,0.09124087718268732,3.4331168255653983,0.12210337370356172,170,2025-05-27,0.043411608394568264,0.14888533623282707,0.03251122689941211,0.03543289035863404,0.03993864962846341,0.3600001335144043,0.41499996185302734,0.5016294560924248,12.5600004196167
FNUC,tb_274_275#1,bo_267#0,267,275,251,6,1.0,6.495812183742905,0.6309541675248934,0.3716814016142555,3.9939509248539684,0.5314010524280168,274,2025-10-23,0.16158208081503994,0.02578610420737637,0.12744734451608844,0.1390564741562788,0.14150405361496368,0.5799999237060547,0.625,0.6084674575341001,4.300000190734863
FOCL,tb_240_244#1,bo_237#0,237,244,235,2,2.0,5.709675310525169,0.15579876154420452,0.20655733963008535,4.04367704709636,0.7468353895551991,240,2025-09-05,0.08892849689178778,0.055581775110772114,0.10214624940258091,0.15241230988535204,0.07826311350600827,0.14499998092651367,0.2999999523162842,0.19722304454239042,2.5199999809265137
FOXX,tb_216#0,bo_212#0,212,216,205,2,7.0,3.1240714715920497,0.6471969010794215,0.21171172187076961,2.9048348521220926,0.4297028747519738,216,2025-08-01,0.10540936635521271,0.10909093160978367,0.10275550680794886,0.15350566272997018,0.09372753821285897,0.684999942779541,0.9649999141693115,0.7217020263619048,7.699999809265137
FSLY,tb_248#0,bo_246#0,246,248,244,2,2.0,3.5115209706574917,0.3351824216665718,0.0871907859230335,2.3658765197456906,0.19021740081123206,248,2025-09-17,0.04940304604601621,0.453070659972455,0.04208825013524534,0.05148286776631461,0.04589839941218787,0.309999942779541,0.41249990463256836,0.39610319217983625,8.630000114440918
FULC,tb_158_160#1,bo_154#0,154,160,145,3,1.0,10.399000572794248,0.30772866433447305,0.2024390026427633,4.045771583390361,0.7082066719519742,158,2025-05-08,0.09000322039043018,0.476407525060817,0.10359826701144242,0.11285576979080636,0.07664958399273614,0.36750006675720215,0.625,0.41467423770490414,5.409999847412109
FURY,tb_181#0,bo_179#0,179,181,174,2,5.0,10.034384249131385,0.025826316078945498,0.08750004390520691,1.8972905251275358,0.34729065684687455,181,2025-06-11,0.05888707377419704,0.10586010575374138,0.05790102150897283,0.0727589155078244,0.05335314415625661,0.023499995470046997,0.0364999920129776,0.028223812419114612,0.5289999842643738
GAU,tb_230_232#3,bo_225#0,225,232,222,4,1.0,4.2979510588755705,0.0736152933367995,0.0563380833475489,1.6300977492359505,0.2763158431343762,230,2025-08-21,0.04886915746399351,0.48102010293694164,0.05228981019003755,0.04520479165102563,0.04509140616102198,0.07999992370605469,0.07999992370605469,0.09469194863789457,2.0999999046325684
GEOS,tb_191_192#0,bo_187#0,187,192,185,2,2.0,8.446257822277847,0.5291217595323754,0.19378617145105842,6.954919704594565,0.6676342516359011,191,2025-06-26,0.09150386721804804,0.25455878183607483,0.056958245561896395,0.14346777696610682,0.07144552566766241,0.38499999046325684,1.8050000667572021,1.1381272456893063,15.930000305175781
GEOS,tb_191_192#1,bo_188#0,188,192,185,3,1.0,46.51999733368884,0.7377559059418584,0.19378617145105842,4.988098803225956,1.6705370065436038,191,2025-06-26,0.09150386721804804,0.25455878183607483,0.056958245561896395,0.14346777696610682,0.07144552566766241,0.38499999046325684,1.8050000667572021,1.1381272456893063,15.930000305175781
GNLX,tb_88_91#2,bo_86#0,86,91,83,3,2.0,5.175825112999972,0.28295115736731574,0.21891491310480785,3.6649432733226144,0.6097560881055493,88,2025-01-28,0.09689548764535351,0.4827516361125241,0.0855690811118729,0.1555832879196115,0.08949468770892512,0.21799993515014648,0.4750000238418579,0.35081918264688927,3.9200000762939453
GPRK,tb_287#0,bo_284#0,284,287,279,2,5.0,1.7313421696638045,0.37813473212801557,0.04812212868159609,1.0779367768145152,0.2575757740922593,287,2025-11-11,0.04788691993770214,0.03850773249504913,0.0476375380394351,0.03777244459208927,0.04388465444794318,0.30321794989296835,0.30321794989296835,0.3625510377261859,8.261453628540039
GPUS,tb_161#0,bo_158#0,158,161,155,2,3.0,7.13618674322457,1.1657636803007703,0.3259557251403048,2.7792938018812143,4.766423407205097,161,2025-05-13,0.21760120583186046,0.48511902586706834,0.1432867204670119,0.29364672006345977,0.17159465811414495,0.2900000214576721,2.109999656677246,1.1531160665250622,6.71999979019165
GRWG,tb_235_236#0,bo_230#0,230,236,222,3,7.0,1.0379467001987588,0.10805140893357737,0.13684210196096147,2.406261917631144,0.5619048192117246,235,2025-08-28,0.07313633703795544,0.20510130220870837,0.07808715845256739,0.09835168997844113,0.06438137689420992,0.13950002193450928,0.15500003099441528,0.11395503587477425,1.7699999809265137
GSKRF,tb_258_262#0,bo_256#0,256,262,243,4,4.0,1.1594290911049019,0.07134265375035925,0.1079145832497171,2.4080968162192513,0.1989617342824177,258,2025-10-01,0.057871121344666154,0.06807579646932985,0.053489648554651936,0.05064382241024658,0.05344158880129988,0.064799964427948,0.07006001472473145,0.07836247251344779,1.4663200378417969
GTBIF,tb_224_225#0,bo_222#0,222,225,217,2,5.0,5.446950294651516,0.5414998743954152,0.10456057890048032,1.7359183719715736,0.2592592592592593,224,2025-08-13,0.07920229719301859,0.10609452834459054,0.07068255860111455,0.11743819596717747,0.06568279214012787,0.434999942779541,0.8999996185302734,0.5891746630361447,8.970000267028809
GTBIF,tb_227#0,bo_224#0,224,227,217,3,2.0,2.8927921246038704,0.647874815209515,0.16000000635782877,2.2226516966163907,0.3288889284487124,227,2025-08-18,0.09347478880401323,0.17654159657295376,0.0905871372828225,0.10679779219201382,0.07674574607738845,0.6499998569488525,0.8849997520446777,0.634687355191417,8.270000457763672
GVHGF,tb_120_123#0,bo_113#0,113,123,113,1,52.0,695.2074973445926,0.23799121726702907,0.4625000372529015,18.656152882632984,1.8643411182238294,120,2025-03-14,0.20195466559895567,0.014595515041107093,0.17398410442689363,0.42510659899485,0.17052949094298653,0.3050000071525574,2.379499912261963,1.0163557725253836,5.960000038146973
HCWC,tb_253_261#1,bo_247#0,247,261,244,3,1.0,58.73272108304965,0.03624907499081393,0.349999987835787,9.46231027527496,0.7111111140545505,253,2025-09-24,0.16342601121697528,0.117928237242979,0.09751468779280717,0.22361751557613424,0.1302362200000477,0.04399999976158142,0.18449997901916504,0.08699779272437898,0.6679999828338623
HMY,tb_252#0,bo_250#0,250,252,250,1,127.0,5.793229425677724,0.6626234372638695,0.04061990158855352,1.125305142980394,0.12909700353555564,252,2025-09-23,0.04410981649696569,0.23200444895876493,0.05164816308984159,0.04319639104567605,0.04202090417925947,0.7554663489192306,0.6328262432018708,0.7445735248865103,17.7191219329834
HOVR,tb_258_260#1,bo_256#0,256,260,249,2,7.0,3.2784747283487166,0.18350478880081203,0.18493148895338166,2.942702287945075,0.563953495625227,258,2025-10-01,0.08289472993988542,0.5795399340789078,0.08469113766185413,0.11907909159471894,0.07795219479833805,0.17999988794326782,0.2774999737739563,0.1979985718141384,2.5399999618530273
HOWL,tb_255#0,bo_251#0,251,255,243,3,7.0,8.144066626788755,0.07692784670401723,0.1390134795234793,4.029750932475303,0.34306571311997414,255,2025-09-26,0.07321838707130279,0.1497585464712956,0.060231589100786714,0.07902017909882222,0.0649515227291165,0.08500003814697266,0.13800007104873657,0.1344496477132892,2.069999933242798
HOWL,tb_260_262#0,bo_256#0,256,262,243,4,5.0,4.066590624496324,0.1516224824865678,0.1995798824416145,3.132781730395607,0.5985401821883398,260,2025-10-03,0.10168864218927026,0.06722291530725914,0.088650101364436,0.12181795782007915,0.08335209795172654,0.15300005674362183,0.25499993562698364,0.17087179682650167,2.049999952316284
HPP-PC,tb_191_194#0,bo_186#0,186,194,182,2,4.0,0.2824363989488064,0.4308556253153828,0.04077529775403887,1.3053494460399175,0.21672074995107016,191,2025-06-26,0.028090554310323,0.10692897320397127,0.01761079825477388,0.020469769871132158,0.02787413149832409,0.2304531965335137,0.2812090113700698,0.3779168260202387,13.557976722717285
HPP-PC,tb_191_194#1,bo_187#0,187,194,182,3,1.0,0.18349079567483234,0.4162183951942962,0.04077529775403887,1.351254914060378,0.2388203919606986,191,2025-06-26,0.028090554310323,0.10692897320397127,0.01761079825477388,0.020469769871132158,0.02787413149832409,0.2304531965335137,0.2812090113700698,0.3779168260202387,13.557976722717285
HRTX,tb_115#0,bo_109#0,109,115,109,1,,3.850859863593734,0.10854692731406226,0.13059706504957194,3.2244131797345212,0.19883035472779853,115,2025-03-07,0.08112891660975888,0.07112963615630563,0.06497174180460791,0.10491070406967568,0.07097423516952477,0.12000006437301636,0.21500003337860107,0.16962842950065776,2.390000104904175
HRTX,tb_115#1,bo_110#0,110,115,109,2,1.0,2.169011583419361,0.13436500597807421,0.13059706504957194,2.6048459604747145,0.44444442895265923,115,2025-03-07,0.08112891660975888,0.07112963615630563,0.06497174180460791,0.10491070406967568,0.07097423516952477,0.12000006437301636,0.21500003337860107,0.16962842950065776,2.390000104904175
HTCR,tb_235#1,bo_232#0,232,235,228,3,2.0,25.944457583641093,1.1616815847312512,0.33532935150174265,8.207151246728028,1.4150942239622037,235,2025-08-28,0.12600398731732207,0.024000039252825678,0.1221850944734245,0.16324405945884712,0.09849027067424028,1.0810980463124973,2.783614747531659,2.096017112577885,21.281463623046875
HTZ,tb_148#0,bo_143#0,143,148,143,1,46.0,13.10614014322069,0.3760913846557098,0.10745481803051737,2.68286065399218,0.5643835312207488,148,2025-04-24,0.09652373290690386,-0.0011559856241032396,0.11107337783239492,0.11560064205189428,0.08139950185915115,0.475500226020813,0.8445005416870117,0.7041056600302118,8.649999618530273
HYPD,tb_171_174#0,bo_168#0,168,174,166,2,2.0,5.3413525508408375,0.15265587270254263,0.33962261710738867,4.716490080954138,0.796460159253062,171,2025-05-28,0.13310564764103214,9.08849749156721,0.10341217596669658,0.1738654822068945,0.12669100024870117,0.12000000476837158,0.2799999713897705,0.21157396497834308,1.6699999570846558
HZEN,tb_267_268#1,bo_265#0,265,268,259,3,1.0,3.215385931884306,0.09343056598015538,0.28484850630396796,5.03047395335331,0.5977653385730368,267,2025-10-14,0.09711582208158809,1.1589209759828782,0.10072368857993154,0.13347661419879486,0.09044978181585801,0.08500000834465027,0.1445000171661377,0.11758471204763372,1.2999999523162842
ILPT,tb_191_199#0,bo_184#0,184,199,184,1,94.0,5.582660807031562,0.15220635815913988,0.08941407938018961,2.7289624322386996,0.28152481288011577,191,2025-06-26,0.05347796783603427,0.37568790945342073,0.04032231699585784,0.04849972100475988,0.04878170251567478,0.14322973598013755,0.21245729324577423,0.21147277618972282,4.335083961486816
IMNM,tb_263_267#1,bo_261#0,261,267,253,3,1.0,2.4029817509868634,0.8207995523652267,0.06765899986920854,1.2183242511748293,0.3645832646600553,263,2025-10-08,0.06712436754896522,0.4489107577476238,0.07936802072327273,0.07653538268036106,0.061669849665880225,0.8465003967285156,1.0399999618530273,0.8639946079340903,14.010000228881836
IMNM,tb_271_281#0,bo_268#0,268,281,253,4,7.0,1.773776023250311,0.9237234815462799,0.09293200939188001,1.718046498646863,0.5482954291457489,271,2025-10-20,0.0700043250603176,0.5605617551810731,0.08290238406176798,0.07653538268036106,0.06109198727609737,1.0399999618530273,1.064499855041504,0.9927447932365823,16.25
IMRX,tb_180#0,bo_178#0,178,180,165,4,3.0,3.7517552657973923,0.1489797841422797,0.11850315560128521,1.913011805403784,0.47916668736272316,180,2025-06-10,0.07674359038392406,1.1608294768854845,0.08125955651376035,0.09636637833223186,0.07052324570031014,0.15000003576278687,0.19000005722045898,0.15303544855016965,2.1700000762939453
IMRX,tb_194_196#1,bo_186#0,186,196,165,6,2.0,22.89671427398617,0.24380032342952265,0.16860312256321955,2.6784208845336313,0.9236110214282001,194,2025-07-01,0.1115843346795114,0.7697547609134278,0.11145031883228651,0.1590363153088365,0.0946017231010934,0.3125,0.4950000047683716,0.3254299328809153,3.440000057220459
IMVT,tb_282#2,bo_279#0,279,282,271,4,2.0,3.5785854451142107,0.9538475335865517,0.10928546434901579,2.998383399491222,0.41747569219815994,282,2025-11-04,0.05055028289530703,0.1446878843624777,0.04653851960181353,0.04008630613848395,0.0458024665541574,0.9075002670288086,0.8950004577636719,1.1079616904062237,24.190000534057617
INSG,tb_236_243#0,bo_230#0,230,243,224,3,2.0,1.3688120192882478,0.6498765066508037,0.09589042587218195,1.9388302484965323,0.18612724639924538,236,2025-08-29,0.06270544567237582,0.40274790291648666,0.07550416866687157,0.07993558789716015,0.056609039590293314,0.7300000190734863,0.8000006675720215,0.6979894538293896,12.329999923706055
IOBTQ,tb_177_182#0,bo_173#0,173,182,169,2,4.0,3.1443758080735527,0.09973354461093689,0.14117647223819083,2.406412110117908,0.18333325054910787,177,2025-06-05,0.09182086671940747,0.6291702731527921,0.08570249714882983,0.13721284176940204,0.08048600014602254,0.09399998188018799,0.18894994258880615,0.12072900021903381,1.5
ITMSF,tb_208_211#0,bo_203#0,203,211,203,1,42.0,5.652637216264092,0.10080709323714863,0.13524596491221214,3.273580772221143,0.24539875909711317,208,2025-07-22,0.06970280854077181,0.1231782564671473,0.06428962333056103,0.08607955274193411,0.06324053800468936,0.10500001907348633,0.17499995231628418,0.14608563917217982,2.309999942779541
ITOC,tb_171_176#1,bo_169#0,169,176,161,3,1.0,9.775092547321366,0.7317575723724284,0.21887823764116027,2.1865163614846033,0.37749737814780215,171,2025-05-28,0.15937793832312314,4.1104024861053015,0.15372185002416247,0.18603797832826555,0.13654680698972896,0.6970000267028809,1.0429997444152832,0.8179153426153926,5.989999771118164
ITOC,tb_186#0,bo_177#0,177,186,161,4,8.0,10.906081239727637,0.844171801169215,0.10708656639786233,2.4165685294785053,0.8717138600062295,186,2025-06-18,0.0831315335412912,0.7679557638441104,0.09817275129100493,0.07722633644427745,0.07132998531642135,1.0749993324279785,1.3049993515014648,1.2910727614374564,18.100000381469727
ITRG,tb_235#0,bo_231#0,231,235,226,3,4.0,1.2168417354646057,0.0958964161048057,0.048401800833180374,1.105358791285697,0.17261910125985058,235,2025-08-28,0.04674859018148135,0.6157406809521333,0.04827121535989297,0.04683749870100003,0.044698588114892,0.09000009298324585,0.10049998760223389,0.09654895416467732,2.1600000858306885
IVA,tb_109_110#1,bo_106#0,106,110,103,3,1.0,1.2637290365011509,0.155832718438379,0.09424720315955697,1.9764774201847124,0.08785051876764238,109,2025-02-27,0.050975730669807616,0.2599669517824116,0.05851937716290885,0.06448900008371795,0.04947465684389118,0.16499996185302734,0.18499994277954102,0.16128738083925814,3.259999990463257
IVA,tb_109_110#2,bo_107#0,107,110,103,4,1.0,1.3066202090592336,0.1604160977363683,0.09424720315955697,1.920005870144232,0.15140186116230803,109,2025-02-27,0.050975730669807616,0.2599669517824116,0.05851937716290885,0.06448900008371795,0.04947465684389118,0.16499996185302734,0.18499994277954102,0.16128738083925814,3.259999990463257
IVA,tb_229#1,bo_224#0,224,229,220,3,1.0,4.046701428247563,0.26151575438534447,0.07112067525898476,1.2618739719206307,0.1485714231218611,229,2025-08-20,0.06804706549854217,0.42947599135279746,0.08939151496832087,0.0676597859387108,0.064216050444781,0.3049999475479126,0.305499792098999,0.2941095061378011,4.579999923706055
IVA,tb_229#2,bo_225#0,225,229,220,4,1.0,1.7543847089984967,0.268550352894563,0.07112067525898476,1.2288195496641843,0.20571422576904297,229,2025-08-20,0.06804706549854217,0.42947599135279746,0.08939151496832087,0.0676597859387108,0.064216050444781,0.3049999475479126,0.305499792098999,0.2941095061378011,4.579999923706055
JETMF,tb_93_96#1,bo_91#0,91,96,85,2,6.0,3.8534984335372227,0.04332051000755242,0.09333332379659016,1.6158626210826919,0.46000003814697266,93,2025-02-04,0.06966996668445033,0.08522664383146233,0.058390037093731,0.10077471649097614,0.06159676043389254,0.03500001132488251,0.06400001049041748,0.04434966927470008,0.7200000286102295
JETMF,tb_96_97#0,bo_94#0,94,97,85,3,3.0,2.7697253068381067,0.04749568717555798,0.03861007800230395,0.6316369501830004,0.527999997138977,96,2025-02-07,0.06106646858727749,0.04856739414089806,0.056573583487219685,0.09269703210151603,0.05570026058169885,0.03500001132488251,0.06150001287460327,0.04194229738665721,0.753000020980835
JETMF,tb_280_281#0,bo_277#0,277,281,274,2,3.0,4.7035907010633204,0.031767270413774626,0.14631333929334023,3.997824572164844,0.20147053422503047,280,2025-10-31,0.05727924637777949,0.009174310851576162,0.046656799874173545,0.059643173532253985,0.04924408869979623,0.030000030994415283,0.043500036001205444,0.038656610920817666,0.7850000262260437
KODK,tb_288#1,bo_286#0,286,288,285,2,1.0,4.052864491039187,0.4191189157884517,0.12247187892921872,2.600693108065074,0.47863243752882934,288,2025-11-12,0.0632058156653012,0.18712748874601837,0.047210451602937395,0.05135830699175353,0.05555507214120003,0.2999999523162842,0.30500006675720215,0.4661070743379886,8.390000343322754
KRMD,tb_302_303#0,bo_297#0,297,303,291,2,6.0,3.528127570714421,0.24666774825018517,0.15057284062034407,3.7297136849882224,0.21527772948697943,302,2025-12-03,0.05613090181851211,0.15931252243321747,0.06125759657753256,0.07558598466659275,0.05364212085917764,0.28299975395202637,0.43450021743774414,0.30683292005993124,5.71999979019165
KSS,tb_212#1,bo_208#0,208,212,200,3,1.0,23.31101742952391,0.4776528006764221,0.43338008098478625,18.822131361394224,0.5336898907506111,212,2025-07-28,0.10609893385077947,0.4332268056058799,0.05271228398302522,0.0757867515127135,0.0877633341965918,0.45097712530308964,0.7952708685084238,1.092046602436748,12.443084716796875
KYNB,tb_226#0,bo_223#0,223,226,221,2,2.0,6.1229887992995,0.5507559266081113,0.08178219627976384,1.499757285790925,0.16498739714595545,226,2025-08-15,0.06923217403603783,0.32701427417951123,0.05336157397874086,0.06975910968762564,0.06552092217140744,0.38500022888183594,0.6360001564025879,0.6221211485192392,9.494999885559082
KZIA,tb_185#0,bo_181#0,181,185,175,3,5.0,1729.2901193633952,0.5377705189279657,0.3141524159960109,7.512498025936199,1.523809532820052,185,2025-06-17,0.11995543463325023,0.2861736439579059,0.11580436236438188,0.13869603570275352,0.09892302575647574,0.5750000476837158,0.875,0.9229518227606908,9.329999923706055
LAC,tb_264#0,bo_253#0,253,264,246,4,2.0,32.52669340742417,0.16373844765889692,0.16983119561390272,9.832752659480615,1.1013987585060625,264,2025-10-09,0.10790954943322457,0.30845777458673806,0.1084996031092913,0.14630494037905983,0.08606816679533971,0.570000171661377,1.0750000476837158,0.6919880577512912,8.039999961853027
LBRT,tb_277#0,bo_275#0,275,277,270,2,5.0,1.2528788655809628,0.9525051175351534,0.07644743867736646,1.4124137607968648,0.37353413927329115,277,2025-10-28,0.05836775677901281,0.2351210034378881,0.049345096753765735,0.07292100002626535,0.051826628291592354,0.6875040498041898,1.0535136548695752,0.8741132104128309,16.86610221862793
LBRT,tb_281#0,bo_278#0,278,281,270,3,3.0,2.2712279221674176,0.9597652757410262,0.06770841342262197,1.3398903003108429,0.5862649202149155,281,2025-11-03,0.0561507377435171,0.14636964223361648,0.05088836682693061,0.05703650202468054,0.05025824678395848,0.7913725545484489,0.9100764888979009,0.9132861948372524,18.17186737060547
LI,tb_112_120#1,bo_108#0,108,120,105,3,1.0,3.0607598652445733,1.4095486635524515,0.1871980391165428,4.398570277073736,0.24819870565025792,112,2025-03-04,0.06221100057963227,0.04140067637021901,0.05566919562724576,0.058125305521003146,0.05479239843654753,1.4349994659423828,1.6700000762939453,1.5161056689195984,27.670000076293945
LION,tb_318_323#0,bo_316#0,316,323,307,4,3.0,3.563173398467393,0.35321861356957124,0.057385756706631125,1.5287981468356762,0.17385613467825922,318,2025-12-26,0.04314030683658576,0.08743222994157906,0.04234163221412361,0.046280802304927454,0.04012174283695329,0.3450000286102295,0.3899998664855957,0.3735334426477884,9.3100004196167
LITB,tb_135#1,bo_131#0,131,135,129,2,2.0,21.22971961540676,0.11257812682403438,0.12605049424770126,2.6648177509986426,0.6949153295778365,135,2025-04-04,0.08342158745941482,-0.0134529018534425,0.09500411066127815,0.12568919991587393,0.07487298079620085,0.12000000476837158,0.21000003814697266,0.16696674860361665,2.2300000190734863
LITB,tb_135#2,bo_132#0,132,135,129,3,1.0,5.797093275488069,0.1552511119750093,0.12605049424770126,1.932354537873804,0.9067797457750659,135,2025-04-04,0.08342158745941482,-0.0134529018534425,0.09500411066127815,0.12568919991587393,0.07487298079620085,0.12000000476837158,0.21000003814697266,0.16696674860361665,2.2300000190734863
LPSN,tb_77#1,bo_71#0,71,77,70,2,1.0,23.424226270680837,1.4603011442100713,0.37019233531970647,7.909328284925083,0.5833333222954358,77,2025-01-10,0.12945750359809463,0.10563380660057264,0.09464570218455004,0.15206865773531794,0.10899526953683455,1.5000004768371582,3.1499996185302734,2.3215991579777846,21.299999237060547
