rule,kind,n_drop,n_keep,med,fp,drop_mean_fr,drop_med_fr,kept_mean_fr,d_med,d_fp
max_drop_pct>=0.15 AND dd_close<=-0.2,and,12,68,0.5587667561481997,0.7792207792207793,0.32752168580989877,0.17225130598227534,0.9352884618245904,0.03363358887001877,0.05141012833320524
max_drop_pct>=0.15 OR dd_close<=-0.3,or,16,64,0.5535485337021719,0.7724137931034483,0.64903896486874,0.209102462466206,0.8928945655607983,0.028415366423991006,0.04460314221587425
max_drop_pct>=0.15 AND dd_close<=-0.3,and,7,73,0.5483871463930441,0.7784810126582279,0.2575160695555527,0.1583101794497246,0.9003734677657814,0.023253979114863155,0.05067036177065387
max_drop_pct>=0.15 OR dd_low<=-0.2,or,37,43,0.4044854357330552,0.7281553398058253,1.066698788244152,0.5885353169157369,0.6526051271804023,-0.12064773154512576,0.0003446889182512347
max_drop_pct>=0.15 AND dd_low<=-0.2,and,16,64,0.5535485337021719,0.7724137931034483,0.64903896486874,0.209102462466206,0.8928945655607983,0.028415366423991006,0.04460314221587425
max_drop_pct>=0.15 OR dd_low<=-0.3,or,23,57,0.5351811772753443,0.7709923664122137,0.7050802193180673,0.3131312523164531,0.9002286068329014,0.010048009997163376,0.043181715524639674
max_drop_pct>=0.15 AND dd_low<=-0.3,and,13,67,0.5587099210112999,0.7718120805369127,0.6355546305678236,0.1861924325148261,0.8845920214389437,0.03357675373311897,0.04400142964933873
max_drop_pct>=0.15 OR dd_low<=-0.4,or,17,63,0.5483871463930441,0.7692307692307693,0.6571293934442428,0.2320124924175859,0.8945821578609332,0.023253979114863155,0.041420118343195256
max_drop_pct>=0.15 AND dd_low<=-0.4,and,9,71,0.5351811772753443,0.7718120805369127,0.8121913490273142,0.1861924325148261,0.8481711759513395,0.010048009997163376,0.04400142964933873
max_drop_pct>=0.15 OR down_slope>=0.03,or,38,42,0.4226848338683858,0.7575757575757576,0.8319058754870143,0.5535485337021719,0.8551774372686758,-0.10244833340979514,0.02976510668818355
max_drop_pct>=0.15 AND down_slope>=0.03,and,16,64,0.5535485337021719,0.7724137931034483,0.64903896486874,0.209102462466206,0.8928945655607983,0.028415366423991006,0.04460314221587425
max_drop_pct>=0.15 OR down_slope>=0.05,or,32,48,0.4226848338683858,0.7454545454545455,0.9172985772346991,0.5968643456572238,0.7953400242141782,-0.10244833340979514,0.017643894566971463
max_drop_pct>=0.15 AND down_slope>=0.05,and,14,66,0.5587667561481997,0.777027027027027,0.5904875438888993,0.17225130598227534,0.8979250002931263,0.03363358887001877,0.049216376139452955
max_drop_pct>=0.15 OR down_slope>=0.08,or,25,55,0.5351811772753443,0.7698412698412699,0.7083510489941939,0.4200912391952296,0.9058381710715652,0.010048009997163376,0.042030618953695864
max_drop_pct>=0.15 AND down_slope>=0.08,and,13,67,0.5587099210112999,0.777027027027027,0.6333346159448147,0.1861924325148261,0.8850227705449006,0.03357675373311897,0.049216376139452955
max_drop_pct>=0.15 OR slope_ratio>=0.3,or,32,48,0.5283788673625691,0.7927927927927928,0.6535824540599282,0.49692737047232505,0.9711507729973589,0.003245700084388181,0.06498214190521878
max_drop_pct>=0.15 AND slope_ratio>=0.3,and,11,69,0.5483871463930441,0.76,0.67699101958496,0.1583101794497246,0.8707677451935706,0.023253979114863155,0.03218934911242599
max_drop_pct>=0.15 OR slope_ratio>=0.5,or,25,55,0.5351811772753443,0.7704918032786885,0.6956415685833892,0.3131312523164531,0.9116152076219308,0.010048009997163376,0.042681152391114474
max_drop_pct>=0.15 AND slope_ratio>=0.5,and,6,74,0.5319354771909561,0.7548387096774194,0.95395344485348,0.14167163977631436,0.835218310333379,0.006802309912775195,0.027028058789845377
max_drop_pct>=0.15 OR slope_ratio>=1.0,or,21,59,0.5351811772753443,0.7674418604651163,0.6645153498674724,0.3131312523164531,0.9080517506198985,0.010048009997163376,0.03963120957754229
max_drop_pct>=0.15 AND slope_ratio>=1.0,and,1,79,0.5286897771065678,0.7592592592592593,0.0513307871350428,0.0513307871350428,0.8541587955272896,0.003556609828386903,0.03144860837168528
max_drop_pct>=0.15 OR rev_days>=4,or,38,42,0.5536053688390719,0.691358024691358,0.7915885694649959,0.41696989368765347,0.8916549998600258,0.02847220156089092,-0.03645262619621603
max_drop_pct>=0.15 AND rev_days>=4,and,14,66,0.5417841618341942,0.7619047619047619,0.7510552614303624,0.2725718723670195,0.8638651814206947,0.016650994556013266,0.034094111017187845
max_drop_pct>=0.15 OR rev_days>=5,or,26,54,0.5535485337021719,0.78125,0.6575503051969321,0.2906384154370682,0.9339549573827907,0.028415366423991006,0.05343934911242598
max_drop_pct>=0.15 AND rev_days>=5,and,11,69,0.5351811772753443,0.732484076433121,0.7892796468401543,0.2320124924175859,0.8528666596891192,0.010048009997163376,0.00467342554554695
max_drop_pct>=0.15 OR rev_days>=6,or,21,59,0.5587099210112999,0.7794117647058824,0.5942738461779766,0.2320124924175859,0.9330529637975157,0.03357675373311897,0.05160111381830834
max_drop_pct>=0.15 AND rev_days>=6,and,5,75,0.5215765574497939,0.7245508982035929,0.5697817142507271,0.5286897771065678,0.8624128941671639,-0.003556609828387014,-0.003259752683981154
max_drop_pct>=0.15 OR max_upper_atr>=1.5,or,24,56,0.5283788673625691,0.7761194029850746,1.2293671174703855,0.4209105147115105,0.6790190145446727,0.003245700084388181,0.04830875209750063
max_drop_pct>=0.15 AND max_upper_atr>=1.5,and,6,74,0.5251331672781809,0.7329192546583851,0.6848800738513628,0.6397369590961962,0.8570350701443614,0.0,0.0051086037708111265
max_drop_pct>=0.15 OR max_upper_atr>=2.0,or,20,60,0.5283788673625691,0.7642857142857142,0.8323707307295404,0.4209105147115105,0.8480410169866687,0.003245700084388181,0.03647506339814022
max_drop_pct>=0.15 AND max_upper_atr>=2.0,and,2,78,0.5319354771909561,0.7321428571428571,0.209102462466206,0.209102462466206,0.8604060347289553,0.006802309912775195,0.004332206255283078
max_drop_pct>=0.2 OR max_drop_tr>=1.5,or,29,51,0.5588235912850996,0.78,0.799256043652664,0.1861924325148261,0.869636281722817,0.033690424006918684,0.05218934911242601
max_drop_pct>=0.2 AND max_drop_tr>=1.5,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR max_drop_tr>=2.0,or,22,58,0.5535485337021719,0.7410714285714286,0.9386684915470876,0.2725718723670195,0.8082615313750863,0.028415366423991006,0.013260777683854585
max_drop_pct>=0.2 AND max_drop_tr>=2.0,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR max_drop_tr>=2.5,or,18,62,0.5535485337021719,0.7226890756302521,0.741838485091383,0.2725718723670195,0.8738190790668715,0.028415366423991006,-0.005121575257321931
max_drop_pct>=0.2 AND max_drop_tr>=2.5,and,8,72,0.5587667561481997,0.75,0.10012907229809516,0.1263585923791352,0.9267894868806413,0.03363358887001877,0.022189349112425982
max_drop_pct>=0.2 OR max_drop_tr>=3.0,or,13,67,0.5587099210112999,0.7755102040816326,0.5926241448292835,0.1583101794497246,0.8929218171792573,0.03357675373311897,0.04769955319405861
max_drop_pct>=0.2 AND max_drop_tr>=3.0,and,8,72,0.5587667561481997,0.75,0.10012907229809516,0.1263585923791352,0.9267894868806413,0.03363358887001877,0.022189349112425982
max_drop_pct>=0.2 OR max_drop_atr>=1.5,or,20,60,0.5417841618341942,0.7368421052631579,0.8248084375302722,0.2725718723670195,0.8505617813864248,0.016650994556013266,0.009031454375583836
max_drop_pct>=0.2 AND max_drop_atr>=1.5,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR max_drop_atr>=2.0,or,14,66,0.5417841618341942,0.7588652482269503,0.826162741501204,0.209102462466206,0.847933291708698,0.016650994556013266,0.031054597339376322
max_drop_pct>=0.2 AND max_drop_atr>=2.0,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR max_drop_atr>=2.5,or,10,70,0.5587667561481997,0.7792207792207793,0.23205988708516828,0.1263585923791352,0.9315610966134177,0.03363358887001877,0.05141012833320524
max_drop_pct>=0.2 AND max_drop_atr>=2.5,and,6,74,0.5535485337021719,0.7409638554216867,0.11219166098570231,0.17225130598227534,0.9034692657821178,0.028415366423991006,0.013153204534112728
max_drop_pct>=0.2 OR max_drop_atr>=3.0,or,10,70,0.5587667561481997,0.7792207792207793,0.23205988708516828,0.1263585923791352,0.9315610966134177,0.03363358887001877,0.05141012833320524
max_drop_pct>=0.2 AND max_drop_atr>=3.0,and,6,74,0.5535485337021719,0.7409638554216867,0.11219166098570231,0.17225130598227534,0.9034692657821178,0.028415366423991006,0.013153204534112728
max_drop_pct>=0.2 OR max_bear_body_atr>=1.0,or,38,42,0.547002384280222,0.7469879518072289,0.9358764939089901,0.4274600251010888,0.7611087825059357,0.02186921700204103,0.01917730091965486
max_drop_pct>=0.2 AND max_bear_body_atr>=1.0,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR max_bear_body_atr>=1.5,or,23,57,0.5588235912850996,0.7711864406779662,0.7405889102383295,0.2320124924175859,0.8859005385668307,0.033690424006918684,0.04337578979039214
max_drop_pct>=0.2 AND max_bear_body_atr>=1.5,and,8,72,0.5587667561481997,0.7735849056603774,0.09474454502640729,0.10482048329238369,0.9273877676886065,0.03363358887001877,0.04577425477280339
max_drop_pct>=0.2 OR max_bear_body_atr>=2.0,or,16,64,0.5736794541004182,0.7905405405405406,0.7691976307295645,0.17225130598227534,0.8628548990955922,0.04854628682223727,0.06272988965296655
max_drop_pct>=0.2 AND max_bear_body_atr>=2.0,and,5,75,0.5483871463930441,0.76875,0.14018724255752993,0.1861924325148261,0.8910525256133771,0.023253979114863155,0.04093934911242603
max_drop_pct>=0.2 OR max_bear_body_atr>=2.5,or,13,67,0.5588235912850996,0.7880794701986755,0.8077079417293995,0.0944070053085458,0.851189140168787,0.033690424006918684,0.06026881931110151
max_drop_pct>=0.2 AND max_bear_body_atr>=2.5,and,4,76,0.5417841618341942,0.7365269461077845,0.1624013564131517,0.209102462466206,0.8800035553702411,0.016650994556013266,0.008716295220210446
max_drop_pct>=0.2 OR max_bear_body_atr>=3.0,or,10,70,0.5587667561481997,0.7792207792207793,0.23205988708516828,0.1263585923791352,0.9315610966134177,0.03363358887001877,0.05141012833320524
max_drop_pct>=0.2 AND max_bear_body_atr>=3.0,and,3,77,0.5351811772753443,0.7365269461077845,0.1121580577787179,0.1861924325148261,0.8726415774085037,0.010048009997163376,0.008716295220210446
max_drop_pct>=0.2 OR max_consec_bear>=2,or,36,44,0.5417841618341942,0.7142857142857143,0.7375382808359195,0.39829283479622024,0.9313294891749506,0.016650994556013266,-0.013524936601859716
max_drop_pct>=0.2 AND max_consec_bear>=2,and,8,72,0.5587667561481997,0.7834394904458599,0.07754385913777728,0.0728688962217943,0.9292989550095654,0.03363358887001877,0.0556288395582859
max_drop_pct>=0.2 OR max_consec_bear>=3,or,19,61,0.5351811772753443,0.7615384615384615,0.580115557364907,0.3131312523164531,0.9263554105550441,0.010048009997163376,0.03372781065088748
max_drop_pct>=0.2 AND max_consec_bear>=3,and,4,76,0.5417841618341942,0.75,0.016025761759749003,0.006338126856143753,0.8877075340362095,0.016650994556013266,0.022189349112425982
max_drop_pct>=0.2 OR max_consec_bear>=4,or,13,67,0.5483871463930441,0.7571428571428571,0.5558628089833051,0.1861924325148261,0.900054613686686,0.023253979114863155,0.0293322062552831
max_drop_pct>=0.2 AND max_consec_bear>=4,and,1,79,0.5286897771065678,0.7321428571428571,-0.0817307515962583,-0.0817307515962583,0.8558431188023693,0.003556609828386903,0.004332206255283078
max_drop_pct>=0.2 OR bear_count>=2,or,40,40,0.5536053688390719,0.717948717948718,0.7153260297241778,0.4222071731122832,0.9729208611205952,0.02847220156089092,-0.009861932938856066
max_drop_pct>=0.2 AND bear_count>=2,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR bear_count>=3,or,29,51,0.5483871463930441,0.7083333333333334,0.7649263378734122,0.3897550863640954,0.8891570948129797,0.023253979114863155,-0.019477317554240647
max_drop_pct>=0.2 AND bear_count>=3,and,5,75,0.5483871463930441,0.75,0.044482645297744115,0.0944070053085458,0.8974328320973628,0.023253979114863155,0.022189349112425982
max_drop_pct>=0.2 OR bear_count>=4,or,19,61,0.5483871463930441,0.7633587786259542,0.5503687816788675,0.2320124924175859,0.9356207997031548,0.023253979114863155,0.03554812773838023
max_drop_pct>=0.2 AND bear_count>=4,and,4,76,0.5417841618341942,0.7454545454545455,0.08929471641920954,0.1263585923791352,0.8838512732646592,0.016650994556013266,0.017643894566971463
max_drop_pct>=0.2 OR max_consec_down>=2,or,31,49,0.5351811772753443,0.6989247311827957,0.7718910427434468,0.4651649638380822,0.8898214960968179,0.010048009997163376,-0.028885919704778273
max_drop_pct>=0.2 AND max_consec_down>=2,and,6,74,0.5535485337021719,0.7784810126582279,0.09946772214010187,0.0728688962217943,0.9045009364993285,0.028415366423991006,0.05067036177065387
max_drop_pct>=0.2 OR max_consec_down>=3,or,16,64,0.5535485337021719,0.7876712328767124,0.3481808679769359,0.209102462466206,0.9681090897837492,0.028415366423991006,0.05986058198913835
max_drop_pct>=0.2 AND max_consec_down>=3,and,4,76,0.5417841618341942,0.7454545454545455,0.05808607334727882,0.06394130623527375,0.8854938334263395,0.016650994556013266,0.017643894566971463
max_drop_pct>=0.2 OR max_consec_down>=4,or,12,68,0.5535485337021719,0.7792207792207793,0.3028786013855976,0.17225130598227534,0.9396372414288788,0.028415366423991006,0.05141012833320524
max_drop_pct>=0.2 AND max_consec_down>=4,and,0,80,0.5251331672781809,0.727810650887574,,,0.8441234454223865,0.0,0.0
max_drop_pct>=0.2 OR dd_close<=-0.1,or,31,49,0.4408842320037164,0.7545454545454545,0.8893902883754035,0.5885353169157369,0.8154852386561923,-0.08424893527446453,0.0267348036578805
max_drop_pct>=0.2 AND dd_close<=-0.1,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR dd_close<=-0.15,or,19,61,0.5351811772753443,0.762962962962963,0.7198087745019525,0.3131312523164531,0.8828444084959645,0.010048009997163376,0.035152312075388936
max_drop_pct>=0.2 AND dd_close<=-0.15,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR dd_close<=-0.2,or,14,66,0.5535485337021719,0.777027027027027,0.3944300877545933,0.209102462466206,0.9395129455337367,0.028415366423991006,0.049216376139452955
max_drop_pct>=0.2 AND dd_close<=-0.2,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR dd_close<=-0.3,or,10,70,0.5587667561481997,0.7834394904458599,0.19333349472803388,0.1263585923791352,0.9370934383787227,0.03363358887001877,0.0556288395582859
max_drop_pct>=0.2 AND dd_close<=-0.3,and,6,74,0.5535485337021719,0.7784810126582279,0.12027348418805568,0.1263585923791352,0.9028139828197649,0.028415366423991006,0.05067036177065387
max_drop_pct>=0.2 OR dd_low<=-0.2,or,37,43,0.4044854357330552,0.7281553398058253,1.066698788244152,0.5885353169157369,0.6526051271804023,-0.12064773154512576,0.0003446889182512347
max_drop_pct>=0.2 AND dd_low<=-0.2,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR dd_low<=-0.3,or,20,60,0.5417841618341942,0.7703703703703704,0.7047215901898706,0.2725718723670195,0.8905907304998918,0.016650994556013266,0.042559719482796354
max_drop_pct>=0.2 AND dd_low<=-0.3,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR dd_low<=-0.4,or,13,67,0.5483871463930441,0.7687074829931972,0.655392051609802,0.1861924325148261,0.8807429695949777,0.023253979114863155,0.040896832105623226
max_drop_pct>=0.2 AND dd_low<=-0.4,and,6,74,0.5535485337021719,0.7834394904458599,0.07142751441508198,0.0728688962217943,0.9067744668554112,0.028415366423991006,0.0556288395582859
max_drop_pct>=0.2 OR down_slope>=0.03,or,38,42,0.4226848338683858,0.7575757575757576,0.8319058754870143,0.5535485337021719,0.8551774372686758,-0.10244833340979514,0.02976510668818355
max_drop_pct>=0.2 AND down_slope>=0.03,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR down_slope>=0.05,or,30,50,0.45302459792089933,0.7522123893805309,0.9078585549351708,0.5736226189635184,0.8058823797147161,-0.0721085693572816,0.024401738492956904
max_drop_pct>=0.2 AND down_slope>=0.05,and,9,71,0.5588235912850996,0.7834394904458599,0.09470704061331157,0.0944070053085458,0.9391198911024101,0.033690424006918684,0.0556288395582859
max_drop_pct>=0.2 OR down_slope>=0.08,or,23,57,0.5483871463930441,0.7751937984496124,0.6778686261478085,0.3131312523164531,0.9112087233752866,0.023253979114863155,0.04738314756203843
max_drop_pct>=0.2 AND down_slope>=0.08,and,8,72,0.5587667561481997,0.7834394904458599,0.1023609697947253,0.1263585923791352,0.9265414982699044,0.03363358887001877,0.0556288395582859
max_drop_pct>=0.2 OR slope_ratio>=0.3,or,29,51,0.5351811772753443,0.7964601769911505,0.6295695084577859,0.3131312523164531,0.9661247036963753,0.010048009997163376,0.06864952610357644
max_drop_pct>=0.2 AND slope_ratio>=0.3,and,7,73,0.5587099210112999,0.76875,0.08168056109949032,0.0513307871350428,0.9172344069328011,0.03357675373311897,0.04093934911242603
max_drop_pct>=0.2 OR slope_ratio>=0.5,or,21,59,0.5483871463930441,0.7795275590551181,0.6316990916481401,0.2320124924175859,0.9197321137149149,0.023253979114863155,0.05171690816754404
max_drop_pct>=0.2 AND slope_ratio>=0.5,and,3,77,0.5351811772753443,0.7592592592592593,0.10560629557154348,0.0513307871350428,0.8728968408711207,0.010048009997163376,0.03144860837168528
max_drop_pct>=0.2 OR slope_ratio>=1.0,or,14,66,0.5536053688390719,0.7801418439716312,0.31589730534549176,0.17225130598227534,0.9561714145296067,0.02847220156089092,0.052331193084057204
max_drop_pct>=0.2 AND slope_ratio>=1.0,and,1,79,0.5286897771065678,0.7592592592592593,0.0513307871350428,0.0513307871350428,0.8541587955272896,0.003556609828386903,0.03144860837168528
max_drop_pct>=0.2 OR rev_days>=4,or,37,43,0.5483871463930441,0.6829268292682927,0.8128581141245124,0.4408842320037164,0.8710261723531156,0.023253979114863155,-0.04488382161928128
max_drop_pct>=0.2 AND rev_days>=4,and,8,72,0.5587667561481997,0.7784810126582279,0.1233911255884902,0.1263585923791352,0.9242048142928196,0.03363358887001877,0.05067036177065387
max_drop_pct>=0.2 OR rev_days>=5,or,24,56,0.5535485337021719,0.7803030303030303,0.650977375530228,0.2906384154370682,0.926900332519026,0.028415366423991006,0.05249237941545626
max_drop_pct>=0.2 AND rev_days>=5,and,6,74,0.5535485337021719,0.7454545454545455,0.10377782754273764,0.1263585923791352,0.9041514684937095,0.028415366423991006,0.017643894566971463
max_drop_pct>=0.2 OR rev_days>=6,or,17,63,0.5588235912850996,0.7876712328767124,0.3296831459999636,0.1861924325148261,0.9829406690760563,0.033690424006918684,0.05986058198913835
max_drop_pct>=0.2 AND rev_days>=6,and,2,78,0.5319354771909561,0.727810650887574,0.09589289330586315,0.09589289330586315,0.8633088441946052,0.006802309912775195,0.0
max_drop_pct>=0.2 OR max_upper_atr>=1.5,or,20,60,0.5319354771909561,0.7801418439716312,1.1784609629888219,0.28076946754627097,0.7326776062335748,0.006802309912775195,0.052331193084057204
max_drop_pct>=0.2 AND max_upper_atr>=1.5,and,3,77,0.5351811772753443,0.7409638554216867,0.17087064341365263,0.1861924325148261,0.8703540740720775,0.010048009997163376,0.013153204534112728
max_drop_pct>=0.2 OR max_upper_atr>=2.0,or,13,67,0.5483871463930441,0.7763157894736842,0.5473195801700593,0.1861924325148261,0.9017122550982113,0.023253979114863155,0.048505138586110164
max_drop_pct>=0.2 AND max_upper_atr>=2.0,and,2,78,0.5319354771909561,0.7321428571428571,0.209102462466206,0.209102462466206,0.8604060347289553,0.006802309912775195,0.004332206255283078
max_drop_pct>=0.25 OR max_drop_tr>=1.5,or,29,51,0.5588235912850996,0.78,0.799256043652664,0.1861924325148261,0.869636281722817,0.033690424006918684,0.05218934911242601
max_drop_pct>=0.25 AND max_drop_tr>=1.5,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_tr>=2.0,or,22,58,0.5535485337021719,0.7410714285714286,0.9386684915470876,0.2725718723670195,0.8082615313750863,0.028415366423991006,0.013260777683854585
max_drop_pct>=0.25 AND max_drop_tr>=2.0,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_tr>=2.5,or,17,63,0.5483871463930441,0.6825396825396826,0.7824565849711677,0.3131312523164531,0.8607637093536679,0.023253979114863155,-0.04527096834789146
max_drop_pct>=0.25 AND max_drop_tr>=2.5,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_tr>=3.0,or,12,68,0.5535485337021719,0.7402597402597403,0.6377319246371369,0.17225130598227534,0.8805454785021365,0.028415366423991006,0.012449089372166267
max_drop_pct>=0.25 AND max_drop_tr>=3.0,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_atr>=1.5,or,20,60,0.5417841618341942,0.7368421052631579,0.8248084375302722,0.2725718723670195,0.8505617813864248,0.016650994556013266,0.009031454375583836
max_drop_pct>=0.25 AND max_drop_atr>=1.5,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_atr>=2.0,or,14,66,0.5417841618341942,0.7588652482269503,0.826162741501204,0.209102462466206,0.847933291708698,0.016650994556013266,0.031054597339376322
max_drop_pct>=0.25 AND max_drop_atr>=2.0,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_atr>=2.5,or,7,73,0.5483871463930441,0.7361963190184049,0.3059122101780131,0.1861924325148261,0.8957327419526688,0.023253979114863155,0.008385668130830859
max_drop_pct>=0.25 AND max_drop_atr>=2.5,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_drop_atr>=3.0,or,7,73,0.5483871463930441,0.7361963190184049,0.3059122101780131,0.1861924325148261,0.8957327419526688,0.023253979114863155,0.008385668130830859
max_drop_pct>=0.25 AND max_drop_atr>=3.0,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_bear_body_atr>=1.0,or,38,42,0.547002384280222,0.7469879518072289,0.9358764939089901,0.4274600251010888,0.7611087825059357,0.02186921700204103,0.01917730091965486
max_drop_pct>=0.25 AND max_bear_body_atr>=1.0,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_bear_body_atr>=1.5,or,22,58,0.5587667561481997,0.7583333333333333,0.7699608150078651,0.2725718723670195,0.8722540983382396,0.03363358887001877,0.030522682445759286
max_drop_pct>=0.25 AND max_bear_body_atr>=1.5,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_bear_body_atr>=2.0,or,14,66,0.5587667561481997,0.78,0.8699485342287488,0.1872138688160886,0.8386453962816431,0.03363358887001877,0.05218934911242601
max_drop_pct>=0.25 AND max_bear_body_atr>=2.0,and,3,77,0.5351811772753443,0.7365269461077845,0.13919764441167362,0.1861924325148261,0.8715880870202066,0.010048009997163376,0.008716295220210446
max_drop_pct>=0.25 OR max_bear_body_atr>=2.5,or,10,70,0.5535485337021719,0.74375,1.0320989842876602,0.17225130598227534,0.8172697970130617,0.028415366423991006,0.015939349112426004
max_drop_pct>=0.25 AND max_bear_body_atr>=2.5,and,3,77,0.5351811772753443,0.7365269461077845,0.13919764441167362,0.1861924325148261,0.8715880870202066,0.010048009997163376,0.008716295220210446
max_drop_pct>=0.25 OR max_bear_body_atr>=3.0,or,7,73,0.5483871463930441,0.7361963190184049,0.3059122101780131,0.1861924325148261,0.8957327419526688,0.023253979114863155,0.008385668130830859
max_drop_pct>=0.25 AND max_bear_body_atr>=3.0,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_drop_pct>=0.25 OR max_consec_bear>=2,or,35,45,0.5351811772753443,0.7142857142857143,0.7519818747907291,0.4035301142208499,0.9157891114692313,0.010048009997163376,-0.013524936601859716
max_drop_pct>=0.25 AND max_consec_bear>=2,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR max_consec_bear>=3,or,16,64,0.5251331672781809,0.7226277372262774,0.6690860439511629,0.4907954361436637,0.8878827957901925,0.0,-0.00518291366129664
max_drop_pct>=0.25 AND max_consec_bear>=3,and,3,77,0.5351811772753443,0.7409638554216867,-0.010101319423183264,-0.0817307515962583,0.8774049297670192,0.010048009997163376,0.013153204534112728
max_drop_pct>=0.25 OR max_consec_bear>=4,or,9,71,0.5286897771065678,0.7114093959731543,0.7572211805288656,0.3131312523164531,0.8551392254793119,0.003556609828386903,-0.016401254914419683
max_drop_pct>=0.25 AND max_consec_bear>=4,and,1,79,0.5286897771065678,0.7321428571428571,-0.0817307515962583,-0.0817307515962583,0.8558431188023693,0.003556609828386903,0.004332206255283078
max_drop_pct>=0.25 OR bear_count>=2,or,40,40,0.5536053688390719,0.717948717948718,0.7153260297241778,0.4222071731122832,0.9729208611205952,0.02847220156089092,-0.009861932938856066
max_drop_pct>=0.25 AND bear_count>=2,and,5,75,0.5483871463930441,0.7409638554216867,0.08822749469932559,0.1583101794497246,0.894516508803924,0.023253979114863155,0.013153204534112728
max_drop_pct>=0.25 OR bear_count>=3,or,26,54,0.5319354771909561,0.6601941747572816,0.8410017273697818,0.4291102596048364,0.8456264948551221,0.006802309912775195,-0.06761647613029242
max_drop_pct>=0.25 AND bear_count>=3,and,4,76,0.5417841618341942,0.7409638554216867,0.0320015552950437,0.038289713926733145,0.8868667027975099,0.016650994556013266,0.013153204534112728
